"","agent","X","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","posdet","prev","mean_load","prevload","prev_std","load_std","Stock","plot.agent"
"488","pa_pse",1442,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,38,3,0.0789473684210526,28.5217046876667,2.25171352797368,-0.416339386220288,-0.335188553027227,"Quesnel","P. pseudobranchicola"
"489","pa_pse",1443,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,158,10,0.0632911392405063,23.7049634875,1.50031414477848,-0.593192184100493,-0.336854835250995,"Quesnel","P. pseudobranchicola"
"490","pa_pse",1444,"Quesnel",2016,1925,2014,"SR_cov_resid",0.626351354981836,32,11,0.34375,1707.61097357364,586.991272165938,2.57487169920301,0.245668189030592,"Quesnel","P. pseudobranchicola"
"491","pa_pse",1451,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,28,3,0.107142857142857,34.0407087636667,3.64721879610714,-0.0978430860864874,-0.333279333079013,"Scotch","P. pseudobranchicola"
"492","pa_pse",1455,"Scotch",2016,2043,2014,"SR_cov_resid",1.03152074279853,12,1,0.0833333333333333,1985.517153,165.45976275,-0.366795517310586,0.341805828029637,"Scotch","P. pseudobranchicola"
"493","pa_pse",1460,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,24,4,0.166666666666667,2.17103745575,0.361839575958333,0.574537991973767,-0.34430418672402,"Seymour","P. pseudobranchicola"
"494","pa_pse",1461,"Seymour",2013,2107,2011,"SR_cov_resid",0.461501545221233,37,2,0.0540540540540541,5.268813887,0.284800750648649,-0.697534317869951,-0.343232555597062,"Seymour","P. pseudobranchicola"
"495","pa_pse",1462,"Seymour",2015,2109,2013,"SR_cov_resid",-2.09607030824499,42,0,0,NA,NA,-1.30812902659493,NA,"Seymour","P. pseudobranchicola"
"496","pa_pse",1468,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,32,4,0.125,14.3225907015,1.7903238376875,0.103871237331589,-0.34010053194517,"Stellako","P. pseudobranchicola"
"497","pa_pse",1469,"Stellako",2014,2175,2012,"SR_cov_resid",-2.60983882500887,14,2,0.142857142857143,49.7469955305,7.10671364721429,0.305585560749665,-0.327845969451324,"Stellako","P. pseudobranchicola"
"498","pa_pse",1470,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,12,0,0,NA,NA,-1.30812902659493,NA,"Stellako","P. pseudobranchicola"
"499","pa_ther",1481,"Birkenhead",2013,1177,2011,"SR_cov_resid",-0.493983139331974,23,23,1,181.760829460783,181.760829460783,1.04871383428289,-0.413154278960282,"Birkenhead","P. theridion"
"500","pa_ther",1483,"Birkenhead",2015,1179,2013,"SR_cov_resid",-0.754015824843491,17,16,0.941176470588235,342.2541955775,322.121595837647,0.803592923360438,-0.370288526188398,"Birkenhead","P. theridion"
"501","pa_ther",1488,"Chilko",2009,1307,2007,"SR_cov_resid",-0.164515041914484,26,13,0.5,2987.95749532438,1493.97874766219,-1.03481390855792,0.336345438185134,"Chilko","P. theridion"
"502","pa_ther",1489,"Chilko",2010,1308,2008,"SR_cov_resid",-0.261094571360216,62,16,0.258064516129032,609.078727335125,157.181607054226,-2.04297249380347,-0.299023060901326,"Chilko","P. theridion"
"503","pa_ther",1490,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,74,35,0.472972972972973,109.592012220886,51.8340598342027,-1.14743702979256,-0.432429659323324,"Chilko","P. theridion"
"504","pa_ther",1491,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,31,15,0.483870967741935,5345.24025948793,2586.40657717158,-1.10202448090762,0.965945917176731,"Chilko","P. theridion"
"505","pa_ther",1492,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,510,458,0.898039215686275,106.275201449574,95.4392985566765,0.623837588683979,-0.43331553762443,"Chilko","P. theridion"
"506","pa_ther",1493,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,51,45,0.882352941176471,93.5011104261111,82.5009797877451,0.558472012437993,-0.436727336136395,"Chilko","P. theridion"
"507","pa_ther",1494,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,72,56,0.777777777777778,354.624108106357,275.818750749389,0.122701504131418,-0.366984678651882,"Chilko","P. theridion"
"508","pa_ther",1495,"Chilko",2016,1314,2014,"SR_cov_resid",0.658775634082524,20,20,1,7013.24434107555,7013.24434107555,1.04871383428289,1.41144875828377,"Chilko","P. theridion"
"509","pa_ther",1496,"Chilko",2017,1315,2015,"SR_cov_resid",-1.67763415630698,12,9,0.75,145.475246390444,109.106434792833,0.00694996286248368,-0.422845700298817,"Chilko","P. theridion"
"510","pa_ther",1497,"Chilko",2018,1316,2016,"SR_cov_resid",-2.54325003204444,12,8,0.666666666666667,553.258366483,368.838910988667,-0.340304660944316,-0.313931974869673,"Chilko","P. theridion"
"511","pa_ther",1502,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,15,14,0.933333333333333,27.1167253854286,25.3089436930667,0.770910135237445,-0.454457767654655,"Gates","P. theridion"
"512","pa_ther",1508,"Nadina",2014,1726,2012,"SR_cov_resid",-0.822405912433752,24,21,0.875,237.023439038238,207.395509158458,0.527831898572685,-0.398394333318955,"Nadina","P. theridion"
"513","pa_ther",1514,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,45,40,0.888888888888889,72.248298547075,64.2207098196222,0.585707669207152,-0.442403693993153,"Pitt","P. theridion"
"514","pa_ther",1515,"Pitt",2014,1793,2012,"SR_cov_resid",0.156150326932456,13,9,0.692307692307692,118.644938367444,82.1388034851538,-0.23345708438838,-0.430011736991393,"Pitt","P. theridion"
"515","pa_ther",1516,"Pitt",2015,1794,2013,"SR_cov_resid",-0.564502240957588,32,29,0.90625,5444.35801068052,4933.94944717922,0.658052382500236,0.992419017721191,"Pitt","P. theridion"
"516","pa_ther",1522,"Quesnel",2011,1920,2009,"SR_cov_resid",-0.394221253181931,19,3,0.157894736842105,7.011078714,1.10701242852632,-2.46038552208058,-0.459827732160911,"Quesnel","P. theridion"
"517","pa_ther",1523,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,18,11,0.611111111111111,662.768678838909,405.025303734889,-0.571807743482185,-0.284683152385594,"Quesnel","P. theridion"
"518","pa_ther",1524,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,38,36,0.947368421052632,177.711946371056,168.358686035737,0.829395124510172,-0.414235684539378,"Quesnel","P. theridion"
"519","pa_ther",1525,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,158,143,0.905063291139241,302.850267345776,274.098659686367,0.653107300832103,-0.380812818168128,"Quesnel","P. theridion"
"520","pa_ther",1526,"Quesnel",2016,1925,2014,"SR_cov_resid",0.626351354981836,32,32,1,17500.3408129412,17500.3408129412,1.04871383428289,4.21241988584409,"Quesnel","P. theridion"
"521","pa_ther",1533,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,28,12,0.428571428571429,201.832387506167,86.4995946455,-1.33246072896375,-0.407793419095867,"Scotch","P. theridion"
"522","pa_ther",1537,"Scotch",2016,2043,2014,"SR_cov_resid",1.03152074279853,12,12,1,8468.67883966667,8468.67883966667,1.04871383428289,1.80017694625701,"Scotch","P. theridion"
"523","pa_ther",1542,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,24,7,0.291666666666667,35.3984580841429,10.3245502745417,-1.90295046807492,-0.452245821360702,"Seymour","P. theridion"
"524","pa_ther",1543,"Seymour",2013,2107,2011,"SR_cov_resid",0.461501545221233,37,31,0.837837837837838,66.7392608844516,55.9166780383243,0.372975106875059,-0.443875088432505,"Seymour","P. theridion"
"525","pa_ther",1544,"Seymour",2015,2109,2013,"SR_cov_resid",-2.09607030824499,42,37,0.880952380952381,276.809355246622,243.855860574405,0.552635800273171,-0.387768017171088,"Seymour","P. theridion"
"526","pa_ther",1550,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,32,27,0.84375,66.8171942051111,56.3770076105625,0.397611414645135,-0.443854273426022,"Stellako","P. theridion"
"527","pa_ther",1551,"Stellako",2014,2175,2012,"SR_cov_resid",-2.60983882500887,14,11,0.785714285714286,43.3829025027273,34.0865662521429,0.1557733730654,-0.450113277014794,"Stellako","P. theridion"
"528","pa_ther",1552,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,12,10,0.833333333333333,307.4720632717,256.226719393083,0.354204586669284,-0.379578394800257,"Stellako","P. theridion"
"529","prv",1645,"Birkenhead",2013,1177,2011,"SR_cov_resid",-0.493983139331974,22,0,0,NA,NA,-0.19696611676798,-0.47366825089062,"Birkenhead","PRV"
"530","prv",1647,"Birkenhead",2015,1179,2013,"SR_cov_resid",-0.754015824843491,17,0,0,NA,NA,-0.19696611676798,-0.674216784329052,"Birkenhead","PRV"
"531","prv",1652,"Chilko",2009,1307,2007,"SR_cov_resid",-0.164515041914484,26,2,0.0769230769230769,0.3177838465,0.0244449112692308,5.27802424763012,-0.671213483189628,"Chilko","PRV"
"532","prv",1653,"Chilko",2010,1308,2008,"SR_cov_resid",-0.261094571360216,62,0,0,NA,NA,-0.19696611676798,-0.255778775963577,"Chilko","PRV"
"533","prv",1654,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,74,0,0,NA,NA,-0.19696611676798,2.3816149947205,"Chilko","PRV"
"534","prv",1655,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,31,0,0,NA,NA,-0.19696611676798,-0.22136726964829,"Chilko","PRV"
"535","prv",1656,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,492,3,0.00609756097560976,0.118274061,0.000721183298780488,0.237027021873333,-0.347339940049887,"Chilko","PRV"
"536","prv",1657,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,51,0,0,NA,NA,-0.19696611676798,-0.437098489206157,"Chilko","PRV"
"537","prv",1658,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,72,0,0,NA,NA,-0.19696611676798,-0.579473006847427,"Chilko","PRV"
"538","prv",1659,"Chilko",2016,1314,2014,"SR_cov_resid",0.658775634082524,20,0,0,NA,NA,-0.19696611676798,-0.422563754268019,"Chilko","PRV"
"539","prv",1660,"Chilko",2017,1315,2015,"SR_cov_resid",-1.67763415630698,12,0,0,NA,NA,-0.19696611676798,-0.667866423283769,"Chilko","PRV"
"540","prv",1661,"Chilko",2018,1316,2016,"SR_cov_resid",-2.54325003204444,12,0,0,NA,NA,-0.19696611676798,0.0627888081495351,"Chilko","PRV"
"541","prv",1666,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,13,0,0,NA,NA,-0.19696611676798,-0.660791664156532,"Gates","PRV"
"542","prv",1672,"Nadina",2014,1726,2012,"SR_cov_resid",-0.822405912433752,24,0,0,NA,NA,-0.19696611676798,-0.67144022173761,"Nadina","PRV"
"543","prv",1678,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,43,0,0,NA,NA,-0.19696611676798,-0.256025491258554,"Pitt","PRV"
"544","prv",1679,"Pitt",2014,1793,2012,"SR_cov_resid",0.156150326932456,13,0,0,NA,NA,-0.19696611676798,-0.674286228073375,"Pitt","PRV"
"545","prv",1680,"Pitt",2015,1794,2013,"SR_cov_resid",-0.564502240957588,32,0,0,NA,NA,-0.19696611676798,NA,"Pitt","PRV"
"546","prv",1686,"Quesnel",2011,1920,2009,"SR_cov_resid",-0.394221253181931,20,0,0,NA,NA,-0.19696611676798,2.45774467932986,"Quesnel","PRV"
"547","prv",1687,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,18,0,0,NA,NA,-0.19696611676798,-0.117673391625027,"Quesnel","PRV"
"548","prv",1688,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,37,0,0,NA,NA,-0.19696611676798,-0.524208287916402,"Quesnel","PRV"
"549","prv",1689,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,158,0,0,NA,NA,-0.19696611676798,-0.600655317829932,"Quesnel","PRV"
"550","prv",1690,"Quesnel",2016,1925,2014,"SR_cov_resid",0.626351354981836,32,0,0,NA,NA,-0.19696611676798,1.12716117760717,"Quesnel","PRV"
"551","prv",1697,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,28,0,0,NA,NA,-0.19696611676798,-0.628387161029566,"Scotch","PRV"
"552","prv",1701,"Scotch",2016,2043,2014,"SR_cov_resid",1.03152074279853,12,0,0,NA,NA,-0.19696611676798,2.83819815955954,"Scotch","PRV"
"553","prv",1706,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,24,0,0,NA,NA,-0.19696611676798,0.415464330052707,"Seymour","PRV"
"554","prv",1707,"Seymour",2013,2107,2011,"SR_cov_resid",0.461501545221233,36,0,0,NA,NA,-0.19696611676798,0.646825141271404,"Seymour","PRV"
"555","prv",1708,"Seymour",2015,2109,2013,"SR_cov_resid",-2.09607030824499,42,0,0,NA,NA,-0.19696611676798,0.645739764619247,"Seymour","PRV"
"556","prv",1714,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,32,0,0,NA,NA,-0.19696611676798,-0.427630945198832,"Stellako","PRV"
"557","prv",1715,"Stellako",2014,2175,2012,"SR_cov_resid",-2.60983882500887,14,0,0,NA,NA,-0.19696611676798,-0.623883644513423,"Stellako","PRV"
"558","prv",1716,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,12,0,0,NA,NA,-0.19696611676798,-0.639968524294292,"Stellako","PRV"
"559","pspv",1563,"Birkenhead",2013,1177,2011,"SR_cov_resid",-0.493983139331974,23,6,0.260869565217391,2434.45233423533,635.074521974435,-0.734831903291187,NA,"Birkenhead","PSPV"
"560","pspv",1565,"Birkenhead",2015,1179,2013,"SR_cov_resid",-0.754015824843491,17,3,0.176470588235294,1.12869067266667,0.199180706941176,-1.05342505420511,NA,"Birkenhead","PSPV"
"561","pspv",1570,"Chilko",2009,1307,2007,"SR_cov_resid",-0.164515041914484,26,1,0.0384615384615385,37.56876603,1.44495253961538,-1.57438798046646,0.707106781186548,"Chilko","PSPV"
"562","pspv",1571,"Chilko",2010,1308,2008,"SR_cov_resid",-0.261094571360216,62,15,0.241935483870968,5078.17952551993,1228.59182069031,-0.806305146824661,NA,"Chilko","PSPV"
"563","pspv",1572,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,74,58,0.783783783783784,37078.5761854171,29061.5867399215,1.23908880650721,NA,"Chilko","PSPV"
"564","pspv",1573,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,31,19,0.612903225806452,5495.70604886047,3368.33596543061,0.594040994997882,NA,"Chilko","PSPV"
"565","pspv",1574,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,508,481,0.946850393700787,3967.23674482022,3756.37967373726,1.85464016648791,-0.707106781186547,"Chilko","PSPV"
"566","pspv",1575,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,51,36,0.705882352941177,2878.16570486228,2031.64637990278,0.94502289243678,NA,"Chilko","PSPV"
"567","pspv",1576,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,72,48,0.666666666666667,1150.68720338677,767.124802257847,0.796989711204047,NA,"Chilko","PSPV"
"568","pspv",1577,"Chilko",2016,1314,2014,"SR_cov_resid",0.658775634082524,20,17,0.85,3054.52059298588,2596.342504038,1.48904483346707,NA,"Chilko","PSPV"
"569","pspv",1578,"Chilko",2017,1315,2015,"SR_cov_resid",-1.67763415630698,12,3,0.25,78.1797835513333,19.5449458878333,-0.775862839393737,NA,"Chilko","PSPV"
"570","pspv",1579,"Chilko",2018,1316,2016,"SR_cov_resid",-2.54325003204444,12,7,0.583333333333333,8943.46849674571,5217.02328976833,0.482419201084488,NA,"Chilko","PSPV"
"571","pspv",1584,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,15,12,0.8,164.020245018,131.2161960144,1.30030252739534,NA,"Gates","PSPV"
"572","pspv",1590,"Nadina",2014,1726,2012,"SR_cov_resid",-0.822405912433752,24,5,0.208333333333333,34.8176700222,7.253681254625,-0.933148094453516,NA,"Nadina","PSPV"
"573","pspv",1596,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,45,10,0.222222222222222,5075.1860448387,1127.81912107527,-0.880719676100257,NA,"Pitt","PSPV"
"574","pspv",1597,"Pitt",2014,1793,2012,"SR_cov_resid",0.156150326932456,13,1,0.0769230769230769,0.286106077,0.0220081597692308,-1.42920159118051,NA,"Pitt","PSPV"
"575","pspv",1598,"Pitt",2015,1794,2013,"SR_cov_resid",-0.564502240957588,32,0,0,NA,NA,-1.71957436975241,NA,"Pitt","PSPV"
"576","pspv",1604,"Quesnel",2011,1920,2009,"SR_cov_resid",-0.394221253181931,20,7,0.35,38002.2835711597,13300.7992499059,-0.398378227250269,NA,"Quesnel","PSPV"
"577","pspv",1605,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,18,15,0.833333333333333,6753.85917898133,5628.21598248444,1.42613073144316,NA,"Quesnel","PSPV"
"578","pspv",1606,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,38,25,0.657894736842105,1821.23285597312,1198.17951050863,0.763877025928302,NA,"Quesnel","PSPV"
"579","pspv",1607,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,158,85,0.537974683544304,893.675011598035,480.774531555905,0.311197277854858,NA,"Quesnel","PSPV"
"580","pspv",1608,"Quesnel",2016,1925,2014,"SR_cov_resid",0.626351354981836,32,24,0.75,21857.8608772375,16393.3956579281,1.1115602213236,NA,"Quesnel","PSPV"
"581","pspv",1615,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,28,11,0.392857142857143,557.195115284273,218.898081004536,-0.236599107760211,NA,"Scotch","PSPV"
"582","pspv",1619,"Scotch",2016,2043,2014,"SR_cov_resid",1.03152074279853,12,3,0.25,42618.455192294,10654.6137980735,-0.775862839393737,NA,"Scotch","PSPV"
"583","pspv",1624,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,24,13,0.541666666666667,13222.6006910295,7162.24204097433,0.325133946024712,NA,"Seymour","PSPV"
"584","pspv",1625,"Seymour",2013,2107,2011,"SR_cov_resid",0.461501545221233,37,21,0.567567567567568,16029.7801925696,9097.98335253951,0.422905861332142,NA,"Seymour","PSPV"
"585","pspv",1626,"Seymour",2015,2109,2013,"SR_cov_resid",-2.09607030824499,42,12,0.285714285714286,16016.6109480751,4576.17455659288,-0.641046906485355,NA,"Seymour","PSPV"
"586","pspv",1632,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,32,10,0.3125,2993.0386400292,935.324575009125,-0.539934956804069,NA,"Stellako","PSPV"
"587","pspv",1633,"Stellako",2014,2175,2012,"SR_cov_resid",-2.60983882500887,14,6,0.428571428571429,611.837814635,262.216206272143,-0.101783174851828,NA,"Stellako","PSPV"
"588","pspv",1634,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,12,4,0.333333333333333,416.67449130575,138.891497101917,-0.461292329274182,NA,"Stellako","PSPV"
"589","Qin",1735,"Chilko",2010,1308,2008,"SR_cov_resid",-0.261094571360216,14,0,0,NA,NA,-0.358186719769464,NA,"Chilko","Qin virus"
"590","Qin",1736,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,53,0,0,NA,NA,-0.358186719769464,NA,"Chilko","Qin virus"
"591","Qin",1737,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,19,0,0,NA,NA,-0.358186719769464,NA,"Chilko","Qin virus"
"592","Qin",1738,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,126,0,0,NA,NA,-0.358186719769464,NA,"Chilko","Qin virus"
"593","Qin",1739,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,26,0,0,NA,NA,-0.358186719769464,NA,"Chilko","Qin virus"
"594","Qin",1740,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,44,12,0.272727272727273,24.5382747694167,6.69225675529545,1.13701401725402,-0.652345524695841,"Chilko","Qin virus"
"595","Qin",1742,"Chilko",2017,1315,2015,"SR_cov_resid",-1.67763415630698,12,9,0.75,742.011668077778,556.508751058333,3.75361530704512,1.15129941160062,"Chilko","Qin virus"
"596","Qin",1743,"Chilko",2018,1316,2016,"SR_cov_resid",-2.54325003204444,10,0,0,NA,NA,-0.358186719769464,NA,"Chilko","Qin virus"
"597","Qin",1754,"Nadina",2014,1726,2012,"SR_cov_resid",-0.822405912433752,14,0,0,NA,NA,-0.358186719769464,NA,"Nadina","Qin virus"
"598","Qin",1760,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,13,0,0,NA,NA,-0.358186719769464,NA,"Pitt","Qin virus"
"599","Qin",1762,"Pitt",2015,1794,2013,"SR_cov_resid",-0.564502240957588,29,0,0,NA,NA,-0.358186719769464,NA,"Pitt","Qin virus"
"600","Qin",1768,"Quesnel",2011,1920,2009,"SR_cov_resid",-0.394221253181931,14,0,0,NA,NA,-0.358186719769464,NA,"Quesnel","Qin virus"
"601","Qin",1769,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,12,0,0,NA,NA,-0.358186719769464,NA,"Quesnel","Qin virus"
"602","Qin",1771,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,81,23,0.283950617283951,85.5560597316087,24.2936959731728,1.19854491178174,-0.498953886904775,"Quesnel","Qin virus"
"603","Qin",1772,"Quesnel",2016,1925,2014,"SR_cov_resid",0.626351354981836,18,0,0,NA,NA,-0.358186719769464,NA,"Quesnel","Qin virus"
"604","Qin",1779,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,17,0,0,NA,NA,-0.358186719769464,NA,"Scotch","Qin virus"
"605","Qin",1788,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,0,0,NA,NA,-0.358186719769464,NA,"Seymour","Qin virus"
"606","Qin",1789,"Seymour",2013,2107,2011,"SR_cov_resid",0.461501545221233,14,0,0,NA,NA,-0.358186719769464,NA,"Seymour","Qin virus"
"607","Qin",1790,"Seymour",2015,2109,2013,"SR_cov_resid",-2.09607030824499,34,0,0,NA,NA,-0.358186719769464,NA,"Seymour","Qin virus"
"608","Qin",1798,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,11,0,0,NA,NA,-0.358186719769464,NA,"Stellako","Qin virus"
"609","Rhabdo3_virus",1899,"Chilko",2010,1308,2008,"SR_cov_resid",-0.261094571360216,14,2,0.142857142857143,23.4632986685,3.35189980978571,3.95243042249167,1.52281190281484,"Chilko","Rhabdovirus3"
"610","Rhabdo3_virus",1900,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,53,1,0.0188679245283019,2.415141719,0.0455687116792453,0.243778117743461,-0.167483886698826,"Chilko","Rhabdovirus3"
"611","Rhabdo3_virus",1901,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,19,1,0.0526315789473684,404.1397012,21.2705105894737,1.25368572475727,-0.208921796454547,"Chilko","Rhabdovirus3"
"612","Rhabdo3_virus",1902,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,126,0,0,NA,NA,-0.320582015587789,-0.170939127906954,"Chilko","Rhabdovirus3"
"613","Rhabdo3_virus",1903,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,26,0,0,NA,NA,-0.320582015587789,-0.209576422418165,"Chilko","Rhabdovirus3"
"614","Rhabdo3_virus",1904,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,44,0,0,NA,NA,-0.320582015587789,-0.234469072757146,"Chilko","Rhabdovirus3"
"615","Rhabdo3_virus",1906,"Chilko",2017,1315,2015,"SR_cov_resid",-1.67763415630698,12,0,0,NA,NA,-0.320582015587789,-0.224364423180434,"Chilko","Rhabdovirus3"
"616","Rhabdo3_virus",1907,"Chilko",2018,1316,2016,"SR_cov_resid",-2.54325003204444,10,0,0,NA,NA,-0.320582015587789,-0.191102487092426,"Chilko","Rhabdovirus3"
"617","Rhabdo3_virus",1918,"Nadina",2014,1726,2012,"SR_cov_resid",-0.822405912433752,14,0,0,NA,NA,-0.320582015587789,0.0503351542745979,"Nadina","Rhabdovirus3"
"618","Rhabdo3_virus",1924,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,13,0,0,NA,NA,-0.320582015587789,1.50537414180469,"Pitt","Rhabdovirus3"
"619","Rhabdo3_virus",1926,"Pitt",2015,1794,2013,"SR_cov_resid",-0.564502240957588,29,0,0,NA,NA,-0.320582015587789,-0.0579166088907505,"Pitt","Rhabdovirus3"
"620","Rhabdo3_virus",1932,"Quesnel",2011,1920,2009,"SR_cov_resid",-0.394221253181931,14,0,0,NA,NA,-0.320582015587789,-0.277326388050112,"Quesnel","Rhabdovirus3"
"621","Rhabdo3_virus",1933,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,12,0,0,NA,NA,-0.320582015587789,-0.241124026589315,"Quesnel","Rhabdovirus3"
"622","Rhabdo3_virus",1935,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,81,0,0,NA,NA,-0.320582015587789,-0.258227653809303,"Quesnel","Rhabdovirus3"
"623","Rhabdo3_virus",1936,"Quesnel",2016,1925,2014,"SR_cov_resid",0.626351354981836,18,0,0,NA,NA,-0.320582015587789,-0.276361128492115,"Quesnel","Rhabdovirus3"
"624","Rhabdo3_virus",1943,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,17,0,0,NA,NA,-0.320582015587789,-0.274953013258352,"Scotch","Rhabdovirus3"
"625","Rhabdo3_virus",1952,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,0,0,NA,NA,-0.320582015587789,-0.266146022562185,"Seymour","Rhabdovirus3"
"626","Rhabdo3_virus",1953,"Seymour",2013,2107,2011,"SR_cov_resid",0.461501545221233,14,0,0,NA,NA,-0.320582015587789,-0.143441072894301,"Seymour","Rhabdovirus3"
"627","Rhabdo3_virus",1954,"Seymour",2015,2109,2013,"SR_cov_resid",-2.09607030824499,34,0,0,NA,NA,-0.320582015587789,0.327302824671317,"Seymour","Rhabdovirus3"
"628","Rhabdo3_virus",1962,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,11,0,0,NA,NA,-0.320582015587789,-0.258904527435729,"Stellako","Rhabdovirus3"
"629","rib",83,"Birkenhead",2009,1173,2007,"SR_cov_resid",0.917485094090912,4,4,0.0224999897073219,0.00174632132405318,0.0224999897073219,-0.320983089201008,-0.418062966525954,"Birkenhead","RIB"
"630","rib",84,"Birkenhead",2010,1174,2008,"SR_cov_resid",0.60174399453012,2,2,0.0356338816778446,0.0356338816778446,0.0356338816778446,-0.22162680045137,-0.416110376831855,"Birkenhead","RIB"
"631","rib",85,"Birkenhead",2011,1175,2009,"SR_cov_resid",0.502719917245887,6,5,0.0144173646535563,0.00172282719913369,0.0120144705446303,-0.3821271606232,2.63890333459658,"Birkenhead","RIB"
"632","rib",86,"Birkenhead",2012,1176,2010,"SR_cov_resid",-2.43674110496128,1,1,0.00163166923810808,0.00163166923810808,0.00163166923810808,-0.478849384958021,NA,"Birkenhead","RIB"
"633","rib",87,"Birkenhead",2013,1177,2011,"SR_cov_resid",-0.493983139331974,23,23,0.00907292998558095,0.00273924877536824,0.00907292998558095,-0.422557156184813,NA,"Birkenhead","RIB"
"634","rib",88,"Birkenhead",2014,1178,2012,"SR_cov_resid",0.571525377256349,4,4,0.00158121488749472,0.000948345463259612,0.00158121488749472,-0.479231065958555,NA,"Birkenhead","RIB"
