"","2.5%","25%","50%","75%","97.5%",""
"b[(Intercept) Stock:L.Stuart]","-0.359835028267196","-0.0683284650053266","-0.00684314146660385","0.0198026674274007","0.166931750532279","c_b_cys"
"b[(Intercept) Stock:Nadina]","-0.347884307968369","-0.0705707247395437","-0.00670132448361589","0.0219069007820222","0.174282977210546","c_b_cys"
"b[(Intercept) Stock:Pitt]","-0.180659078182493","-0.0219458475491367","0.00454207087358835","0.0584563310931994","0.299245648304681","c_b_cys"
"b[(Intercept) Stock:Portage]","-0.300861559028963","-0.0494141197696332","-0.00120302339542265","0.0319507959938684","0.251632704500007","c_b_cys"
"b[(Intercept) Stock:Quesnel]","-0.385397263382607","-0.0922047576173371","-0.0156232612515639","0.00877652778980812","0.119543048311884","c_b_cys"
"b[(Intercept) Stock:Raft]","-0.242645247305634","-0.0457545810480066","-0.00117509439594386","0.0319608767408059","0.225248537638065","c_b_cys"
"b[(Intercept) Stock:Scotch]","-0.262021937259485","-0.040869273151205","-4.44848763208819e-05","0.037486120063662","0.241511834055133","c_b_cys"
"b[(Intercept) Stock:Seymour]","-0.272623775133633","-0.0415784162380138","-0.000484503095049493","0.0337542700952797","0.219950019586643","c_b_cys"
"b[(Intercept) Stock:Stellako]","-0.282701875434052","-0.0585348871010974","-0.00448432889454736","0.0246345829590443","0.187231265187099","c_b_cys"
"b[(Intercept) Stock:Weaver]","-0.143945862140135","-0.0134752477448967","0.0131801554897532","0.0841672913340277","0.391325175612749","c_b_cys"
"b[(Intercept) Stock:Birkenhead]","-0.312457678144618","-0.0721460659999556","-0.00239260998234174","0.05246838256649","0.266978575700033","ce_sha"
"b[(Intercept) Stock:Bowron]","-0.301127712263703","-0.0582268393007977","-0.000358252621834726","0.0563691475269427","0.28708836471543","ce_sha"
"b[(Intercept) Stock:Chilko]","-0.290936371573621","-0.0724979382570511","-0.00736578459878812","0.035804139479394","0.211843951369961","ce_sha"
"b[(Intercept) Stock:E.Stuart]","-0.156193156936987","-0.0140284233807807","0.0254704333821845","0.11253078697912","0.393998618457246","ce_sha"
"b[(Intercept) Stock:Gates]","-0.202898883832172","-0.0241874641691664","0.0185759421074539","0.0975256895708798","0.380543147030652","ce_sha"
"b[(Intercept) Stock:Harrison]","-0.231920319659064","-0.0380592348347585","0.00732615934466874","0.0680660094226575","0.307234368626837","ce_sha"
"b[(Intercept) Stock:L.Shuswap]","-0.270710886166059","-0.0593565652609487","-0.00278652079281603","0.0505027811608738","0.258685626888098","ce_sha"
"b[(Intercept) Stock:L.Stuart]","-0.32127554205062","-0.0700550550674041","-0.00812468799685627","0.0355104170118198","0.216645164644196","ce_sha"
"b[(Intercept) Stock:Nadina]","-0.31762316404146","-0.0738348282389033","-0.0103735076586268","0.0323624090998586","0.221723190911124","ce_sha"
