"","lower","25","mid","75","upper"
"arena2",-0.495708516616143,-0.160960254671776,0.0207880867377202,0.214486560604615,0.767864241077112
"c_b_cys",-0.46433485189989,-0.151389831195617,0.00154144466023924,0.151225058255303,0.462477596254237
"ce_sha",-0.331577321853353,-0.0261004096553405,0.126157153941384,0.289358809520206,0.716706117772002
"Circo.virus",-0.636544419208465,-0.242619465080252,-0.0621047761760855,0.119840734920687,0.52816980843999
"de_sal",-0.850226503108006,-0.340988178990819,-0.158726178136297,0.023833378871343,0.379884907090785
"fl_psy",-0.621701992217148,-0.379169539209432,-0.250176681834741,-0.119363791561694,0.15352381975115
"ic_hof",-0.179323113378983,0.141148509674693,0.288838686454879,0.435190191475044,0.723006281449005
"ic_mul",-0.55175652906382,-0.291580951775998,-0.155055399633964,-0.0110761758505875,0.259144493122408
"IcD",-0.45443529256556,-0.0577776910773605,0.120576432813104,0.283988963090054,0.625665947126606
"ihnv",-0.708806896683317,-0.160654860088552,0.036234529992859,0.244699944228923,0.913124276921614
"lo_sal",-0.60197036467133,-0.212518291230061,-0.0493367406874885,0.111006210936382,0.435408053569731
"my_arc",-0.380126602254616,-0.105542881291056,0.0325586039300629,0.163248862662659,0.434384895115736
"pa_kab",-1.03461047330437,-0.535142921829517,-0.33874249268378,-0.134996064114333,0.212789463788613
"pa_min",-0.291022796257864,0.0095638465620839,0.152475828760773,0.298885560443916,0.601739837332569
"pa_pse",-0.478232718549903,-0.164735494373384,-0.00653550365344082,0.155412142654698,0.583826352094504
"pa_ther",-1.7813244958574,-0.39871426747948,-0.238852076390929,-0.0818942169607698,0.229962073069038
"pch_sal",-0.889061774311073,-0.287896846479561,-0.0995546020032272,0.0812211723884365,0.551513095216215
"pspv",-0.733510704148581,-0.372017706377124,-0.216137533558691,-0.0667736711690305,0.224108920994211
"prv",-0.615598350707088,-0.196407359890318,-0.0124969766519125,0.196784545091143,0.96292932739404
"Qin",-0.579556545869009,-0.196452048857363,-0.0108257050426246,0.187171860526021,0.676400866127768
"rlo",-0.777531237416105,-0.46651724420605,-0.327147239064421,-0.18911439241514,0.0578965768679659
"sch",-1.354190700898,-0.424547408137486,-0.113928297493441,0.119645906384129,0.666109530021098
"smallUK",-1.04800254230511,-0.320640158893144,-0.070071664551101,0.156719986228435,0.625648381829332
"sp_des",-0.339035974356669,-0.0579199202901262,0.0772543253641583,0.216189868705357,0.512190445860919
"te_bry",-0.132874231142437,0.129904785993481,0.254264611845345,0.38269365643742,0.643838051269158
"te_mar",-0.599085929097585,-0.23355385449143,-0.0718268056845013,0.105784102789795,0.589771287267392
"ven",-0.908576830106117,-0.506979048294688,-0.347652945419538,-0.149868313266342,0.646090121953238
"richness",-0.413592834089956,-0.202916285095741,-0.0962107225543699,0.0158154071777109,0.222071975738627
"rib",-0.348680929088427,-0.143279879167574,-0.0398779280939871,0.0651790883393094,0.30058300842892
