"","lower","25","mid","75","upper"
"arena2",-0.667051095958272,-0.167445777251718,0.0720900617161373,0.364986200937676,1.26272247175684
"c_b_cys",-0.24245624843029,0.107956188777413,0.266267564542676,0.44463152071543,0.836583944142938
"ce_sha",-0.686212008599815,-0.18242511135825,0.0104979836942467,0.210208757758002,0.838467293024693
"Circo.virus",-0.859433185887438,-0.303130593734677,-0.0723077055936532,0.185390850605995,0.832520273073957
"de_sal",-1.13551092456299,-0.497617932939824,-0.237808753789208,-0.020030545893015,0.455276161855426
"fl_psy",-0.697479957181879,-0.402461708795016,-0.254423988924515,-0.104437595419427,0.215352814006238
"ic_hof",-0.0600759982144267,0.261336522820092,0.417798277076048,0.585063278446009,0.927398920223268
"ic_mul",-0.64197357803384,-0.311073499250178,-0.154098817534886,0.00501938652401701,0.320687309038897
"IcD",-0.641539896278004,-0.105240512925044,0.145062942179804,0.366379505733551,0.837004353368438
"ihnv",-0.693289121208395,-0.109412578089456,0.101770601341864,0.323921447129142,1.07129483592531
"lo_sal",-0.663643935738137,-0.21878029845642,-0.0282675784077175,0.165229454325373,0.63303317480108
"my_arc",-0.468300639457304,-0.141235519278174,0.0174577896720238,0.164995444701276,0.485431919204977
"pa_kab",-1.14314276924213,-0.553441915235109,-0.287938206454295,-0.0491515447455564,0.365018594005586
"pa_min",-0.282604544350551,0.0359752597627775,0.200579392719017,0.370547391565742,0.765590930387768
"pa_pse",-0.521600273655294,-0.128908778726378,0.0670539946666581,0.262269383827028,0.716455201625663
"pa_ther",-0.719450392874238,-0.330004890748063,-0.147026252831103,0.0261799581611428,0.451507055524252
"pch_sal",-0.991099595094149,-0.37497172138917,-0.180257788980711,0.0213120057184453,0.734632627106608
"pspv",-0.780732811053968,-0.418457936684124,-0.24019040492062,-0.0744352437152564,0.282458966429701
"prv",-0.726417160563711,-0.263734557255128,-0.0757797344670626,0.149252047484714,0.857611377747029
"Qin",-0.702092783341294,-0.195345406859512,0.0357290242477535,0.272213747929649,0.850965942144155
"rlo",-0.775235327944605,-0.408819873414367,-0.249127358754845,-0.0934533703785847,0.229144096474205
"sch",-1.24117150319861,-0.366245396526579,-0.0490082167709736,0.206246843477296,0.816900099920851
"smallUK",-0.799315942099213,-0.154826645813167,0.147988896446445,0.377092293848306,0.81112325262155
"sp_des",-0.526114792814431,-0.155602118121127,0.0102248102454112,0.177026744250209,0.562202228227007
"te_bry",-0.277516728876043,0.0661554254681772,0.224573439367223,0.372792707450419,0.714130702012274
"te_mar",-0.632017604770671,-0.232083602202284,-0.0313249185033642,0.165890130596059,0.706360529117949
"ven",-1.05288992969949,-0.635606733585262,-0.462377320513221,-0.254447633376047,0.485182471788977
"richness",-0.469082626703476,-0.239374322895124,-0.115637934944765,0.00193705689354539,0.246353499821863
"rib",-0.538239468542338,-0.272862907176553,-0.143112093942309,-0.0192381565411153,0.234347511314099
