"","lower","25","mid","75","upper"
"arena2",-0.532911158670227,-0.165791410637116,0.0131381165599048,0.210860699115376,0.718265939478626
"c_b_cys",-0.470108333682136,-0.137533137932293,0.0149377040017686,0.16322129998017,0.475079212188563
"ce_sha",-0.369305482283208,-0.0254008245568183,0.121926589055035,0.285276623826351,0.744224641534908
"Circo.virus",-0.640215417005758,-0.249628023225493,-0.0649280872392913,0.114492093894322,0.554605788242748
"de_sal",-0.869114608695427,-0.341517801498752,-0.146115287534268,0.0210669425575166,0.377471324910122
"fl_psy",-0.633760135824472,-0.372251090978543,-0.248552869245678,-0.133508959600027,0.149731330240483
"ic_hof",-0.162162137867346,0.139611159040262,0.284650477838597,0.435051399325705,0.777753338731255
"ic_mul",-0.567640606616133,-0.288050053947359,-0.158338087000113,-0.0259590600322267,0.240017538153347
"IcD",-0.476391299455407,-0.0710743795592858,0.112246162475888,0.28320362366841,0.636425015507528
"ihnv",-0.646900346736265,-0.139913005806734,0.0460165711247485,0.255694644539352,0.995044855540641
"lo_sal",-0.60756737446906,-0.208755790568346,-0.0397619627804765,0.117620857222081,0.476126035252194
"my_arc",-0.385224381856677,-0.114678384392743,0.0141945875352896,0.149108679015689,0.423073633095166
"pa_kab",-1.0025141314679,-0.512775837100173,-0.321850414910743,-0.131342486845659,0.220574435936566
"pa_min",-0.284232106305772,0.00818091491667903,0.150966072503848,0.29719131053756,0.600124877741873
"pa_pse",-0.476620974693319,-0.168643940004786,-0.00524883999505206,0.160526791825923,0.555787285352563
"pa_ther",-0.814515966510102,-0.384356461125273,-0.229889322087768,-0.0742928400466025,0.229609386597422
"pch_sal",-0.868224598064857,-0.265985334346767,-0.0920705053153075,0.0902478061180494,0.519245087422738
"pspv",-0.729651352346757,-0.379725596918309,-0.218789318589376,-0.0542210209853517,0.214426673595385
"prv",-0.620175505826596,-0.175308641960382,-0.00623841952367767,0.190935490341213,0.918918284282201
"Qin",-0.619376930790241,-0.195552820757358,-0.012255342272615,0.177555572708299,0.705618786826196
"rlo",-0.779421792672665,-0.459483781817902,-0.3291270364864,-0.197994487020744,0.0690241188595924
"sch",-1.27534757793702,-0.441399392161933,-0.117193279700455,0.110528833298405,0.641791309882112
"smallUK",-1.0468425241738,-0.317374753006609,-0.0661136703398864,0.157367331015334,0.677084189832447
"sp_des",-0.357283652531383,-0.0649713334545372,0.0774055713214462,0.214200845647145,0.572988064490967
"te_bry",-0.13999969548961,0.13620395363119,0.257553260980606,0.381779765280658,0.644651233823733
"te_mar",-0.645140587462903,-0.227867654984703,-0.0578325842306799,0.123243556043481,0.682328993785911
"ven",-0.880856329494688,-0.501588059387798,-0.33438307555387,-0.108324463980862,0.753091634916401
"richness",-0.408240551189639,-0.203666581036718,-0.0956240743015452,0.00314544647713217,0.202566963391291
"rib",-0.345143327120661,-0.144388158684701,-0.0428775122301214,0.0622435745920654,0.296753886566886
