"","2.5%","25%","50%","75%","97.5%",""
"b[(Intercept) Stock:Birkenhead]","-0.295082511808701","-0.0347458695542937","0.00628335299925301","0.0778687831924589","0.422722216794055","arena2"
"b[(Intercept) Stock:Chilko]","-0.328765278734213","-0.0654834075387317","-0.00339268462485253","0.0404570893618516","0.243069186341716","arena2"
"b[(Intercept) Stock:E.Stuart]","-0.3169526063806","-0.0516379742617612","-0.000357489640469041","0.049353759931585","0.312502272712624","arena2"
"b[(Intercept) Stock:Gates]","-0.2252724753828","-0.0245109582077144","0.0119289751495105","0.0938088376420795","0.486487861101051","arena2"
"b[(Intercept) Stock:Harrison]","-0.355519661143126","-0.0613830788655283","-0.00331310176369462","0.0399143028975945","0.287259877253399","arena2"
"b[(Intercept) Stock:L.Shuswap]","-0.295719418714442","-0.0487812698045653","0.000102184526167303","0.0523377379243283","0.308129777088962","arena2"
"b[(Intercept) Stock:L.Stuart]","-0.369287038052029","-0.0673334709820806","-0.00436083300750877","0.0357848113486504","0.253722773100186","arena2"
"b[(Intercept) Stock:Nadina]","-0.37813416682758","-0.0586924932463283","-0.00104807809498795","0.0455341577599028","0.324469970867699","arena2"
"b[(Intercept) Stock:Pitt]","-0.253455221477693","-0.0318444468249942","0.00767008598986872","0.0779035719119519","0.421331354246023","arena2"
"b[(Intercept) Stock:Quesnel]","-0.463875145313045","-0.0998261131686508","-0.0156164888903473","0.0197322962809385","0.198757434947622","arena2"
"b[(Intercept) Stock:Scotch]","-0.292644404775829","-0.04178688406899","0.00211616700856612","0.0578466416657104","0.324259369936969","arena2"
"b[(Intercept) Stock:Seymour]","-0.397793329623687","-0.0753500878866913","-0.0043266299140716","0.0368213768760241","0.30534633105413","arena2"
"b[(Intercept) Stock:Stellako]","-0.491902340359109","-0.0900607794407061","-0.0108545015822004","0.0274600928062548","0.252909435236526","arena2"
"b[(Intercept) Stock:Weaver]","-0.274125485775484","-0.0362886431041722","0.00636675262623213","0.0746323979578046","0.425151730654848","arena2"
"b[(Intercept) Stock:Birkenhead]","-0.206594654467554","-0.0272718368870468","0.00332999689685822","0.0518320611872058","0.289943714472053","c_b_cys"
"b[(Intercept) Stock:Bowron]","-0.286742475001945","-0.0431811395081512","-0.000266394659464771","0.0392191293968875","0.269647178910877","c_b_cys"
"b[(Intercept) Stock:Chilko]","-0.245447734254868","-0.0382809671301303","0.000907052726418809","0.0414026023452873","0.238544760882808","c_b_cys"
"b[(Intercept) Stock:E.Stuart]","-0.223949642879782","-0.0262109821413278","0.00312428525288394","0.0536254119702701","0.307158200446268","c_b_cys"
"b[(Intercept) Stock:Gates]","-0.191218906820741","-0.0220914265936961","0.00565301488114185","0.061771966916802","0.348863837277387","c_b_cys"
"b[(Intercept) Stock:Harrison]","-0.228663666644686","-0.036925572601862","6.21495699066111e-06","0.03883302740406","0.258506449302992","c_b_cys"
"b[(Intercept) Stock:L.Shuswap]","-0.28977004726451","-0.0493497998161605","-0.00228092082529774","0.0301626208621957","0.223277485284434","c_b_cys"
"b[(Intercept) Stock:L.Stuart]","-0.339035069308283","-0.0563402151634731","-0.00428765529479244","0.0234956244674509","0.209758250381109","c_b_cys"
"b[(Intercept) Stock:Nadina]","-0.308450070286108","-0.0554318393933494","-0.00382915205089995","0.02545366638236","0.203948935707086","c_b_cys"
