"","V1","V2","V3"
"b[(Intercept) Stock:Stellako]","2406","ce_sha","Neff"
"b[load_std Stock:Stellako]","2744","ce_sha","Neff"
"b[(Intercept) Stock:Weaver]","3453","ce_sha","Neff"
"b[load_std Stock:Weaver]","3716","ce_sha","Neff"
"b[(Intercept) Year:2009]","3233","ce_sha","Neff"
"b[(Intercept) Year:2010]","2812","ce_sha","Neff"
"b[(Intercept) Year:2011]","2828","ce_sha","Neff"
"b[(Intercept) Year:2012]","3377","ce_sha","Neff"
"b[(Intercept) Year:2013]","2707","ce_sha","Neff"
"b[(Intercept) Year:2014]","2765","ce_sha","Neff"
"b[(Intercept) Year:2015]","1998","ce_sha","Neff"
"b[(Intercept) Year:2016]","1816","ce_sha","Neff"
"sigma","1105","ce_sha","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","928","ce_sha","Neff"
"Sigma[Stock:load_std,(Intercept)]","1671","ce_sha","Neff"
"Sigma[Stock:load_std,load_std]","2326","ce_sha","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1598","ce_sha","Neff"
"mean_PPD","3550","ce_sha","Neff"
"log-posterior","604","ce_sha","Neff"
"load_std","2143","lo_sal","Neff"
"sst_anom","1899","lo_sal","Neff"
"b[(Intercept) Stock:Birkenhead]","3371","lo_sal","Neff"
"b[load_std Stock:Birkenhead]","3841","lo_sal","Neff"
"b[(Intercept) Stock:Bowron]","3894","lo_sal","Neff"
"b[load_std Stock:Bowron]","3922","lo_sal","Neff"
"b[(Intercept) Stock:Chilko]","2314","lo_sal","Neff"
"b[load_std Stock:Chilko]","4030","lo_sal","Neff"
"b[(Intercept) Stock:E.Stuart]","5174","lo_sal","Neff"
"b[load_std Stock:E.Stuart]","4939","lo_sal","Neff"
"b[(Intercept) Stock:Gates]","2566","lo_sal","Neff"
"b[load_std Stock:Gates]","2768","lo_sal","Neff"
"b[(Intercept) Stock:Harrison]","2255","lo_sal","Neff"
"b[load_std Stock:Harrison]","3057","lo_sal","Neff"
"b[(Intercept) Stock:L.Shuswap]","4779","lo_sal","Neff"
"b[load_std Stock:L.Shuswap]","2313","lo_sal","Neff"
"b[(Intercept) Stock:L.Stuart]","4973","lo_sal","Neff"
"b[load_std Stock:L.Stuart]","4270","lo_sal","Neff"
"b[(Intercept) Stock:Nadina]","6419","lo_sal","Neff"
"b[load_std Stock:Nadina]","3995","lo_sal","Neff"
"b[(Intercept) Stock:Pitt]","1306","lo_sal","Neff"
"b[load_std Stock:Pitt]","3787","lo_sal","Neff"
"b[(Intercept) Stock:Portage]","2687","lo_sal","Neff"
"b[load_std Stock:Portage]","3533","lo_sal","Neff"
"b[(Intercept) Stock:Quesnel]","902","lo_sal","Neff"
"b[load_std Stock:Quesnel]","1653","lo_sal","Neff"
"b[(Intercept) Stock:Scotch]","5594","lo_sal","Neff"
"b[load_std Stock:Scotch]","3408","lo_sal","Neff"
"b[(Intercept) Stock:Seymour]","2846","lo_sal","Neff"
"b[load_std Stock:Seymour]","4151","lo_sal","Neff"
"b[(Intercept) Stock:Stellako]","1429","lo_sal","Neff"
"b[load_std Stock:Stellako]","3759","lo_sal","Neff"
"b[(Intercept) Stock:Weaver]","2090","lo_sal","Neff"
"b[load_std Stock:Weaver]","3598","lo_sal","Neff"
"b[(Intercept) Year:2009]","2292","lo_sal","Neff"
"b[(Intercept) Year:2010]","4480","lo_sal","Neff"
"b[(Intercept) Year:2011]","3291","lo_sal","Neff"
"b[(Intercept) Year:2012]","5683","lo_sal","Neff"
"b[(Intercept) Year:2013]","3216","lo_sal","Neff"
"b[(Intercept) Year:2014]","2426","lo_sal","Neff"
"b[(Intercept) Year:2015]","1731","lo_sal","Neff"
"b[(Intercept) Year:2016]","1991","lo_sal","Neff"
"sigma","1217","lo_sal","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","992","lo_sal","Neff"
"Sigma[Stock:load_std,(Intercept)]","2661","lo_sal","Neff"
"Sigma[Stock:load_std,load_std]","1386","lo_sal","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1895","lo_sal","Neff"
"mean_PPD","3570","lo_sal","Neff"
"log-posterior","551","lo_sal","Neff"
"load_std","1725","ic_hof","Neff"
"sst_anom","2194","ic_hof","Neff"
"b[(Intercept) Stock:Birkenhead]","3784","ic_hof","Neff"
"b[load_std Stock:Birkenhead]","3509","ic_hof","Neff"
"b[(Intercept) Stock:Chilko]","1518","ic_hof","Neff"
"b[load_std Stock:Chilko]","3885","ic_hof","Neff"
"b[(Intercept) Stock:E.Stuart]","2434","ic_hof","Neff"
"b[load_std Stock:E.Stuart]","4296","ic_hof","Neff"
"b[(Intercept) Stock:Gates]","1395","ic_hof","Neff"
"b[load_std Stock:Gates]","1720","ic_hof","Neff"
"b[(Intercept) Stock:Harrison]","3105","ic_hof","Neff"
"b[load_std Stock:Harrison]","3594","ic_hof","Neff"
"b[(Intercept) Stock:L.Shuswap]","2292","ic_hof","Neff"
"b[load_std Stock:L.Shuswap]","2588","ic_hof","Neff"
"b[(Intercept) Stock:L.Stuart]","5815","ic_hof","Neff"
"b[load_std Stock:L.Stuart]","3943","ic_hof","Neff"
"b[(Intercept) Stock:Nadina]","4376","ic_hof","Neff"
"b[load_std Stock:Nadina]","4519","ic_hof","Neff"
"b[(Intercept) Stock:Pitt]","1183","ic_hof","Neff"
"b[load_std Stock:Pitt]","3576","ic_hof","Neff"
"b[(Intercept) Stock:Quesnel]","1230","ic_hof","Neff"
"b[load_std Stock:Quesnel]","2884","ic_hof","Neff"
"b[(Intercept) Stock:Raft]","3477","ic_hof","Neff"
"b[load_std Stock:Raft]","4002","ic_hof","Neff"
"b[(Intercept) Stock:Scotch]","4344","ic_hof","Neff"
"b[load_std Stock:Scotch]","4177","ic_hof","Neff"
"b[(Intercept) Stock:Seymour]","3647","ic_hof","Neff"
"b[load_std Stock:Seymour]","4261","ic_hof","Neff"
"b[(Intercept) Stock:Stellako]","1967","ic_hof","Neff"
"b[load_std Stock:Stellako]","2912","ic_hof","Neff"
"b[(Intercept) Stock:Weaver]","2474","ic_hof","Neff"
"b[load_std Stock:Weaver]","2642","ic_hof","Neff"
"b[(Intercept) Year:2009]","2847","ic_hof","Neff"
"b[(Intercept) Year:2010]","3592","ic_hof","Neff"
"b[(Intercept) Year:2011]","4963","ic_hof","Neff"
"b[(Intercept) Year:2012]","4520","ic_hof","Neff"
"b[(Intercept) Year:2013]","2798","ic_hof","Neff"
"b[(Intercept) Year:2014]","3302","ic_hof","Neff"
"b[(Intercept) Year:2015]","2246","ic_hof","Neff"
"b[(Intercept) Year:2016]","1660","ic_hof","Neff"
"sigma","1065","ic_hof","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1045","ic_hof","Neff"
"Sigma[Stock:load_std,(Intercept)]","2337","ic_hof","Neff"
"Sigma[Stock:load_std,load_std]","1856","ic_hof","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1618","ic_hof","Neff"
"mean_PPD","4349","ic_hof","Neff"
"log-posterior","598","ic_hof","Neff"
"load_std","1.001473183072","pa_ther","Rhat"
"sst_anom","1.00227638321475","pa_ther","Rhat"
"b[(Intercept) Stock:Birkenhead]","0.999351968644328","pa_ther","Rhat"
"b[load_std Stock:Birkenhead]","1.00123900616182","pa_ther","Rhat"
"b[(Intercept) Stock:Bowron]","0.99948867116255","pa_ther","Rhat"
"b[load_std Stock:Bowron]","1.0009609789151","pa_ther","Rhat"
"b[(Intercept) Stock:Chilko]","0.999434555988383","pa_ther","Rhat"
"b[load_std Stock:Chilko]","1.00044904315018","pa_ther","Rhat"
"b[(Intercept) Stock:E.Stuart]","1.00059024683945","pa_ther","Rhat"
"b[load_std Stock:E.Stuart]","1.00197336583995","pa_ther","Rhat"
"b[(Intercept) Stock:Gates]","0.999463337778509","pa_ther","Rhat"
"b[load_std Stock:Gates]","1.00056184273223","pa_ther","Rhat"
"b[(Intercept) Stock:Harrison]","1.00080546929","pa_ther","Rhat"
"b[load_std Stock:Harrison]","1.00059895192147","pa_ther","Rhat"
"b[(Intercept) Stock:L.Shuswap]","1.00118600051113","pa_ther","Rhat"
"b[load_std Stock:L.Shuswap]","1.00124178847669","pa_ther","Rhat"
"b[(Intercept) Stock:L.Stuart]","1.00054760447223","pa_ther","Rhat"
"b[load_std Stock:L.Stuart]","1.00019417048317","pa_ther","Rhat"
"b[(Intercept) Stock:Nadina]","0.999500497195545","pa_ther","Rhat"
"b[load_std Stock:Nadina]","0.999725351394953","pa_ther","Rhat"
"b[(Intercept) Stock:Pitt]","0.999552610549697","pa_ther","Rhat"
"b[load_std Stock:Pitt]","1.00010310874324","pa_ther","Rhat"
"b[(Intercept) Stock:Quesnel]","0.999861369623344","pa_ther","Rhat"
"b[load_std Stock:Quesnel]","1.00034749214758","pa_ther","Rhat"
"b[(Intercept) Stock:Scotch]","0.999480443489931","pa_ther","Rhat"
"b[load_std Stock:Scotch]","1.00070936114308","pa_ther","Rhat"
"b[(Intercept) Stock:Seymour]","1.00002567625374","pa_ther","Rhat"
"b[load_std Stock:Seymour]","1.00068355126799","pa_ther","Rhat"
"b[(Intercept) Stock:Stellako]","0.999542958397189","pa_ther","Rhat"
"b[load_std Stock:Stellako]","0.999764457988206","pa_ther","Rhat"
"b[(Intercept) Stock:Weaver]","0.999966285704447","pa_ther","Rhat"
"b[load_std Stock:Weaver]","0.999638031212784","pa_ther","Rhat"
"b[(Intercept) Year:2009]","1.00032440005926","pa_ther","Rhat"
"b[(Intercept) Year:2010]","1.00001943060935","pa_ther","Rhat"
"b[(Intercept) Year:2011]","0.999261058609517","pa_ther","Rhat"
"b[(Intercept) Year:2012]","0.999289850230421","pa_ther","Rhat"
"b[(Intercept) Year:2013]","1.00217494046049","pa_ther","Rhat"
"b[(Intercept) Year:2014]","1.00172934553945","pa_ther","Rhat"
"b[(Intercept) Year:2015]","1.00178398195408","pa_ther","Rhat"
"b[(Intercept) Year:2016]","0.999968821135517","pa_ther","Rhat"
"sigma","1.00028431505439","pa_ther","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.00068266747134","pa_ther","Rhat"
"Sigma[Stock:load_std,(Intercept)]","1.00208730465937","pa_ther","Rhat"
"Sigma[Stock:load_std,load_std]","1.00317185154057","pa_ther","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","1.00233700503931","pa_ther","Rhat"
"mean_PPD","1.00047587252747","pa_ther","Rhat"
"log-posterior","1.00367869972745","pa_ther","Rhat"
"load_std","1.00176218166896","pa_min","Rhat"
"sst_anom","1.00055811807402","pa_min","Rhat"
"b[(Intercept) Stock:Birkenhead]","1.00118468291859","pa_min","Rhat"
"b[load_std Stock:Birkenhead]","1.00141771608171","pa_min","Rhat"
"b[(Intercept) Stock:Bowron]","0.999460472909699","pa_min","Rhat"
"b[load_std Stock:Bowron]","1.00095417080583","pa_min","Rhat"
"b[(Intercept) Stock:Chilko]","1.00288315338947","pa_min","Rhat"
"b[load_std Stock:Chilko]","0.999975118874272","pa_min","Rhat"
"b[(Intercept) Stock:E.Stuart]","1.0001532101602","pa_min","Rhat"
"b[load_std Stock:E.Stuart]","1.00052625135696","pa_min","Rhat"
"b[(Intercept) Stock:Gates]","1.00333309999764","pa_min","Rhat"
"b[load_std Stock:Gates]","1.00103753990368","pa_min","Rhat"
"b[(Intercept) Stock:Harrison]","1.00180566880025","pa_min","Rhat"
"b[load_std Stock:Harrison]","1.00013086726038","pa_min","Rhat"
"b[(Intercept) Stock:L.Shuswap]","0.999575031006368","pa_min","Rhat"
"b[load_std Stock:L.Shuswap]","1.00447355755699","pa_min","Rhat"
"b[(Intercept) Stock:L.Stuart]","1.00038247801706","pa_min","Rhat"
"b[load_std Stock:L.Stuart]","0.999879108634935","pa_min","Rhat"
"b[(Intercept) Stock:Nadina]","0.999362772628914","pa_min","Rhat"
"b[load_std Stock:Nadina]","0.999456880554335","pa_min","Rhat"
"b[(Intercept) Stock:Pitt]","1.00300785402554","pa_min","Rhat"
"b[load_std Stock:Pitt]","1.00087398650799","pa_min","Rhat"
"b[(Intercept) Stock:Quesnel]","1.00135890709825","pa_min","Rhat"
"b[load_std Stock:Quesnel]","1.00168529644723","pa_min","Rhat"
"b[(Intercept) Stock:Raft]","0.999297990743302","pa_min","Rhat"
"b[load_std Stock:Raft]","0.999652495678695","pa_min","Rhat"
"b[(Intercept) Stock:Scotch]","0.99911599089468","pa_min","Rhat"
"b[load_std Stock:Scotch]","1.00089773482707","pa_min","Rhat"
"b[(Intercept) Stock:Seymour]","1.00003839772853","pa_min","Rhat"
"b[load_std Stock:Seymour]","1.00047660719273","pa_min","Rhat"
"b[(Intercept) Stock:Stellako]","1.00031294502337","pa_min","Rhat"
"b[load_std Stock:Stellako]","0.999360542897845","pa_min","Rhat"
"b[(Intercept) Stock:Weaver]","0.999580885526141","pa_min","Rhat"
"b[load_std Stock:Weaver]","1.00076818069635","pa_min","Rhat"
"b[(Intercept) Year:2010]","1.00058919896733","pa_min","Rhat"
"b[(Intercept) Year:2011]","1.00082969978442","pa_min","Rhat"
"b[(Intercept) Year:2012]","1.00012028295518","pa_min","Rhat"
"b[(Intercept) Year:2013]","1.0045714767533","pa_min","Rhat"
"b[(Intercept) Year:2014]","1.00148839093558","pa_min","Rhat"
"b[(Intercept) Year:2015]","1.00059633147375","pa_min","Rhat"
"b[(Intercept) Year:2016]","1.00111982296868","pa_min","Rhat"
"sigma","1.00333672545822","pa_min","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.00293082213708","pa_min","Rhat"
"Sigma[Stock:load_std,(Intercept)]","1.00071684218237","pa_min","Rhat"
"Sigma[Stock:load_std,load_std]","1.00334078484863","pa_min","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","1.00117114735399","pa_min","Rhat"
"mean_PPD","0.999490320877303","pa_min","Rhat"
"log-posterior","1.00430874080605","pa_min","Rhat"
"load_std","0.999935925597288","my_arc","Rhat"
"sst_anom","1.00006267358669","my_arc","Rhat"
"b[(Intercept) Stock:Birkenhead]","0.99938304964891","my_arc","Rhat"
"b[load_std Stock:Birkenhead]","0.999424007498843","my_arc","Rhat"
"b[(Intercept) Stock:Chilko]","1.00082389551416","my_arc","Rhat"
"b[load_std Stock:Chilko]","1.00220596974198","my_arc","Rhat"
"b[(Intercept) Stock:E.Stuart]","0.999534000905741","my_arc","Rhat"
"b[load_std Stock:E.Stuart]","1.00010788102473","my_arc","Rhat"
"b[(Intercept) Stock:Gates]","0.999889886872634","my_arc","Rhat"
"b[load_std Stock:Gates]","0.999665649998654","my_arc","Rhat"
"b[(Intercept) Stock:Harrison]","1.00040034393842","my_arc","Rhat"
"b[load_std Stock:Harrison]","0.999577051858304","my_arc","Rhat"
"b[(Intercept) Stock:L.Shuswap]","0.99919879220847","my_arc","Rhat"
"b[load_std Stock:L.Shuswap]","1.00011284657131","my_arc","Rhat"
"b[(Intercept) Stock:L.Stuart]","1.00010761696943","my_arc","Rhat"
"b[load_std Stock:L.Stuart]","1.00066097487073","my_arc","Rhat"
"b[(Intercept) Stock:Nadina]","0.999428137049357","my_arc","Rhat"
"b[load_std Stock:Nadina]","1.00068283883333","my_arc","Rhat"
"b[(Intercept) Stock:Pitt]","0.999755558409833","my_arc","Rhat"
"b[load_std Stock:Pitt]","0.999822654853591","my_arc","Rhat"
"b[(Intercept) Stock:Portage]","0.999297745923058","my_arc","Rhat"
"b[load_std Stock:Portage]","0.99964405496222","my_arc","Rhat"
"b[(Intercept) Stock:Quesnel]","1.00099612718032","my_arc","Rhat"
"b[load_std Stock:Quesnel]","0.99912569195448","my_arc","Rhat"
"b[(Intercept) Stock:Raft]","0.999727951955782","my_arc","Rhat"
"b[load_std Stock:Raft]","1.00156895308809","my_arc","Rhat"
"b[(Intercept) Stock:Scotch]","0.999364171445621","my_arc","Rhat"
"b[load_std Stock:Scotch]","0.999435763321421","my_arc","Rhat"
"b[(Intercept) Stock:Seymour]","0.999919330385907","my_arc","Rhat"
"b[load_std Stock:Seymour]","0.999495453378876","my_arc","Rhat"
"b[(Intercept) Stock:Stellako]","0.999391793772723","my_arc","Rhat"
"b[load_std Stock:Stellako]","1.00024817210691","my_arc","Rhat"
"b[(Intercept) Stock:Weaver]","0.99944816594736","my_arc","Rhat"
"b[load_std Stock:Weaver]","0.999948565521097","my_arc","Rhat"
"b[(Intercept) Year:2009]","0.999864720564651","my_arc","Rhat"
"b[(Intercept) Year:2010]","0.999754657160157","my_arc","Rhat"
"b[(Intercept) Year:2011]","1.0001283737827","my_arc","Rhat"
"b[(Intercept) Year:2012]","0.999604011939016","my_arc","Rhat"
"b[(Intercept) Year:2013]","1.00002741177115","my_arc","Rhat"
"b[(Intercept) Year:2014]","0.999478333391907","my_arc","Rhat"
"b[(Intercept) Year:2015]","1.000155407969","my_arc","Rhat"
"b[(Intercept) Year:2016]","0.999569440152966","my_arc","Rhat"
"sigma","1.00020348977779","my_arc","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.00144876421206","my_arc","Rhat"
"Sigma[Stock:load_std,(Intercept)]","0.999910156324034","my_arc","Rhat"
"Sigma[Stock:load_std,load_std]","0.999780370436636","my_arc","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","1.00038926847758","my_arc","Rhat"
"mean_PPD","1.00003943186886","my_arc","Rhat"
"log-posterior","1.00272459631837","my_arc","Rhat"
"load_std","0.999907962942726","c_b_cys","Rhat"
"sst_anom","1.00155792114401","c_b_cys","Rhat"
"b[(Intercept) Stock:Birkenhead]","0.999994670940087","c_b_cys","Rhat"
"b[load_std Stock:Birkenhead]","1.00171977387483","c_b_cys","Rhat"
"b[(Intercept) Stock:Bowron]","0.99927576875169","c_b_cys","Rhat"
"b[load_std Stock:Bowron]","0.999198255656075","c_b_cys","Rhat"
"b[(Intercept) Stock:Chilko]","0.999945741885525","c_b_cys","Rhat"
"b[load_std Stock:Chilko]","0.99925645139742","c_b_cys","Rhat"
"b[(Intercept) Stock:E.Stuart]","0.999349744672492","c_b_cys","Rhat"
"b[load_std Stock:E.Stuart]","1.00066591798453","c_b_cys","Rhat"
"b[(Intercept) Stock:Gates]","1.00003455961522","c_b_cys","Rhat"
"b[load_std Stock:Gates]","0.999573515592971","c_b_cys","Rhat"
"b[(Intercept) Stock:Harrison]","1.00080562411325","c_b_cys","Rhat"
"b[load_std Stock:Harrison]","1.00082963707143","c_b_cys","Rhat"
"b[(Intercept) Stock:L.Shuswap]","1.00089631357264","c_b_cys","Rhat"
"b[load_std Stock:L.Shuswap]","0.999373899426383","c_b_cys","Rhat"
"b[(Intercept) Stock:L.Stuart]","1.00012338275653","c_b_cys","Rhat"
"b[load_std Stock:L.Stuart]","1.00024892785175","c_b_cys","Rhat"
"b[(Intercept) Stock:Nadina]","0.999747186373221","c_b_cys","Rhat"
"b[load_std Stock:Nadina]","1.00037366479169","c_b_cys","Rhat"
"b[(Intercept) Stock:Pitt]","0.999991277222351","c_b_cys","Rhat"
"b[load_std Stock:Pitt]","0.9997395019241","c_b_cys","Rhat"
"b[(Intercept) Stock:Quesnel]","1.00094591283366","c_b_cys","Rhat"
"b[load_std Stock:Quesnel]","0.999964334660332","c_b_cys","Rhat"
"b[(Intercept) Stock:Raft]","0.999190709395462","c_b_cys","Rhat"
"b[load_std Stock:Raft]","1.00031363160467","c_b_cys","Rhat"
"b[(Intercept) Stock:Scotch]","1.00095873379247","c_b_cys","Rhat"
"b[load_std Stock:Scotch]","0.999783416949648","c_b_cys","Rhat"
"b[(Intercept) Stock:Seymour]","1.00055266305557","c_b_cys","Rhat"
"b[load_std Stock:Seymour]","0.999746668109826","c_b_cys","Rhat"
"b[(Intercept) Stock:Stellako]","1.00074391112556","c_b_cys","Rhat"
"b[load_std Stock:Stellako]","0.999863515624716","c_b_cys","Rhat"
"b[(Intercept) Stock:Weaver]","1.00022192182401","c_b_cys","Rhat"
"b[load_std Stock:Weaver]","0.999752133067427","c_b_cys","Rhat"
"b[(Intercept) Year:2009]","1.00150680158139","c_b_cys","Rhat"
"b[(Intercept) Year:2010]","0.999720008654649","c_b_cys","Rhat"
"b[(Intercept) Year:2011]","1.00097798407876","c_b_cys","Rhat"
"b[(Intercept) Year:2012]","1.00142636581785","c_b_cys","Rhat"
"b[(Intercept) Year:2013]","1.00103672151387","c_b_cys","Rhat"
"b[(Intercept) Year:2014]","1.00123854674427","c_b_cys","Rhat"
"b[(Intercept) Year:2015]","1.00207271782799","c_b_cys","Rhat"
"b[(Intercept) Year:2016]","1.00173277145074","c_b_cys","Rhat"
"sigma","1.00029173627322","c_b_cys","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.00093587838901","c_b_cys","Rhat"
"Sigma[Stock:load_std,(Intercept)]","0.999306587964989","c_b_cys","Rhat"
"Sigma[Stock:load_std,load_std]","1.00088912587557","c_b_cys","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","1.00035297768737","c_b_cys","Rhat"
"mean_PPD","0.999470084394335","c_b_cys","Rhat"
"log-posterior","1.00241322548636","c_b_cys","Rhat"
"load_std","1.00123971112661","pspv","Rhat"
"sst_anom","1.00134685713002","pspv","Rhat"
"b[(Intercept) Stock:Birkenhead]","0.999457021113177","pspv","Rhat"
"b[load_std Stock:Birkenhead]","1.00016381815324","pspv","Rhat"
"b[(Intercept) Stock:Bowron]","0.999839532198483","pspv","Rhat"
"b[load_std Stock:Bowron]","1.00089901094202","pspv","Rhat"
"b[(Intercept) Stock:Chilko]","1.00291823882408","pspv","Rhat"
"b[load_std Stock:Chilko]","1.00046608837023","pspv","Rhat"
"b[(Intercept) Stock:E.Stuart]","0.999972520353859","pspv","Rhat"
"b[load_std Stock:E.Stuart]","1.00017741862432","pspv","Rhat"
"b[(Intercept) Stock:Gates]","1.00321379184948","pspv","Rhat"
"b[load_std Stock:Gates]","1.00187443880261","pspv","Rhat"
"b[(Intercept) Stock:Harrison]","1.00020133323461","pspv","Rhat"
"b[load_std Stock:Harrison]","0.999840786598789","pspv","Rhat"
"b[(Intercept) Stock:L.Shuswap]","0.999250432110347","pspv","Rhat"
"b[load_std Stock:L.Shuswap]","1.00063609097478","pspv","Rhat"
"b[(Intercept) Stock:L.Stuart]","0.999490598505125","pspv","Rhat"
"b[load_std Stock:L.Stuart]","1.00107884230168","pspv","Rhat"
"b[(Intercept) Stock:Nadina]","1.0002876192508","pspv","Rhat"
"b[load_std Stock:Nadina]","0.999812482526479","pspv","Rhat"
"b[(Intercept) Stock:Pitt]","1.00226189378716","pspv","Rhat"
"b[load_std Stock:Pitt]","1.00134522834281","pspv","Rhat"
"b[(Intercept) Stock:Portage]","1.00193515943331","pspv","Rhat"
"b[load_std Stock:Portage]","0.999921413463582","pspv","Rhat"
"b[(Intercept) Stock:Quesnel]","0.999072451993042","pspv","Rhat"
"b[load_std Stock:Quesnel]","1.00014255366984","pspv","Rhat"
"b[(Intercept) Stock:Raft]","1.00058249104792","pspv","Rhat"
"b[load_std Stock:Raft]","0.999590589049343","pspv","Rhat"
"b[(Intercept) Stock:Scotch]","1.00199398061864","pspv","Rhat"
"b[load_std Stock:Scotch]","1.00126821310374","pspv","Rhat"
"b[(Intercept) Stock:Seymour]","1.00093468593384","pspv","Rhat"
"b[load_std Stock:Seymour]","1.00032866474245","pspv","Rhat"
"b[(Intercept) Stock:Stellako]","1.00134022644804","pspv","Rhat"
"b[load_std Stock:Stellako]","0.999510181036368","pspv","Rhat"
"b[(Intercept) Stock:Weaver]","1.00114067563627","pspv","Rhat"
"b[load_std Stock:Weaver]","1.000805055924","pspv","Rhat"
"b[(Intercept) Year:2009]","0.999743965308342","pspv","Rhat"
"b[(Intercept) Year:2010]","1.001426523911","pspv","Rhat"
"b[(Intercept) Year:2011]","0.999835943665086","pspv","Rhat"
"b[(Intercept) Year:2012]","0.999659757690897","pspv","Rhat"
"b[(Intercept) Year:2013]","0.999881466846268","pspv","Rhat"
"b[(Intercept) Year:2014]","0.999890045042145","pspv","Rhat"
"b[(Intercept) Year:2015]","1.00140894866084","pspv","Rhat"
"b[(Intercept) Year:2016]","1.00171718337197","pspv","Rhat"
"sigma","1.00137581985174","pspv","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.00212766698814","pspv","Rhat"
"Sigma[Stock:load_std,(Intercept)]","1.00155567257277","pspv","Rhat"
"Sigma[Stock:load_std,load_std]","1.00098710036423","pspv","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","0.999764094084097","pspv","Rhat"
"mean_PPD","0.999500184932667","pspv","Rhat"
"log-posterior","1.00463109616899","pspv","Rhat"
"load_std","1.00048675681164","pa_kab","Rhat"
"sst_anom","1.00032413225618","pa_kab","Rhat"
"b[(Intercept) Stock:Birkenhead]","1.00106491302848","pa_kab","Rhat"
"b[load_std Stock:Birkenhead]","0.999364297305845","pa_kab","Rhat"
"b[(Intercept) Stock:Chilko]","1.00221859326406","pa_kab","Rhat"
"b[load_std Stock:Chilko]","1.00076745159941","pa_kab","Rhat"
"b[(Intercept) Stock:E.Stuart]","0.999853738201733","pa_kab","Rhat"
"b[load_std Stock:E.Stuart]","0.9995127062642","pa_kab","Rhat"
"b[(Intercept) Stock:Gates]","1.0031609665828","pa_kab","Rhat"
"b[load_std Stock:Gates]","1.00019244193148","pa_kab","Rhat"
"b[(Intercept) Stock:Harrison]","1.00132620944155","pa_kab","Rhat"
"b[load_std Stock:Harrison]","1.00019425941301","pa_kab","Rhat"
"b[(Intercept) Stock:L.Shuswap]","1.00151421097301","pa_kab","Rhat"
"b[load_std Stock:L.Shuswap]","1.00092052023033","pa_kab","Rhat"
"b[(Intercept) Stock:L.Stuart]","0.999321275142802","pa_kab","Rhat"
"b[load_std Stock:L.Stuart]","0.999365655776667","pa_kab","Rhat"
"b[(Intercept) Stock:Nadina]","0.999333223408062","pa_kab","Rhat"
"b[load_std Stock:Nadina]","0.999657392415602","pa_kab","Rhat"
"b[(Intercept) Stock:Pitt]","1.00003566369472","pa_kab","Rhat"
"b[load_std Stock:Pitt]","0.999659191018952","pa_kab","Rhat"
"b[(Intercept) Stock:Quesnel]","0.999896668922858","pa_kab","Rhat"
"b[load_std Stock:Quesnel]","0.999313301934884","pa_kab","Rhat"
"b[(Intercept) Stock:Scotch]","0.999112437655943","pa_kab","Rhat"
"b[load_std Stock:Scotch]","0.999886441561985","pa_kab","Rhat"
"b[(Intercept) Stock:Seymour]","1.00060785546119","pa_kab","Rhat"
"b[load_std Stock:Seymour]","0.99989236336337","pa_kab","Rhat"
"b[(Intercept) Stock:Stellako]","1.00122598758151","pa_kab","Rhat"
"b[load_std Stock:Stellako]","0.999310167924842","pa_kab","Rhat"
"b[(Intercept) Stock:Weaver]","1.00282040772599","pa_kab","Rhat"
"b[load_std Stock:Weaver]","0.999641296819144","pa_kab","Rhat"
"b[(Intercept) Year:2009]","0.999186513549674","pa_kab","Rhat"
"b[(Intercept) Year:2010]","0.999618229834279","pa_kab","Rhat"
"b[(Intercept) Year:2011]","0.99921280265505","pa_kab","Rhat"
"b[(Intercept) Year:2012]","0.999574368265774","pa_kab","Rhat"
"b[(Intercept) Year:2013]","1.00060249487556","pa_kab","Rhat"
"b[(Intercept) Year:2014]","1.00024755371592","pa_kab","Rhat"
"b[(Intercept) Year:2015]","1.0000044625598","pa_kab","Rhat"
"b[(Intercept) Year:2016]","0.999596488078062","pa_kab","Rhat"
"sigma","1.00231043789337","pa_kab","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.00338759355253","pa_kab","Rhat"
"Sigma[Stock:load_std,(Intercept)]","1.00146106347023","pa_kab","Rhat"
"Sigma[Stock:load_std,load_std]","1.00065826410861","pa_kab","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","1.000008643755","pa_kab","Rhat"
"mean_PPD","0.999318425807728","pa_kab","Rhat"
