"","lower","25","mid","75","upper"
"arena2",-0.298363394483873,-0.112070516545807,-0.013792849010186,0.0900772584977106,0.283254553164377
"c_b_cys",-0.430578751583884,-0.292816737350476,-0.213936145976512,-0.139236119976455,0.010731157329486
"ce_sha",-0.276342830399824,-0.13084838215263,-0.0481576983963681,0.0429164678469161,0.261258558160716
"cr_sal",-0.301783238583653,-0.0183365716370603,0.0843841826044475,0.183717951808666,0.417880448341698
"de_sal",-0.23682049667926,-0.0654504055056508,0.0164363855247962,0.101022257143192,0.306325842648995
"fa_mar",-0.187178346581666,-0.0312305146723245,0.0503483975170752,0.142176412180741,0.376122588555284
"fl_psy",-0.322024963011663,-0.0980567670573934,-0.00939131549207286,0.0822724752174093,0.297245065226732
"ic_hof",-0.319877575635376,-0.176991346303395,-0.106321418090127,-0.0347593124814783,0.103103778072246
"ic_mul",-0.465662531091844,-0.228110332903223,-0.13141964164055,-0.036055069098631,0.182072960879219
"ihnv",-0.484546310035479,0.0326196618322616,0.176291172137948,0.394333442339647,1.64172140195569
"ku_thy",-0.248911211482216,-0.0361158698982223,0.0473058720301357,0.129707439069569,0.348244703409424
"lo_sal",-0.35586460354523,-0.212965862847486,-0.139940164134394,-0.0638455671918182,0.0859847681006982
"my_arc",-0.319396331184072,-0.186359814885214,-0.117765578177147,-0.0497173521783793,0.0822206237279284
"pa_kab",-0.283914246380793,-0.107087785516813,-0.0196781902919036,0.0690219098854725,0.2478046874148
"pa_min",-0.365343415241715,-0.19488411861509,-0.117359337531208,-0.0343010723084289,0.121265293172
"pa_pse",-0.138725036818712,0.0189644865733903,0.0949369531495809,0.170496009734782,0.312206405282724
"pa_ther",-0.338647441125312,-0.199431920052674,-0.128568795083093,-0.0537289664221922,0.0922472417423781
"pspv",-0.511191128761725,-0.142853099258668,-0.0128553538073009,0.118186145838067,0.613176070837513
"prv",-0.0143134719680883,0.122433222038529,0.189824072816184,0.258770157243754,0.39858325805451
"rlo",-0.342459527748354,-0.177170549849372,-0.0953304969394141,-0.0126185833000926,0.188860649583414
"sch",-0.159560602279247,-0.0138081102310375,0.0603754808930007,0.143146997749292,0.312553459308011
"smallUK",-0.209134922197619,0.0450578403241815,0.174709319105722,0.356406180531701,1.00473950682978
"sp_des",-0.103418217361032,0.0540959607353955,0.137844073993997,0.227026167482142,0.464942885588967
"te_bry",-0.370113186165645,-0.143111568258137,-0.0266753813651896,0.118622468540003,0.572714781279482
"te_mar",-0.446337700887764,-0.250199080947048,-0.162051170527226,-0.0735664503930443,0.103762878421183
"ven",-0.339771486533862,-0.196943854212793,-0.124859825119495,-0.0465767700528686,0.12137942914701
