"","2.5","25","50","75","97.5","agent"
"b.prev_std.Stock.Pitt.","-0.589788289968332","-0.184791506763322","-0.0109977070670909","0.17037620272787","0.600114012414529","ce_sha"
"b.prev_std.Stock.Portage.","-0.547152986278631","-0.147318703570794","0.0330855287919842","0.265328800407616","0.900618522050208","ce_sha"
"b.prev_std.Stock.Quesnel.","-0.669009118151917","-0.28141585300206","-0.114789952833911","0.0319408585463712","0.339526191394348","ce_sha"
"b.prev_std.Stock.Raft.","-0.782056113006699","-0.29902952326635","-0.120781625836367","0.0403927481916672","0.407489977233089","ce_sha"
"b.prev_std.Stock.Scotch.","-0.348991371582075","-0.0554500778030784","0.113668739779084","0.30487120060393","0.716717941634985","ce_sha"
"b.prev_std.Stock.Seymour.","-0.371750049617031","-0.0880102765927158","0.0964664187328928","0.307930945233495","0.829611440650261","ce_sha"
"b.prev_std.Stock.Stellako.","-0.421155148855069","-0.0898413829715693","0.0833259605980739","0.312882808889663","0.946034768700602","ce_sha"
"b.prev_std.Stock.Weaver.","-0.382806051249554","-0.0684405117899615","0.119499344017033","0.329782894099973","0.790910289362497","ce_sha"
"prev_std","-0.315441977148126","-0.101802008907374","-0.00627464624893824","0.0897965838745718","0.297012862401858","de_sal"
"b.prev_std.Stock.Birkenhead.","-0.564206129497966","-0.119876168571713","0.0189426094032609","0.173300772520579","0.644126622198121","de_sal"
"b.prev_std.Stock.Bowron.","-0.602866707859784","-0.13283392706845","0.017261858960874","0.177763605239617","0.618633549862094","de_sal"
"b.prev_std.Stock.Chilko.","-0.33170249705217","-0.113174439943267","-0.00661204398077534","0.106501425411434","0.344204195964505","de_sal"
"b.prev_std.Stock.E.Stuart.","-0.535717625089372","-0.127501503879242","0.0259009580841008","0.178596645504379","0.713093128034381","de_sal"
"b.prev_std.Stock.Gates.","-0.725170539617522","-0.207747919697108","-0.0400046372921367","0.113594437863525","0.549698012450177","de_sal"
"b.prev_std.Stock.Harrison.","-0.520246145979057","-0.153891224513821","-0.00587938116427156","0.149887715060458","0.562250297666645","de_sal"
"b.prev_std.Stock.L.Shuswap.","-0.553621743868419","-0.1669714900525","-0.0293962620216849","0.0858728879323052","0.401615690018829","de_sal"
