"","2.5","25","50","75","97.5","agent"
"prev_std","-0.457539001121895","-0.14266167942846","-0.0179521065213912","0.100131904876824","0.388208845443067","arena1"
"b.prev_std.Stock.Birkenhead.","-0.686281362122322","-0.179009198409289","-0.0308104040434769","0.119708051628363","0.61775645210987","arena1"
"b.prev_std.Stock.Chilko.","-0.469057869785414","-0.219437391513683","-0.0974882069551699","0.0132700578486648","0.229001963749813","arena1"
"b.prev_std.Stock.E.Stuart.","-0.672651370756688","-0.18136159008053","-0.0271652138927987","0.12513192425669","0.695524797089269","arena1"
"b.prev_std.Stock.Gates.","-0.738823163717767","-0.183995616881979","-0.0328286235346056","0.122354670953346","0.692569645581672","arena1"
"b.prev_std.Stock.Harrison.","-0.710356874223599","-0.175570937184589","-0.019644626150038","0.136967369458597","0.696175303896219","arena1"
"b.prev_std.Stock.L.Shuswap.","-0.789948055316826","-0.172685247054359","-0.0273725037608906","0.121698555284741","0.644171401385381","arena1"
"b.prev_std.Stock.L.Stuart.","-0.742412822458636","-0.16218672015562","-0.0120797815726903","0.133168515985215","0.78981485586354","arena1"
"b.prev_std.Stock.Nadina.","-0.802855534264527","-0.173635795446742","-0.0215743582173496","0.129528494910114","0.727106408866932","arena1"
"b.prev_std.Stock.Pitt.","-0.25178273949614","-0.0590986977775685","0.0421414944843505","0.146575752390029","0.354363844714563","arena1"
"b.prev_std.Stock.Quesnel.","-0.757490670478564","-0.167482251558355","-0.0117199089678062","0.148104588372302","0.842534142629072","arena1"
"b.prev_std.Stock.Scotch.","-0.762398296600841","-0.178570082605688","-0.0243861573273602","0.137596792913999","0.724480807032657","arena1"
"b.prev_std.Stock.Seymour.","-0.653657895927453","-0.156834249395277","-0.00695937874052218","0.133596907815433","0.765751224757157","arena1"
"b.prev_std.Stock.Stellako.","-0.719941837526701","-0.184835856878777","-0.017228915320887","0.138099275802157","0.716078946775778","arena1"
"b.prev_std.Stock.Weaver.","-0.827794103567196","-0.178578435695832","-0.0268763949313173","0.132298436633861","0.757915504730477","arena1"
"prev_std","-0.441856559677179","-0.260048321232771","-0.149535403783126","-0.0422766994630025","0.153889470205388","arena2"
"b.prev_std.Stock.Birkenhead.","-0.490451752293566","-0.265559500551028","-0.148134385031469","-0.0334405755737077","0.215576353849831","arena2"
"b.prev_std.Stock.Chilko.","-0.527468749142289","-0.283391802959744","-0.170739729616924","-0.0494582542949236","0.166934852258094","arena2"
