"","lower","25","mid","75","upper"
"arena2",-0.305635825040714,-0.10173834463422,0.00589717252528061,0.111506198958982,0.334037178674322
"c_b_cys",-0.50387513242969,-0.313230711257605,-0.220427220734537,-0.128520048032613,0.0729703430972972
"ce_sha",-0.263716959331294,-0.0786239194695836,0.0273890870843251,0.136417454729481,0.394926527458904
"cr_sal",-0.35118247877483,-0.0364345622216239,0.0960239019939642,0.215498134070392,0.480190491672853
"de_sal",-0.30282875285102,-0.0999383466628375,-0.00599387765328512,0.093263913097291,0.31532639124862
"fa_mar",-0.204896761713736,-0.0100898887034025,0.0808674656756531,0.183985281960307,0.423879300765107
"fl_psy",-0.355112980288325,-0.117779914728865,-0.00455969291892808,0.114719992885482,0.493620631996368
"ic_hof",-0.249824450686058,-0.0763392297560027,0.0103071084988108,0.10039636534698,0.292609252034182
"ic_mul",-0.389065177299074,-0.172228956702326,-0.0725842179371312,0.0332107056788692,0.281111150717421
"ihnv",-0.660309016105102,-0.00321368837595512,0.207309935872596,0.533473902138062,1.97631018020596
"ku_thy",-0.303083453544902,-0.0346903188135182,0.0801051221329001,0.205979315969898,0.552198533405686
"lo_sal",-0.173265816425881,0.0107201593266725,0.113277296977184,0.208451921571836,0.40732228356855
"my_arc",-0.197206008505662,-0.0379290795473148,0.040908310739169,0.119459749791101,0.288795182973942
"pa_kab",-0.0635053588119414,0.127650751257132,0.232020218229181,0.344175590483548,0.563009543926022
"pa_min",-0.259499310043518,-0.0594479340721459,0.0446014596145871,0.149962629872537,0.340522756410951
"pa_pse",-0.308623054665667,-0.141155261645658,-0.0511944110748614,0.0360770787469127,0.216581574576802
"pa_ther",-0.27133189543173,-0.102492515119565,-0.0203217952827008,0.0599673411956012,0.219076620787678
"pspv",-0.474011829589432,-0.0926782472569582,0.0552139621768237,0.202574991747688,0.800445253359939
"prv",0.00633027221445756,0.172851849126737,0.256818782334452,0.341802883362427,0.502159963107603
"rlo",-0.274424610927066,-0.0579020484477004,0.0521923797451356,0.166896395398675,0.437277858321951
"sch",-0.0777686550793774,0.0898258271420684,0.179371806758267,0.270206762771236,0.469106880057738
"smallUK",-0.327718415792941,0.128584165772185,0.374187638361793,0.695343113029798,1.61087770306551
"sp_des",-0.196528791274928,0.00360925712060958,0.105410418843555,0.213069558669618,0.516045769887563
"te_bry",-0.453958053468665,-0.108700300086933,0.0537085169650783,0.252254563644423,0.805945879594158
"te_mar",-0.559729359456931,-0.307584227871335,-0.202129885810444,-0.098862112757453,0.103793820950673
"ven",-0.231073834518553,-0.0513359625340386,0.0486709228206935,0.152904319590265,0.406190981939079
