"","V1","V2","V3"
"b[(Intercept) Year:2014]","1175","ce_sha","Neff"
"b[(Intercept) Year:2015]","1207","ce_sha","Neff"
"b[(Intercept) Year:2016]","2341","ce_sha","Neff"
"sigma","1052","ce_sha","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1510","ce_sha","Neff"
"Sigma[Stock:load_std,(Intercept)]","3242","ce_sha","Neff"
"Sigma[Stock:load_std,load_std]","1791","ce_sha","Neff"
"Sigma[Year:(Intercept),(Intercept)]","2322","ce_sha","Neff"
"mean_PPD","4174","ce_sha","Neff"
"log-posterior","654","ce_sha","Neff"
"load_std","2630","lo_sal","Neff"
"b[(Intercept) Stock:Birkenhead]","2421","lo_sal","Neff"
"b[load_std Stock:Birkenhead]","4547","lo_sal","Neff"
"b[(Intercept) Stock:Bowron]","3721","lo_sal","Neff"
"b[load_std Stock:Bowron]","3991","lo_sal","Neff"
"b[(Intercept) Stock:Chilko]","2948","lo_sal","Neff"
"b[load_std Stock:Chilko]","4689","lo_sal","Neff"
"b[(Intercept) Stock:E.Stuart]","2825","lo_sal","Neff"
"b[load_std Stock:E.Stuart]","3382","lo_sal","Neff"
"b[(Intercept) Stock:Gates]","2502","lo_sal","Neff"
"b[load_std Stock:Gates]","4258","lo_sal","Neff"
"b[(Intercept) Stock:Harrison]","2723","lo_sal","Neff"
"b[load_std Stock:Harrison]","3906","lo_sal","Neff"
"b[(Intercept) Stock:L.Shuswap]","1863","lo_sal","Neff"
"b[load_std Stock:L.Shuswap]","3091","lo_sal","Neff"
"b[(Intercept) Stock:L.Stuart]","2829","lo_sal","Neff"
"b[load_std Stock:L.Stuart]","3444","lo_sal","Neff"
"b[(Intercept) Stock:Pitt]","2883","lo_sal","Neff"
"b[load_std Stock:Pitt]","3187","lo_sal","Neff"
"b[(Intercept) Stock:Quesnel]","2102","lo_sal","Neff"
"b[load_std Stock:Quesnel]","3305","lo_sal","Neff"
"b[(Intercept) Stock:Raft]","2598","lo_sal","Neff"
"b[load_std Stock:Raft]","2585","lo_sal","Neff"
"b[(Intercept) Stock:Scotch]","2817","lo_sal","Neff"
"b[load_std Stock:Scotch]","2823","lo_sal","Neff"
"b[(Intercept) Stock:Seymour]","2911","lo_sal","Neff"
"b[load_std Stock:Seymour]","3886","lo_sal","Neff"
"b[(Intercept) Stock:Stellako]","2928","lo_sal","Neff"
"b[load_std Stock:Stellako]","4535","lo_sal","Neff"
"b[(Intercept) Stock:Weaver]","4793","lo_sal","Neff"
"b[load_std Stock:Weaver]","3457","lo_sal","Neff"
"b[(Intercept) Year:2009]","4057","lo_sal","Neff"
"b[(Intercept) Year:2010]","1831","lo_sal","Neff"
"b[(Intercept) Year:2011]","3277","lo_sal","Neff"
"b[(Intercept) Year:2012]","3395","lo_sal","Neff"
"b[(Intercept) Year:2013]","1731","lo_sal","Neff"
"b[(Intercept) Year:2014]","2477","lo_sal","Neff"
"b[(Intercept) Year:2015]","2436","lo_sal","Neff"
"b[(Intercept) Year:2016]","2774","lo_sal","Neff"
"sigma","2830","lo_sal","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1790","lo_sal","Neff"
"Sigma[Stock:load_std,(Intercept)]","2515","lo_sal","Neff"
"Sigma[Stock:load_std,load_std]","2007","lo_sal","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1846","lo_sal","Neff"
"mean_PPD","4273","lo_sal","Neff"
"log-posterior","771","lo_sal","Neff"
"load_std","2451","ic_hof","Neff"
"b[(Intercept) Stock:Birkenhead]","2388","ic_hof","Neff"
"b[load_std Stock:Birkenhead]","2849","ic_hof","Neff"
"b[(Intercept) Stock:Chilko]","1947","ic_hof","Neff"
"b[load_std Stock:Chilko]","3479","ic_hof","Neff"
"b[(Intercept) Stock:E.Stuart]","2585","ic_hof","Neff"
"b[load_std Stock:E.Stuart]","3558","ic_hof","Neff"
"b[(Intercept) Stock:Gates]","2510","ic_hof","Neff"
"b[load_std Stock:Gates]","2808","ic_hof","Neff"
"b[(Intercept) Stock:Harrison]","3480","ic_hof","Neff"
"b[load_std Stock:Harrison]","3146","ic_hof","Neff"
"b[(Intercept) Stock:L.Shuswap]","2077","ic_hof","Neff"
"b[load_std Stock:L.Shuswap]","3096","ic_hof","Neff"
"b[(Intercept) Stock:L.Stuart]","3568","ic_hof","Neff"
"b[load_std Stock:L.Stuart]","3981","ic_hof","Neff"
"b[(Intercept) Stock:Nadina]","3088","ic_hof","Neff"
"b[load_std Stock:Nadina]","3758","ic_hof","Neff"
"b[(Intercept) Stock:Pitt]","3158","ic_hof","Neff"
"b[load_std Stock:Pitt]","3255","ic_hof","Neff"
"b[(Intercept) Stock:Quesnel]","2870","ic_hof","Neff"
"b[load_std Stock:Quesnel]","2570","ic_hof","Neff"
"b[(Intercept) Stock:Scotch]","3396","ic_hof","Neff"
"b[load_std Stock:Scotch]","4200","ic_hof","Neff"
"b[(Intercept) Stock:Seymour]","2041","ic_hof","Neff"
"b[load_std Stock:Seymour]","2562","ic_hof","Neff"
"b[(Intercept) Stock:Stellako]","2458","ic_hof","Neff"
"b[load_std Stock:Stellako]","2605","ic_hof","Neff"
"b[(Intercept) Stock:Weaver]","2561","ic_hof","Neff"
"b[load_std Stock:Weaver]","3560","ic_hof","Neff"
"b[(Intercept) Year:2009]","3218","ic_hof","Neff"
"b[(Intercept) Year:2010]","2401","ic_hof","Neff"
"b[(Intercept) Year:2011]","2433","ic_hof","Neff"
"b[(Intercept) Year:2012]","2304","ic_hof","Neff"
"b[(Intercept) Year:2013]","1938","ic_hof","Neff"
"b[(Intercept) Year:2014]","2521","ic_hof","Neff"
"b[(Intercept) Year:2015]","1965","ic_hof","Neff"
"b[(Intercept) Year:2016]","3163","ic_hof","Neff"
"sigma","2517","ic_hof","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1572","ic_hof","Neff"
"Sigma[Stock:load_std,(Intercept)]","2148","ic_hof","Neff"
"Sigma[Stock:load_std,load_std]","2604","ic_hof","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1665","ic_hof","Neff"
"mean_PPD","4273","ic_hof","Neff"
"log-posterior","932","ic_hof","Neff"
"load_std","1.001556574518","pa_ther","Rhat"
"b[(Intercept) Stock:Birkenhead]","1.00078394966235","pa_ther","Rhat"
"b[load_std Stock:Birkenhead]","0.999214742388386","pa_ther","Rhat"
"b[(Intercept) Stock:Bowron]","0.999872363194747","pa_ther","Rhat"
"b[load_std Stock:Bowron]","0.999536159230946","pa_ther","Rhat"
"b[(Intercept) Stock:Chilko]","1.00040415493809","pa_ther","Rhat"
"b[load_std Stock:Chilko]","0.99975290584914","pa_ther","Rhat"
"b[(Intercept) Stock:E.Stuart]","1.0004039509422","pa_ther","Rhat"
"b[load_std Stock:E.Stuart]","1.00006095803025","pa_ther","Rhat"
"b[(Intercept) Stock:Gates]","0.999966578674618","pa_ther","Rhat"
"b[load_std Stock:Gates]","1.00040886398168","pa_ther","Rhat"
"b[(Intercept) Stock:Harrison]","1.0005823404746","pa_ther","Rhat"
"b[load_std Stock:Harrison]","0.999295785930807","pa_ther","Rhat"
"b[(Intercept) Stock:L.Shuswap]","0.999831739064802","pa_ther","Rhat"
"b[load_std Stock:L.Shuswap]","0.999674405028533","pa_ther","Rhat"
"b[(Intercept) Stock:L.Stuart]","1.00094822380717","pa_ther","Rhat"
"b[load_std Stock:L.Stuart]","1.00191955453301","pa_ther","Rhat"
"b[(Intercept) Stock:Nadina]","1.00008047463391","pa_ther","Rhat"
"b[load_std Stock:Nadina]","0.999628900230281","pa_ther","Rhat"
"b[(Intercept) Stock:Pitt]","0.999822362802408","pa_ther","Rhat"
"b[load_std Stock:Pitt]","1.00100022746523","pa_ther","Rhat"
"b[(Intercept) Stock:Portage]","0.999893316524772","pa_ther","Rhat"
"b[load_std Stock:Portage]","0.999746579386459","pa_ther","Rhat"
"b[(Intercept) Stock:Quesnel]","1.00025522043431","pa_ther","Rhat"
"b[load_std Stock:Quesnel]","1.00220285034225","pa_ther","Rhat"
"b[(Intercept) Stock:Raft]","0.999756510239444","pa_ther","Rhat"
"b[load_std Stock:Raft]","0.999867035444654","pa_ther","Rhat"
"b[(Intercept) Stock:Scotch]","0.999778319936225","pa_ther","Rhat"
"b[load_std Stock:Scotch]","1.00163643186601","pa_ther","Rhat"
"b[(Intercept) Stock:Seymour]","1.00172008056508","pa_ther","Rhat"
"b[load_std Stock:Seymour]","1.00020742441476","pa_ther","Rhat"
"b[(Intercept) Stock:Stellako]","0.999948782569921","pa_ther","Rhat"
"b[load_std Stock:Stellako]","1.00058445516847","pa_ther","Rhat"
"b[(Intercept) Stock:Weaver]","0.999796559147212","pa_ther","Rhat"
"b[load_std Stock:Weaver]","1.00166329459001","pa_ther","Rhat"
"b[(Intercept) Year:2009]","1.0005094023142","pa_ther","Rhat"
"b[(Intercept) Year:2010]","1.00039103065501","pa_ther","Rhat"
"b[(Intercept) Year:2011]","1.00078708411588","pa_ther","Rhat"
"b[(Intercept) Year:2012]","1.00174782410601","pa_ther","Rhat"
"b[(Intercept) Year:2013]","0.99990367858275","pa_ther","Rhat"
"b[(Intercept) Year:2014]","1.00040939346041","pa_ther","Rhat"
"b[(Intercept) Year:2015]","1.00004672647981","pa_ther","Rhat"
"b[(Intercept) Year:2016]","1.00065204038963","pa_ther","Rhat"
"sigma","1.00022691456885","pa_ther","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","0.999621730626556","pa_ther","Rhat"
"Sigma[Stock:load_std,(Intercept)]","1.00057330918151","pa_ther","Rhat"
"Sigma[Stock:load_std,load_std]","1.00052412937048","pa_ther","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","1.00493013442359","pa_ther","Rhat"
"mean_PPD","0.999909049838947","pa_ther","Rhat"
"log-posterior","1.00718348106185","pa_ther","Rhat"
"load_std","0.999421650661025","pa_min","Rhat"
"b[(Intercept) Stock:Birkenhead]","0.9998833124283","pa_min","Rhat"
"b[load_std Stock:Birkenhead]","0.999820424539391","pa_min","Rhat"
"b[(Intercept) Stock:Bowron]","0.999849475183817","pa_min","Rhat"
"b[load_std Stock:Bowron]","1.00001966671948","pa_min","Rhat"
"b[(Intercept) Stock:Chilko]","1.00157267117945","pa_min","Rhat"
"b[load_std Stock:Chilko]","0.999304381060113","pa_min","Rhat"
"b[(Intercept) Stock:E.Stuart]","1.00119371178945","pa_min","Rhat"
"b[load_std Stock:E.Stuart]","1.00050500922685","pa_min","Rhat"
"b[(Intercept) Stock:Gates]","1.00047923724174","pa_min","Rhat"
"b[load_std Stock:Gates]","1.00016413620829","pa_min","Rhat"
"b[(Intercept) Stock:Harrison]","1.00070543592256","pa_min","Rhat"
"b[load_std Stock:Harrison]","1.0000011173417","pa_min","Rhat"
"b[(Intercept) Stock:L.Shuswap]","1.00019060567572","pa_min","Rhat"
"b[load_std Stock:L.Shuswap]","1.00058135316024","pa_min","Rhat"
"b[(Intercept) Stock:L.Stuart]","1.00204545870986","pa_min","Rhat"
"b[load_std Stock:L.Stuart]","0.99937937236179","pa_min","Rhat"
"b[(Intercept) Stock:Nadina]","0.999753687590703","pa_min","Rhat"
"b[load_std Stock:Nadina]","0.999125472617071","pa_min","Rhat"
"b[(Intercept) Stock:Pitt]","1.00165197957226","pa_min","Rhat"
"b[load_std Stock:Pitt]","0.999616288668481","pa_min","Rhat"
"b[(Intercept) Stock:Quesnel]","1.00035530651095","pa_min","Rhat"
"b[load_std Stock:Quesnel]","0.999736381721871","pa_min","Rhat"
"b[(Intercept) Stock:Raft]","1.00071732291038","pa_min","Rhat"
"b[load_std Stock:Raft]","0.999543352554234","pa_min","Rhat"
"b[(Intercept) Stock:Scotch]","1.00030349343975","pa_min","Rhat"
"b[load_std Stock:Scotch]","1.00000783846734","pa_min","Rhat"
"b[(Intercept) Stock:Seymour]","1.00188829935697","pa_min","Rhat"
"b[load_std Stock:Seymour]","0.999476549588553","pa_min","Rhat"
"b[(Intercept) Stock:Stellako]","0.999790062720687","pa_min","Rhat"
"b[load_std Stock:Stellako]","0.999855313953657","pa_min","Rhat"
"b[(Intercept) Year:2009]","1.00068421797448","pa_min","Rhat"
"b[(Intercept) Year:2010]","1.0008417728051","pa_min","Rhat"
"b[(Intercept) Year:2011]","1.00080751210658","pa_min","Rhat"
"b[(Intercept) Year:2012]","1.00010422306733","pa_min","Rhat"
"b[(Intercept) Year:2013]","1.00072302773631","pa_min","Rhat"
"b[(Intercept) Year:2014]","1.00100250835443","pa_min","Rhat"
"b[(Intercept) Year:2015]","1.00175672119836","pa_min","Rhat"
"b[(Intercept) Year:2016]","1.0006484070012","pa_min","Rhat"
"sigma","1.00110110216436","pa_min","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","0.999400961406594","pa_min","Rhat"
"Sigma[Stock:load_std,(Intercept)]","1.00027733821898","pa_min","Rhat"
"Sigma[Stock:load_std,load_std]","1.00041631450123","pa_min","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","1.00174581705029","pa_min","Rhat"
"mean_PPD","1.00053003436368","pa_min","Rhat"
"log-posterior","1.00640340967349","pa_min","Rhat"
"load_std","1.00251960190719","my_arc","Rhat"
"b[(Intercept) Stock:Birkenhead]","1.00241989907251","my_arc","Rhat"
"b[load_std Stock:Birkenhead]","1.00241394500163","my_arc","Rhat"
"b[(Intercept) Stock:Chilko]","1.00108483848865","my_arc","Rhat"
"b[load_std Stock:Chilko]","1.00327366926209","my_arc","Rhat"
"b[(Intercept) Stock:E.Stuart]","0.999177961108865","my_arc","Rhat"
"b[load_std Stock:E.Stuart]","1.00002402716021","my_arc","Rhat"
"b[(Intercept) Stock:Gates]","1.00096652310542","my_arc","Rhat"
"b[load_std Stock:Gates]","1.00103371951239","my_arc","Rhat"
"b[(Intercept) Stock:Harrison]","0.999757750463026","my_arc","Rhat"
"b[load_std Stock:Harrison]","0.99948884191409","my_arc","Rhat"
"b[(Intercept) Stock:L.Shuswap]","1.00066973135307","my_arc","Rhat"
"b[load_std Stock:L.Shuswap]","1.00220984454814","my_arc","Rhat"
"b[(Intercept) Stock:L.Stuart]","0.999155059090336","my_arc","Rhat"
"b[load_std Stock:L.Stuart]","1.00056524437455","my_arc","Rhat"
"b[(Intercept) Stock:Nadina]","1.00022144813931","my_arc","Rhat"
"b[load_std Stock:Nadina]","1.00200422747235","my_arc","Rhat"
"b[(Intercept) Stock:Pitt]","1.00210381872182","my_arc","Rhat"
"b[load_std Stock:Pitt]","1.00139341157216","my_arc","Rhat"
"b[(Intercept) Stock:Quesnel]","1.00221606981304","my_arc","Rhat"
"b[load_std Stock:Quesnel]","0.999773365592772","my_arc","Rhat"
"b[(Intercept) Stock:Scotch]","0.999753995075275","my_arc","Rhat"
"b[load_std Stock:Scotch]","0.999541608550275","my_arc","Rhat"
"b[(Intercept) Stock:Seymour]","1.00360045154729","my_arc","Rhat"
"b[load_std Stock:Seymour]","1.00198203292824","my_arc","Rhat"
"b[(Intercept) Stock:Stellako]","0.999934635471753","my_arc","Rhat"
"b[load_std Stock:Stellako]","1.00029193565423","my_arc","Rhat"
"b[(Intercept) Year:2009]","1.00178860250596","my_arc","Rhat"
"b[(Intercept) Year:2010]","1.00058967452056","my_arc","Rhat"
"b[(Intercept) Year:2011]","0.99947723854174","my_arc","Rhat"
"b[(Intercept) Year:2012]","1.00170243964165","my_arc","Rhat"
"b[(Intercept) Year:2013]","1.00148589980315","my_arc","Rhat"
"b[(Intercept) Year:2014]","0.999606622985767","my_arc","Rhat"
"b[(Intercept) Year:2015]","0.999958135303479","my_arc","Rhat"
"b[(Intercept) Year:2016]","1.00107430040244","my_arc","Rhat"
"sigma","1.0043957427996","my_arc","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.00087968658727","my_arc","Rhat"
"Sigma[Stock:load_std,(Intercept)]","1.0019081191416","my_arc","Rhat"
"Sigma[Stock:load_std,load_std]","1.00153690404699","my_arc","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","1.00221258541895","my_arc","Rhat"
"mean_PPD","1.00002219494863","my_arc","Rhat"
"log-posterior","1.00859405177896","my_arc","Rhat"
"load_std","0.999682915347081","c_b_cys","Rhat"
"b[(Intercept) Stock:Birkenhead]","0.999552177946649","c_b_cys","Rhat"
"b[load_std Stock:Birkenhead]","1.00058689013091","c_b_cys","Rhat"
"b[(Intercept) Stock:Chilko]","1.00000799609453","c_b_cys","Rhat"
"b[load_std Stock:Chilko]","1.00015814225175","c_b_cys","Rhat"
"b[(Intercept) Stock:E.Stuart]","0.999918814839851","c_b_cys","Rhat"
"b[load_std Stock:E.Stuart]","0.999454381456252","c_b_cys","Rhat"
"b[(Intercept) Stock:Gates]","1.00109187212268","c_b_cys","Rhat"
"b[load_std Stock:Gates]","1.00054818280358","c_b_cys","Rhat"
"b[(Intercept) Stock:Harrison]","1.00204046079044","c_b_cys","Rhat"
"b[load_std Stock:Harrison]","1.00060630516248","c_b_cys","Rhat"
"b[(Intercept) Stock:L.Shuswap]","1.00261200777708","c_b_cys","Rhat"
"b[load_std Stock:L.Shuswap]","0.999554790817389","c_b_cys","Rhat"
"b[(Intercept) Stock:L.Stuart]","1.00212114745369","c_b_cys","Rhat"
"b[load_std Stock:L.Stuart]","0.999803853172504","c_b_cys","Rhat"
"b[(Intercept) Stock:Nadina]","1.00012286074855","c_b_cys","Rhat"
"b[load_std Stock:Nadina]","0.999388934980452","c_b_cys","Rhat"
"b[(Intercept) Stock:Pitt]","0.999915856754989","c_b_cys","Rhat"
"b[load_std Stock:Pitt]","1.00001853090562","c_b_cys","Rhat"
"b[(Intercept) Stock:Portage]","0.999862003596974","c_b_cys","Rhat"
"b[load_std Stock:Portage]","0.999659336924216","c_b_cys","Rhat"
"b[(Intercept) Stock:Quesnel]","1.00012510530663","c_b_cys","Rhat"
"b[load_std Stock:Quesnel]","0.99980531676417","c_b_cys","Rhat"
"b[(Intercept) Stock:Scotch]","0.999416288609562","c_b_cys","Rhat"
"b[load_std Stock:Scotch]","1.00055506363512","c_b_cys","Rhat"
"b[(Intercept) Stock:Seymour]","1.0014162570658","c_b_cys","Rhat"
"b[load_std Stock:Seymour]","0.999887822718436","c_b_cys","Rhat"
"b[(Intercept) Stock:Stellako]","1.00113510111968","c_b_cys","Rhat"
"b[load_std Stock:Stellako]","1.00178930426469","c_b_cys","Rhat"
"b[(Intercept) Stock:Weaver]","0.9998018530871","c_b_cys","Rhat"
"b[load_std Stock:Weaver]","0.999476571575307","c_b_cys","Rhat"
"b[(Intercept) Year:2009]","1.00089437641545","c_b_cys","Rhat"
"b[(Intercept) Year:2010]","0.999444662281666","c_b_cys","Rhat"
"b[(Intercept) Year:2011]","1.00148189285214","c_b_cys","Rhat"
"b[(Intercept) Year:2012]","1.00035149970981","c_b_cys","Rhat"
"b[(Intercept) Year:2013]","1.00079763069724","c_b_cys","Rhat"
"b[(Intercept) Year:2014]","1.00003276653024","c_b_cys","Rhat"
"b[(Intercept) Year:2015]","1.00052324848131","c_b_cys","Rhat"
"b[(Intercept) Year:2016]","1.00085208116421","c_b_cys","Rhat"
"sigma","1.00166661105271","c_b_cys","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.00344125293389","c_b_cys","Rhat"
"Sigma[Stock:load_std,(Intercept)]","1.00023465071247","c_b_cys","Rhat"
"Sigma[Stock:load_std,load_std]","1.00222823861737","c_b_cys","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","1.00093656930905","c_b_cys","Rhat"
"mean_PPD","0.99995262414685","c_b_cys","Rhat"
"log-posterior","1.0042745790643","c_b_cys","Rhat"
"load_std","1.00264378396041","pspv","Rhat"
"b[(Intercept) Stock:Birkenhead]","0.999861182201742","pspv","Rhat"
"b[load_std Stock:Birkenhead]","1.0006140077295","pspv","Rhat"
"b[(Intercept) Stock:Bowron]","0.999356275248751","pspv","Rhat"
"b[load_std Stock:Bowron]","0.99956007174338","pspv","Rhat"
"b[(Intercept) Stock:Chilko]","1.00071576904126","pspv","Rhat"
"b[load_std Stock:Chilko]","1.0001786523657","pspv","Rhat"
"b[(Intercept) Stock:E.Stuart]","0.999339081598663","pspv","Rhat"
"b[load_std Stock:E.Stuart]","0.999389477626381","pspv","Rhat"
"b[(Intercept) Stock:Gates]","1.00048179731423","pspv","Rhat"
"b[load_std Stock:Gates]","0.999636354191694","pspv","Rhat"
"b[(Intercept) Stock:Harrison]","1.00099751071121","pspv","Rhat"
"b[load_std Stock:Harrison]","1.00241950802588","pspv","Rhat"
"b[(Intercept) Stock:L.Shuswap]","1.0004889196462","pspv","Rhat"
"b[load_std Stock:L.Shuswap]","1.00182512402331","pspv","Rhat"
"b[(Intercept) Stock:L.Stuart]","1.00131606589408","pspv","Rhat"
"b[load_std Stock:L.Stuart]","1.00033599711706","pspv","Rhat"
"b[(Intercept) Stock:Nadina]","1.00019252044161","pspv","Rhat"
"b[load_std Stock:Nadina]","0.999961288358408","pspv","Rhat"
"b[(Intercept) Stock:Pitt]","0.999775691577026","pspv","Rhat"
"b[load_std Stock:Pitt]","0.9996747321284","pspv","Rhat"
"b[(Intercept) Stock:Portage]","0.99966846222324","pspv","Rhat"
"b[load_std Stock:Portage]","1.00054484478615","pspv","Rhat"
"b[(Intercept) Stock:Quesnel]","1.00143152626507","pspv","Rhat"
"b[load_std Stock:Quesnel]","1.00054764020302","pspv","Rhat"
"b[(Intercept) Stock:Raft]","1.00000235885901","pspv","Rhat"
"b[load_std Stock:Raft]","1.00007975788312","pspv","Rhat"
"b[(Intercept) Stock:Scotch]","1.00085682804764","pspv","Rhat"
"b[load_std Stock:Scotch]","1.00027973973306","pspv","Rhat"
"b[(Intercept) Stock:Seymour]","1.0001922684568","pspv","Rhat"
"b[load_std Stock:Seymour]","0.999459301497853","pspv","Rhat"
"b[(Intercept) Stock:Stellako]","0.999956842231004","pspv","Rhat"
"b[load_std Stock:Stellako]","1.0001446659978","pspv","Rhat"
"b[(Intercept) Stock:Weaver]","0.999498782939067","pspv","Rhat"
"b[load_std Stock:Weaver]","0.999770397067278","pspv","Rhat"
"b[(Intercept) Year:2009]","1.00053679450024","pspv","Rhat"
"b[(Intercept) Year:2010]","1.00258765249195","pspv","Rhat"
"b[(Intercept) Year:2011]","1.00114949403153","pspv","Rhat"
"b[(Intercept) Year:2012]","1.0008540997415","pspv","Rhat"
"b[(Intercept) Year:2013]","1.00105719779556","pspv","Rhat"
"b[(Intercept) Year:2014]","1.00066526026836","pspv","Rhat"
"b[(Intercept) Year:2015]","1.00097177078192","pspv","Rhat"
"b[(Intercept) Year:2016]","1.00061146126054","pspv","Rhat"
"sigma","0.999647108771788","pspv","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.00098231980934","pspv","Rhat"
"Sigma[Stock:load_std,(Intercept)]","1.00093656705695","pspv","Rhat"
"Sigma[Stock:load_std,load_std]","1.00086360481812","pspv","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","1.00087024498838","pspv","Rhat"
"mean_PPD","0.999393327393272","pspv","Rhat"
"log-posterior","1.00216718052534","pspv","Rhat"
"load_std","1.00187008913648","pa_kab","Rhat"
"b[(Intercept) Stock:Birkenhead]","1.00420349432399","pa_kab","Rhat"
"b[load_std Stock:Birkenhead]","1.00263371631037","pa_kab","Rhat"
"b[(Intercept) Stock:Chilko]","1.0063091576343","pa_kab","Rhat"
"b[load_std Stock:Chilko]","1.00164034813667","pa_kab","Rhat"
"b[(Intercept) Stock:E.Stuart]","0.999609982031714","pa_kab","Rhat"
"b[load_std Stock:E.Stuart]","1.00084850647243","pa_kab","Rhat"
"b[(Intercept) Stock:Gates]","1.0023141062986","pa_kab","Rhat"
"b[load_std Stock:Gates]","1.00021651509727","pa_kab","Rhat"
"b[(Intercept) Stock:Harrison]","1.00288231607472","pa_kab","Rhat"
"b[load_std Stock:Harrison]","0.99977691871183","pa_kab","Rhat"
"b[(Intercept) Stock:L.Shuswap]","1.00555836669071","pa_kab","Rhat"
"b[load_std Stock:L.Shuswap]","1.00145756574749","pa_kab","Rhat"
"b[(Intercept) Stock:L.Stuart]","0.999616158054301","pa_kab","Rhat"
"b[load_std Stock:L.Stuart]","0.999751241239542","pa_kab","Rhat"
"b[(Intercept) Stock:Nadina]","1.00397417078107","pa_kab","Rhat"
"b[load_std Stock:Nadina]","0.999590755311245","pa_kab","Rhat"
"b[(Intercept) Stock:Pitt]","1.00256543494953","pa_kab","Rhat"
"b[load_std Stock:Pitt]","1.00009857348139","pa_kab","Rhat"
"b[(Intercept) Stock:Quesnel]","1.00419900541237","pa_kab","Rhat"
"b[load_std Stock:Quesnel]","1.00293254901769","pa_kab","Rhat"
"b[(Intercept) Stock:Raft]","0.999483678278772","pa_kab","Rhat"
"b[load_std Stock:Raft]","1.00003927316472","pa_kab","Rhat"
"b[(Intercept) Stock:Scotch]","1.00331283108877","pa_kab","Rhat"
"b[load_std Stock:Scotch]","1.00023683586573","pa_kab","Rhat"
"b[(Intercept) Stock:Seymour]","1.00458420307005","pa_kab","Rhat"
"b[load_std Stock:Seymour]","1.00162317587518","pa_kab","Rhat"
"b[(Intercept) Stock:Stellako]","0.999648986392096","pa_kab","Rhat"
"b[load_std Stock:Stellako]","1.00110358228414","pa_kab","Rhat"
"b[(Intercept) Stock:Weaver]","1.00037241693174","pa_kab","Rhat"
"b[load_std Stock:Weaver]","1.00051461923088","pa_kab","Rhat"
"b[(Intercept) Year:2009]","1.0042309831648","pa_kab","Rhat"
"b[(Intercept) Year:2010]","1.00414224000957","pa_kab","Rhat"
"b[(Intercept) Year:2011]","0.999679824908868","pa_kab","Rhat"
"b[(Intercept) Year:2012]","1.00532755391859","pa_kab","Rhat"
"b[(Intercept) Year:2013]","1.00565564072412","pa_kab","Rhat"
"b[(Intercept) Year:2014]","0.999498147626569","pa_kab","Rhat"
"b[(Intercept) Year:2015]","1.00642266607076","pa_kab","Rhat"
"b[(Intercept) Year:2016]","1.00433083753537","pa_kab","Rhat"
"sigma","1.00008347043195","pa_kab","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","0.999934898878787","pa_kab","Rhat"
"Sigma[Stock:load_std,(Intercept)]","1.0002840309911","pa_kab","Rhat"
"Sigma[Stock:load_std,load_std]","1.00287540124194","pa_kab","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","1.00122019129974","pa_kab","Rhat"
"mean_PPD","0.999456547031311","pa_kab","Rhat"
"log-posterior","1.00020786525224","pa_kab","Rhat"
"load_std","0.999977312130718","sch","Rhat"
"b[(Intercept) Stock:Birkenhead]","1.00029707602487","sch","Rhat"
"b[load_std Stock:Birkenhead]","0.999749946884925","sch","Rhat"
"b[(Intercept) Stock:Bowron]","1.00042480214235","sch","Rhat"
"b[load_std Stock:Bowron]","0.999611303659718","sch","Rhat"
"b[(Intercept) Stock:Chilko]","1.00080257425647","sch","Rhat"
"b[load_std Stock:Chilko]","0.99959554009824","sch","Rhat"
"b[(Intercept) Stock:E.Stuart]","1.00039508272731","sch","Rhat"
"b[load_std Stock:E.Stuart]","0.999345328627318","sch","Rhat"
"b[(Intercept) Stock:Gates]","1.00080593029295","sch","Rhat"
"b[load_std Stock:Gates]","1.00025892699344","sch","Rhat"
"b[(Intercept) Stock:Harrison]","1.00093516666941","sch","Rhat"
"b[load_std Stock:Harrison]","0.999237059885754","sch","Rhat"
"b[(Intercept) Stock:L.Shuswap]","1.00030315958381","sch","Rhat"
"b[load_std Stock:L.Shuswap]","0.999624714224305","sch","Rhat"
"b[(Intercept) Stock:L.Stuart]","1.00076652735216","sch","Rhat"
"b[load_std Stock:L.Stuart]","1.00140265491339","sch","Rhat"
"b[(Intercept) Stock:Nadina]","1.00053696149343","sch","Rhat"
"b[load_std Stock:Nadina]","0.999500357443608","sch","Rhat"
