"","2.5","25","50","75","97.5","agent"
"prev_std","-0.37071777851689","-0.122021380544638","0.000834668553402757","0.125160008799163","0.364915264355233","arena2"
"b.prev_std.Stock.Birkenhead.","-0.594722628670741","-0.169588948482578","-0.0180227173946535","0.128404335194106","0.440700630721945","arena2"
"b.prev_std.Stock.Chilko.","-0.572982961665534","-0.192940115828365","-0.0424910963658971","0.0973083013699294","0.404384102086979","arena2"
"b.prev_std.Stock.E.Stuart.","-0.5236229579835","-0.125155679061331","0.0132707919077697","0.168199822436413","0.53260288567873","arena2"
"b.prev_std.Stock.Gates.","-0.49801227672217","-0.132439529293036","0.0145583470586642","0.16339827244783","0.522744456441677","arena2"
"b.prev_std.Stock.Harrison.","-0.479813427479447","-0.138794158985417","0.00162358957243071","0.148674924352476","0.517277267158468","arena2"
"b.prev_std.Stock.L.Shuswap.","-0.429389034097357","-0.137651966523397","-0.00703877626817409","0.119107728696632","0.401257426311418","arena2"
"b.prev_std.Stock.L.Stuart.","-0.396969973685313","-0.10031702157492","0.0359363101778919","0.184819158616059","0.546916091698925","arena2"
"b.prev_std.Stock.Nadina.","-0.560602801685344","-0.143378019468847","0.0125354113895666","0.156686426340029","0.565436906040969","arena2"
"b.prev_std.Stock.Pitt.","-0.561945250617564","-0.156302070019648","-0.00994431834849442","0.136020163940509","0.453111088121178","arena2"
"b.prev_std.Stock.Quesnel.","-0.41269554054303","-0.122050716200663","0.0155932241198818","0.156375904564896","0.452883059481825","arena2"
"b.prev_std.Stock.Scotch.","-0.353395860804892","-0.083927686305475","0.0476451553245772","0.189710467792839","0.473539235600089","arena2"
"b.prev_std.Stock.Seymour.","-0.401301904951094","-0.09250720152479","0.0489949527634021","0.207367558919817","0.668351087961441","arena2"
"b.prev_std.Stock.Stellako.","-0.829892737939379","-0.198357354652678","-0.0391228194356545","0.108710152943014","0.403283999943814","arena2"
"b.prev_std.Stock.Weaver.","-0.55058327219796","-0.140210327290811","0.00914191391293822","0.153163325704314","0.537372471248622","arena2"
"prev_std","-0.33746906883682","-0.171393256811102","-0.0823725473069908","0.000115666878775192","0.187594268822604","c_b_cys"
"b.prev_std.Stock.Birkenhead.","-0.437102586337657","-0.196816459699326","-0.0932453610735023","0.00520357795014934","0.197625355610129","c_b_cys"
"b.prev_std.Stock.Bowron.","-0.45689954855528","-0.193137833743087","-0.0832726242763731","0.0293101342234025","0.3252158892296","c_b_cys"
"b.prev_std.Stock.Chilko.","-0.373344952859551","-0.153122576896277","-0.0524154938003647","0.0566101529772736","0.382693996245246","c_b_cys"
"b.prev_std.Stock.E.Stuart.","-0.469400758716147","-0.198862005310074","-0.087029611468246","0.0224747786858175","0.275802073990371","c_b_cys"
"b.prev_std.Stock.Gates.","-0.550181396383064","-0.214568697856983","-0.103090162530179","0.00109014506585487","0.239633817842933","c_b_cys"
"b.prev_std.Stock.Harrison.","-0.325875545980826","-0.151673226514116","-0.0674299232776638","0.0245484422234598","0.199604630164636","c_b_cys"
"b.prev_std.Stock.L.Shuswap.","-0.565172300839684","-0.231583117956094","-0.114568303034334","-0.00998774318124467","0.217340826740312","c_b_cys"
"b.prev_std.Stock.L.Stuart.","-0.397353776809129","-0.171489201821949","-0.0652165118890438","0.0471637764204875","0.378463751169981","c_b_cys"
"b.prev_std.Stock.Nadina.","-0.421310317201832","-0.179313880532355","-0.0764022446661334","0.0308483775657838","0.290936898645153","c_b_cys"
"b.prev_std.Stock.Pitt.","-0.506766606726576","-0.220773226457854","-0.11058335354726","-0.00261642111399191","0.192540307984859","c_b_cys"
"b.prev_std.Stock.Quesnel.","-0.382653062941817","-0.164515509993274","-0.0629513968145981","0.0449461020469631","0.394918071719922","c_b_cys"
"b.prev_std.Stock.Raft.","-0.373623074421604","-0.16339983114876","-0.0589871154365676","0.0492521569389415","0.373868519701862","c_b_cys"
"b.prev_std.Stock.Scotch.","-0.466548980345598","-0.202743777501884","-0.0931879256905903","0.0115467510097439","0.234090639002127","c_b_cys"
"b.prev_std.Stock.Seymour.","-0.469236514805269","-0.196831370803146","-0.0913914198943152","0.0133996456390957","0.288543969517319","c_b_cys"
"b.prev_std.Stock.Stellako.","-0.494708860248935","-0.196709364752818","-0.0887670814462075","0.0244161527850773","0.309571297429046","c_b_cys"
"b.prev_std.Stock.Weaver.","-0.495383145232346","-0.209366894531291","-0.0975582628302938","0.00336501178190344","0.234041256502887","c_b_cys"
"prev_std","-0.179991166801678","0.00497860153203968","0.100481100258792","0.19441265230196","0.384951205120585","ce_sha"
"b.prev_std.Stock.Birkenhead.","-0.483454226536345","-0.0932434254378698","0.0429867810565002","0.159172741488072","0.392599104715637","ce_sha"
"b.prev_std.Stock.Bowron.","-0.415725428646656","-0.0396158111959173","0.102585132774302","0.247480618903403","0.723426541909473","ce_sha"
"b.prev_std.Stock.Chilko.","-0.551587109651913","-0.100932594749377","0.0393035667200785","0.163701623324783","0.402142562939497","ce_sha"
"b.prev_std.Stock.E.Stuart.","-0.644401317948465","-0.108063501150427","0.0504844328885047","0.181583339273022","0.486570616565104","ce_sha"
"b.prev_std.Stock.Gates.","-0.550150558715646","-0.0993216353742706","0.0525601024968798","0.180271815942481","0.485047650949669","ce_sha"
"b.prev_std.Stock.Harrison.","-0.276009591538928","0.000840798247270623","0.123599418282263","0.246593894033501","0.58224350007285","ce_sha"
"b.prev_std.Stock.L.Shuswap.","-0.102978708362021","0.104556417167029","0.2313699535472","0.395418363823238","0.727063870807347","ce_sha"
"b.prev_std.Stock.L.Stuart.","-0.513876520185371","-0.0602797834348015","0.0835219629428992","0.220748988598851","0.556127287027294","ce_sha"
"b.prev_std.Stock.Nadina.","-0.461077290725533","-0.0370017854148345","0.101720127659632","0.247047808238533","0.635780811816777","ce_sha"
"b.prev_std.Stock.Pitt.","-0.312581632057601","-0.0175602969694496","0.102529812647913","0.229870295661741","0.532993093534328","ce_sha"
"b.prev_std.Stock.Quesnel.","-0.368961293720305","-0.0933229855486171","0.0230835486999879","0.134965539856162","0.340798204593846","ce_sha"
"b.prev_std.Stock.Raft.","-0.447111684149686","-0.103250320773767","0.033108727036465","0.154467824759373","0.423178053740519","ce_sha"
"b.prev_std.Stock.Scotch.","-0.296937420928382","0.012988398873525","0.147626046296039","0.305347402747672","0.815703658650068","ce_sha"
"b.prev_std.Stock.Seymour.","-0.328684988819902","-0.0118394680569935","0.116761635549843","0.256652633379597","0.638816249310999","ce_sha"
"b.prev_std.Stock.Stellako.","-0.194189459559529","0.0651535041891073","0.208746130041601","0.425751178883965","1.13370477264117","ce_sha"
"b.prev_std.Stock.Weaver.","-0.28330344952241","0.00807063817600355","0.131044670052321","0.27244619894323","0.709127079535969","ce_sha"
"prev_std","-0.354625369855305","-0.128147583922343","-0.0133983826473441","0.101234250165626","0.314482766548045","de_sal"
"b.prev_std.Stock.Birkenhead.","-0.50313240779211","-0.147627283055954","-0.0215673562932745","0.110283531275396","0.405317478335636","de_sal"
"b.prev_std.Stock.Bowron.","-0.536876936523936","-0.144081655305051","-0.0134433252538711","0.119143432549176","0.43059028766585","de_sal"
"b.prev_std.Stock.Chilko.","-0.374549658256352","-0.127012425534351","-0.00942748923729409","0.108757907676152","0.350976056118295","de_sal"
"b.prev_std.Stock.E.Stuart.","-0.461259781299788","-0.14852069905286","-0.0178669727760142","0.11459473737797","0.404531245418742","de_sal"
"b.prev_std.Stock.Gates.","-0.483448848507625","-0.150455706295522","-0.0197271913301241","0.10595267106871","0.41142780526968","de_sal"
"b.prev_std.Stock.Harrison.","-0.453456774900332","-0.136938573580274","-0.00900569990377923","0.121233991976201","0.412484457757591","de_sal"
"b.prev_std.Stock.L.Shuswap.","-0.457402419615622","-0.130551271725042","0.000248397953869394","0.124741038119152","0.406365936244265","de_sal"
"b.prev_std.Stock.L.Stuart.","-0.444067953072921","-0.135135465140575","-0.00491499351012743","0.121208574110865","0.431936161805501","de_sal"
"b.prev_std.Stock.Nadina.","-0.412944669544625","-0.130585218817397","-0.00412496166594519","0.121242090597735","0.409288608037991","de_sal"
"b.prev_std.Stock.Pitt.","-0.548753224551513","-0.164601878270366","-0.0264047827395536","0.108318781069139","0.388529091831362","de_sal"
"b.prev_std.Stock.Quesnel.","-0.404176423155914","-0.12600641013827","0.00278875928646845","0.135676955559981","0.414612175599222","de_sal"
"b.prev_std.Stock.Raft.","-0.431054461172416","-0.133618435512242","-0.00397953896285081","0.124275089559457","0.458129730015652","de_sal"
"b.prev_std.Stock.Scotch.","-0.297586819059311","-0.0904813765431371","0.0242207877828923","0.13008835759503","0.338568437361116","de_sal"
"b.prev_std.Stock.Seymour.","-0.428030727005548","-0.155033126594647","-0.0384861833872279","0.0721731643301473","0.308850699725561","de_sal"
"b.prev_std.Stock.Stellako.","-0.451886729982567","-0.145944144683328","-0.0144880678203442","0.114167122138571","0.387367832351116","de_sal"
"b.prev_std.Stock.Weaver.","-0.468268034676157","-0.146923561384251","-0.0166786110829781","0.114945155815218","0.398012184141884","de_sal"
"prev_std","-0.134434350080044","0.0422626807952862","0.126575421210968","0.208799475901524","0.38685128793213","fa_mar"
"b.prev_std.Stock.Birkenhead.","-0.27960107154775","0.0113272894396418","0.116474470669125","0.220069462574464","0.469390924621574","fa_mar"
"b.prev_std.Stock.Bowron.","-0.232382745291144","0.0253756140322372","0.128746252584814","0.237036196796315","0.525618408971765","fa_mar"
"b.prev_std.Stock.Chilko.","-0.205995078727646","0.0267813008189746","0.123815200651574","0.221221952004731","0.459592542028996","fa_mar"
"b.prev_std.Stock.E.Stuart.","-0.242993679181635","0.0141414040558883","0.121073040921571","0.224128398833076","0.481391277026068","fa_mar"
"b.prev_std.Stock.Gates.","-0.123139077725336","0.0632873944232368","0.155056964972785","0.252107887345493","0.489075774816846","fa_mar"
"b.prev_std.Stock.Harrison.","-0.257545238745718","0.0188360562744222","0.123441460320486","0.223898550951453","0.516501714996257","fa_mar"
"b.prev_std.Stock.L.Shuswap.","-0.221035241747514","0.00533166747773817","0.103615444450432","0.195205427353506","0.379193841560303","fa_mar"
"b.prev_std.Stock.L.Stuart.","-0.140754898518091","0.0469299655869708","0.136451197407882","0.231973127041272","0.447006183011947","fa_mar"
"b.prev_std.Stock.Nadina.","-0.20941099291767","0.0331999328741144","0.13730784176481","0.241552584744043","0.529043912816191","fa_mar"
"b.prev_std.Stock.Pitt.","-0.314263479936337","-0.000304821553804665","0.113285660363436","0.221484399984875","0.481583517502913","fa_mar"
"b.prev_std.Stock.Quesnel.","-0.242855655984489","0.00351511639710134","0.106790044287991","0.20619585036258","0.395505079156796","fa_mar"
"b.prev_std.Stock.Raft.","-0.20783289326788","0.0316589787943328","0.130816420331822","0.233009510021265","0.547511294979384","fa_mar"
"b.prev_std.Stock.Scotch.","-0.130790700683742","0.0611168394935059","0.153026054908535","0.253977740906425","0.510967460007984","fa_mar"
"b.prev_std.Stock.Seymour.","-0.21846810030696","0.0168907736652092","0.121808502196112","0.229983012896229","0.487759692719808","fa_mar"
"b.prev_std.Stock.Stellako.","-0.183934589964669","0.0351328327402754","0.128421472655368","0.239347624905072","0.483107331895294","fa_mar"
"b.prev_std.Stock.Weaver.","-0.277107281732131","0.0195312761594564","0.11862990981508","0.220119605552069","0.481415014508706","fa_mar"
