"","lower","25","mid","75","upper"
"arena1",-0.448080003313626,-0.13963293936743,-0.0168164603159605,0.105791728455349,0.429406129599536
"arena2",-0.449027909588603,-0.25813418449357,-0.151508060731557,-0.0429686228062466,0.161217691491957
"ascv",-0.382857332791467,-0.0587444518500198,0.0860636109895164,0.222871997867962,0.505659734330773
"c_b_cys",-0.332186882543648,-0.170394545071493,-0.0843141461130619,-0.00447050522944678,0.166495682366052
"ce_sha",-0.183294164836836,0.00623908651791011,0.103501721557389,0.207921012349113,0.41306214275027
"Circo.virus",-0.807419825245839,-0.371357366475012,-0.216784712269927,-0.0514048297868891,0.499300283909424
"cr_sal",-0.25219487743212,0.00668726135476388,0.108278212461645,0.199591235868427,0.412611630738115
"de_sal",-0.338526183339946,-0.111012872788008,0.00190682120213161,0.109611953782975,0.337746601390955
"fa_mar",-0.122048323988498,0.0603954541599744,0.141736700346575,0.228848649747012,0.413454236790695
"fl_psy",-0.379955403500329,-0.170993708752813,-0.0804087397288239,0.0173243895333013,0.247676696910273
"ic_hof",-0.306946607522068,-0.0878015184923931,0.0192776562310335,0.120059718025918,0.309778786169014
"ic_mul",-0.386176581506559,-0.205198699075165,-0.11074295902445,-0.0244165057675583,0.157528092884107
"IcD",-0.322122668814863,-0.0693772580400208,0.0420966249115391,0.153919245990957,0.373004565301982
"ihnv",-0.412962312894531,-0.0221274394603943,0.0977408245168478,0.214852929445671,0.81026947140691
"ku_thy",-0.307141062498777,-0.0171328807754235,0.0862847746269783,0.175063119179697,0.361469522117823
"lo_sal",-0.213418610538418,-0.00832475375858577,0.104877807937419,0.214427038128933,0.426650754588
"mo_vis",-0.620054710356317,-0.287532623751779,-0.131339868649909,0.0392689099619749,0.637566967580029
"my_arc",-0.286455060727363,-0.125472412540102,-0.0416226724946022,0.0475447654625753,0.22066294148445
"nu_sal",-0.474427499188224,-0.167953794735098,-0.0307524101587727,0.107042378565395,0.451011558282382
"pa_kab",-0.120459695525234,0.123912653528462,0.247723402956235,0.373495828678459,0.616820397797419
"pa_min",-0.00104038173511382,0.21829155433513,0.330771160156022,0.438827989147187,0.652122527920502
"pa_pse",-0.340413666543514,-0.153923939135689,-0.056798631703358,0.0464887216939171,0.234668397829432
"pa_ther",-0.110394089189208,0.0823641959311963,0.179856037744753,0.281280222034576,0.467791523882581
"pch_sal",-0.383728636630646,-0.150494740070753,-0.053047517646385,0.0472667419575141,0.31793494227638
"Picorna2_virus",-0.519679454414875,-0.0683011653335795,0.060813598129868,0.193739760466665,0.653938520222743
"pspv",-0.111632899318973,0.0529421153696233,0.135154561040844,0.215603497270676,0.387360365611749
"prv",-0.523083141423683,-0.123121323150004,0.0117897225240536,0.142976519515302,0.477839623544593
"Qin",-0.61728147883185,-0.325248789085161,-0.200133466306347,-0.0746002329958789,0.286429362258188
"rlo",-0.273857780438509,-0.104032835040051,-0.01700261599883,0.0725052335066311,0.258939969845824
"re_sal",-0.240589984315426,0.00996684030686372,0.114624889556148,0.21488503963486,0.441060624435693
"Rhabdo3_virus",-0.330940375565281,-0.0929746263644919,0.00863703643721127,0.115903220915683,0.390339834910743
"sch",-0.174700087731535,-0.00360798297814771,0.0804523599876217,0.163490218839872,0.319165736596601
"smallUK",-0.255582617301647,-0.0336750854492037,0.0881791718520438,0.23900393186504,0.885147342692211
"sp_des",-0.0374105641935597,0.137665262365443,0.222865809150813,0.308002644529837,0.485109729182425
"te_bry",-0.313656737634552,-0.133355586948924,-0.0456431024867924,0.0421740598859188,0.220154526863942
"te_mar",-0.440131379235712,-0.237367516133882,-0.13943368435818,-0.0424079266094984,0.146774954606587
"ven",-0.143346558892267,0.0459830862908046,0.15183820257282,0.2666039212725,0.515472234442251
"richness",-0.437305017475303,-0.295905908133288,-0.222200624876041,-0.146982636842925,-0.0043195907903695
"rib",-0.313664511669904,-0.172709180051636,-0.101179618938151,-0.0289163855586014,0.139124525173561
