"","lower","25","mid","75","upper"
"arena2",-0.657763703908429,-0.0400256337628192,0.163675402049417,0.370178298845256,0.936377280744751
"c_b_cys",-0.420018953587163,-0.0196747427522101,0.181773062595399,0.38188675710166,0.82088174432908
"ce_sha",-0.614498547547687,-0.0541822099244252,0.19201688763904,0.499491848360257,1.58168190674697
"de_sal",-0.773205357795665,-0.335485966570072,-0.121787660189873,0.0991441085307529,0.607326085938494
"fl_psy",-0.620493736751575,-0.236343508194982,-0.0396795585439911,0.150964997284596,0.597785581187723
"ic_hof",-0.169600118230848,0.234467939653266,0.435055221489653,0.629733364978899,1.19656101899846
"ic_mul",-0.795525971552375,-0.424271235526789,-0.241937857750968,-0.0567838907751456,0.368508222305045
"IcD",-0.184172535112386,0.29757392416894,0.461837347803154,0.62498794860165,1.03090917195886
"lo_sal",-0.654224252615355,-0.0851274874544162,0.140476445264448,0.379251745035325,1.03332456744075
"my_arc",-0.329989619897851,0.0613507609256255,0.24486714206708,0.439356652685326,0.884528558303917
"pa_min",-0.374784379354113,0.0273900549753019,0.224524814004355,0.430819306432747,0.989491535459534
"pa_pse",-0.539127776899913,-0.0768392157505684,0.148024766337747,0.400324453741032,1.09086937389837
"pa_ther",-0.614354915174633,-0.169729426450104,0.0582093753145596,0.296534793226115,0.849889459306664
"pspv",-0.697674330386102,-0.260074031887872,-0.058850614409766,0.136335480122171,0.537091274601899
"Qin",-0.840915987944345,-0.301282905950326,-0.077592699119471,0.124335051155765,0.63932896364904
"rlo",-0.953448732915085,-0.500815239610396,-0.295417690965213,-0.0948544674228027,0.39485062971445
"sch",-1.14419527680377,-0.494280485737638,-0.205744061982515,0.0880144280406603,1.02198823816043
"sp_des",-0.453182618508516,-0.0798474135111922,0.113713049300922,0.311250932586402,0.841514761133191
"te_bry",-0.369272284533789,0.0572211606302807,0.2400869162212,0.417241054658815,0.859437686957194
"richness",-0.511960842458806,-0.269762386213379,-0.151269060329322,-0.030495120470916,0.200822204206838
"rib",-0.436698009748145,-0.193983750055963,-0.0691965053019738,0.0549328419479022,0.322505416389995
