"","lower","25","mid","75","upper"
"ic_hof",-0.187071565339958,0.0043263944417939,0.0794819931848317,0.15468354122572,0.291676849416981
"lo_sal",-0.370418420617828,-0.110412774487263,-0.00455764078886245,0.0947907548182929,0.290803991994782
"ce_sha",-0.283897363241585,-0.0875414538157597,0.019970589074919,0.143776072407493,0.413021532545896
"ven",-0.335394144578495,-0.175679178956392,-0.09708307703372,-0.0105975100376099,0.190515820412473
"pa_pse",-0.289981982069864,-0.0978301074728842,-0.00407609971558155,0.100611190502616,0.357176229688188
"sch",-0.292193853672378,-0.0587128776113566,0.0392914448413858,0.132522540060733,0.361602431102926
"pa_kab",-0.535017051650785,-0.204171057554514,-0.0519146908280556,0.0887628828375712,0.359303510409043
"pspv",-0.753361693915983,-0.325780745804307,-0.149550897556107,0.0261120554143557,0.487900182379044
"c_b_cys",-0.621479275971641,-0.268247116193179,-0.115264515986853,0.0214725934753579,0.316015980752262
"my_arc",-0.561042344785202,-0.293118407922282,-0.16953213194762,-0.0496197310509191,0.174779996415122
"pa_min",-0.186320546367201,0.0475553381865416,0.167611682097793,0.301550450013808,0.667479444605389
"pa_ther",-0.591106505260563,-0.135008596210123,0.0214315289560606,0.176380838484639,0.487897847994184
