"","2.5%","25%","50%","75%","97.5%",""
"b[(Intercept) Stock:Nadina]","-0.406947255590525","-0.0928351925994515","-0.011126315201723","0.0359424368736077","0.27274183538156","ce_sha"
"b[(Intercept) Stock:Pitt]","-0.164989986371808","-0.0125085233125574","0.0318517072988897","0.147074935804876","0.593969423013329","ce_sha"
"b[(Intercept) Stock:Quesnel]","-0.405431802701274","-0.101948194610547","-0.0172920455998834","0.0277901279299804","0.199165294242532","ce_sha"
"b[(Intercept) Stock:Raft]","-0.384531713917223","-0.0660184250212408","-0.00153493580259948","0.0527961808502384","0.338054750697493","ce_sha"
"b[(Intercept) Stock:Scotch]","-0.475303969384759","-0.113622705359004","-0.0178186010665346","0.0259024744777523","0.216310318215249","ce_sha"
"b[(Intercept) Stock:Seymour]","-0.377764394973155","-0.0859767508529482","-0.00916469716482471","0.0372594170722714","0.249089855829221","ce_sha"
"b[(Intercept) Stock:Stellako]","-0.509333561609897","-0.142890510110537","-0.0260139095079213","0.0187808601815402","0.198296356063332","ce_sha"
"b[(Intercept) Stock:Weaver]","-0.381107389984922","-0.0575725383936395","0.0017824976034155","0.0695332987672002","0.414396983215755","ce_sha"
"b[(Intercept) Stock:Birkenhead]","-0.346468764107496","-0.0462479343557805","0.0164111926575566","0.124880544125361","0.502260406402409","Circo.virus"
"b[(Intercept) Stock:Chilko]","-0.284985316859601","-0.038714054703076","0.0169431175984913","0.115750466999419","0.409985183874875","Circo.virus"
"b[(Intercept) Stock:E.Stuart]","-0.452466902294872","-0.0899987540577453","-0.00264796982755469","0.0760399180262175","0.38476855693879","Circo.virus"
"b[(Intercept) Stock:Gates]","-0.286095386789028","-0.02836803595423","0.0293705639019078","0.156764317168316","0.575584575729111","Circo.virus"
"b[(Intercept) Stock:Harrison]","-0.425231994133476","-0.0821709998449569","-0.000143024865195002","0.0807256068891425","0.427468462627562","Circo.virus"
"b[(Intercept) Stock:L.Shuswap]","-0.689556556410417","-0.238936996870445","-0.0725622605200468","0.00168619004208982","0.172409368354503","Circo.virus"
"b[(Intercept) Stock:L.Stuart]","-0.460100264554991","-0.0931567622928562","-0.00177127514044519","0.0741466348759659","0.43667901766494","Circo.virus"
"b[(Intercept) Stock:Nadina]","-0.553042647610702","-0.12936757018234","-0.0162242487243375","0.0479637873535833","0.357793008706251","Circo.virus"
"b[(Intercept) Stock:Pitt]","-0.174665886585154","-0.000455758119267927","0.0829478305586924","0.272340730970584","0.797957474279055","Circo.virus"
"b[(Intercept) Stock:Quesnel]","-0.529104699256951","-0.158278855273731","-0.0326116001812644","0.0245654824773466","0.266695163976899","Circo.virus"
