"","2.5%","25%","50%","75%","97.5%",""
"b[(Intercept) Stock:Birkenhead]","-0.261264610584119","-0.0297610995017668","0.00588619914915484","0.0726888483818161","0.411852029165234","arena2"
"b[(Intercept) Stock:Chilko]","-0.317674404428819","-0.0624889808351725","-0.00455344839971946","0.0345650902509059","0.245293229616382","arena2"
"b[(Intercept) Stock:E.Stuart]","-0.315538234918632","-0.0501989525269043","-0.000843170727054677","0.0505198935111895","0.325226818220835","arena2"
"b[(Intercept) Stock:Gates]","-0.212715715370262","-0.0204914970962526","0.0118907138367649","0.0870866356816237","0.475474611729227","arena2"
"b[(Intercept) Stock:Harrison]","-0.384566725133395","-0.0569985266283522","-0.00234544871398101","0.0401000872077363","0.291655401708667","arena2"
"b[(Intercept) Stock:L.Shuswap]","-0.2931240998898","-0.0461924361086593","-0.000301233102687299","0.0497307524781444","0.300247112723611","arena2"
"b[(Intercept) Stock:L.Stuart]","-0.377507208909574","-0.0693555809879208","-0.00395173891374898","0.034911499989741","0.268870546945785","arena2"
"b[(Intercept) Stock:Nadina]","-0.428796978606702","-0.0590889931978328","-0.00150838940057716","0.0475416745686659","0.307497425677636","arena2"
"b[(Intercept) Stock:Pitt]","-0.294965045813229","-0.0328443170732437","0.00637587300962456","0.0781332166833855","0.449621760167944","arena2"
"b[(Intercept) Stock:Quesnel]","-0.428614039850832","-0.0958842776468385","-0.0141405698419843","0.016761733045353","0.17969864489313","arena2"
"b[(Intercept) Stock:Scotch]","-0.29619748523529","-0.0391859180314874","0.00197580604876598","0.0561782712263675","0.349652531003137","arena2"
"b[(Intercept) Stock:Seymour]","-0.417839500492079","-0.0646717351222725","-0.00305361572134051","0.0393358930448828","0.315896670900996","arena2"
"b[(Intercept) Stock:Stellako]","-0.58100984079676","-0.0918871452240599","-0.00972782397849962","0.0247020253614205","0.207241460665828","arena2"
"b[(Intercept) Stock:Weaver]","-0.283962983800821","-0.0408607836623163","0.00400193866202672","0.0761219490996585","0.439215496688311","arena2"
"b[(Intercept) Stock:Birkenhead]","-0.205697320203241","-0.0239513030388427","0.00373112500776489","0.0480263001512267","0.294123560594382","c_b_cys"
"b[(Intercept) Stock:Bowron]","-0.265895189749114","-0.0421860036770724","-0.000724736610050698","0.0354603011821263","0.258728854322747","c_b_cys"
"b[(Intercept) Stock:Chilko]","-0.266527405709478","-0.036391817669734","-0.00041550479913386","0.0378174101344985","0.214002054127023","c_b_cys"
"b[(Intercept) Stock:E.Stuart]","-0.217637359302567","-0.0279830213664834","0.00377109152784665","0.0510296496739884","0.313642179827991","c_b_cys"
"b[(Intercept) Stock:Gates]","-0.175577226733281","-0.0208032533197042","0.00588560083460791","0.0581069576418311","0.3262017688225","c_b_cys"
"b[(Intercept) Stock:Harrison]","-0.221270275136463","-0.0351309436471141","0.00072910366247741","0.0416552623073562","0.244630444856188","c_b_cys"
"b[(Intercept) Stock:L.Shuswap]","-0.292700043469532","-0.0494763121557537","-0.00313908015831049","0.0247332580111669","0.214245538136674","c_b_cys"
"b[(Intercept) Stock:L.Stuart]","-0.301280556434406","-0.0475130167643692","-0.00257386455425066","0.0285198427184066","0.220770409354778","c_b_cys"
"b[(Intercept) Stock:Nadina]","-0.311697925631909","-0.0553374828512856","-0.00389575484231944","0.0257029615234257","0.188807971832021","c_b_cys"
"b[(Intercept) Stock:Pitt]","-0.13704119977956","-0.0120324092957144","0.0112325380016159","0.0765491264219865","0.395342664429649","c_b_cys"
"b[(Intercept) Stock:Quesnel]","-0.380090443091138","-0.0740415634525327","-0.00924233371478959","0.0152989159003458","0.145920554769496","c_b_cys"
"b[(Intercept) Stock:Raft]","-0.331781173564363","-0.0536369563318102","-0.00412956256935327","0.0254059963721538","0.209629799219587","c_b_cys"
"b[(Intercept) Stock:Scotch]","-0.28961820721062","-0.0502638374644646","-0.00258092694279755","0.0296293150964431","0.21251403959947","c_b_cys"
"b[(Intercept) Stock:Seymour]","-0.288279283156128","-0.0474853417629012","-0.00212684769145441","0.0292773520811054","0.219826360594749","c_b_cys"
"b[(Intercept) Stock:Stellako]","-0.350308387328127","-0.0599841557937236","-0.00634692726016599","0.0204351822284046","0.180123853278786","c_b_cys"
"b[(Intercept) Stock:Weaver]","-0.23193507108794","-0.0290517282732284","0.00235313960463247","0.0479342859946013","0.285754771670885","c_b_cys"
"b[(Intercept) Stock:Birkenhead]","-0.225518990092446","-0.0274596107415389","0.0170755266384225","0.102675730173351","0.405846064913173","ce_sha"
"b[(Intercept) Stock:Bowron]","-0.332409945822125","-0.0630118062999611","-0.000368455383998976","0.0628312915915007","0.346133974876319","ce_sha"
"b[(Intercept) Stock:Chilko]","-0.277643540462327","-0.0484383049021777","0.00285417889923104","0.0626731957573657","0.295226265730004","ce_sha"
"b[(Intercept) Stock:E.Stuart]","-0.241003377688889","-0.0324045387655423","0.0098874450542883","0.0862130174841846","0.399303926225228","ce_sha"
"b[(Intercept) Stock:Gates]","-0.216587250573388","-0.0237319974244525","0.0171090381621295","0.110251992826665","0.4249922771169","ce_sha"
"b[(Intercept) Stock:Harrison]","-0.303922199905274","-0.04769279374493","0.00367745512184521","0.0760047516486516","0.358422348225948","ce_sha"
"b[(Intercept) Stock:L.Shuswap]","-0.46680314193079","-0.136674317824968","-0.0282013222372794","0.018749254654389","0.18431784114935","ce_sha"
