"","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","posdet","prev","mean_load","prevload","agent"
"52","E.Stuart",2011,257,2009,"SR_resid",0.521242624309486,6,4,0.666666666666667,49.3291735975,NA,"c_b_cys"
"53","E.Stuart",2012,258,2010,"SR_resid",-0.655326744328353,1,1,1,8.797510275,0,"c_b_cys"
"54","Gates",2012,372,2010,"SR_resid",-0.620044589918579,11,8,0.727272727272727,169.882787358,0,"c_b_cys"
"55","Gates",2013,373,2011,"SR_resid",0.418225985212489,40,30,0.75,1702.99081165597,0,"c_b_cys"
"56","Gates",2015,375,2013,"SR_resid",0.393127059657679,24,15,0.625,513.048225819533,0,"c_b_cys"
"57","Harrison",2012,438,2010,"SR_resid",1.61711041834067,1,1,1,10397.92428,0,"c_b_cys"
"58","L.Shuswap",2008,500,2006,"SR_resid",0.797010477442737,10,10,1,17319.372664666,0,"c_b_cys"
"59","L.Shuswap",2011,503,2009,"SR_resid",0.448302125016622,49,42,0.857142857142857,1927.64108224783,NA,"c_b_cys"
"60","L.Shuswap",2012,504,2010,"SR_resid",0.108197691820453,160,153,0.95625,4860.03866589002,0,"c_b_cys"
"61","L.Shuswap",2013,505,2011,"SR_resid",-0.811714498284742,25,25,1,4993.2563128302,0,"c_b_cys"
"62","L.Shuswap",2015,506,2013,"SR_resid",-3.45830598331656,13,13,1,3857.65951456585,0,"c_b_cys"
"63","L.Stuart",2011,568,2009,"SR_resid",-0.394769844970264,6,5,0.833333333333333,557.5438313278,NA,"c_b_cys"
"64","L.Stuart",2012,569,2010,"SR_resid",-0.199936265367153,1,0,0,NA,NA,"c_b_cys"
"65","L.Stuart",2015,572,2013,"SR_resid",-0.761753767816265,27,24,0.888888888888889,1195.8936127625,0,"c_b_cys"
"66","Nadina",2008,631,2006,"SR_resid",0.227324805793202,1,1,1,18.28084903,0,"c_b_cys"
"67","Pitt",2012,701,2010,"SR_resid",1.35144306627051,1,1,1,5293.250869,0,"c_b_cys"
"68","Pitt",2013,702,2011,"SR_resid",0.337070237661549,30,9,0.3,3.20752436188889,0,"c_b_cys"
"69","Portage",2012,763,2010,"SR_resid",0.626087035458184,5,5,1,1376.219754307,0,"c_b_cys"
"70","Portage",2013,764,2011,"SR_resid",-3.27898030479984,30,15,0.5,500.522250501133,0,"c_b_cys"
"71","Quesnel",2008,825,2006,"SR_resid",-0.238344322356356,1,1,1,7.881013748,0,"c_b_cys"
"72","Quesnel",2012,829,2010,"SR_resid",0.484517354735783,25,20,0.8,1751.36357895175,0,"c_b_cys"
"73","Quesnel",2013,830,2011,"SR_resid",-1.39262255354055,95,75,0.789473684210526,1468.97754899793,0,"c_b_cys"
"74","Quesnel",2015,832,2013,"SR_resid",-1.85333717197638,44,31,0.704545454545455,2580.98596283971,0,"c_b_cys"
"75","Raft",2012,895,2010,"SR_resid",0.774435494971088,1,1,1,5380.25969,0,"c_b_cys"
"76","Raft",2013,896,2011,"SR_resid",-0.28566703507784,16,16,1,1787.95769272225,0,"c_b_cys"
"77","Raft",2015,898,2013,"SR_resid",-2.05307053028246,29,19,0.655172413793103,5036.59481286432,0,"c_b_cys"
"78","Scotch",2008,944,2006,"SR_resid",0.761930627659575,4,4,1,46043.7622975,0,"c_b_cys"
"79","Scotch",2012,948,2010,"SR_resid",-0.184812769980438,22,22,1,3468.58379927182,0,"c_b_cys"
"80","Seymour",2008,1010,2006,"SR_resid",1.25449117163088,1,1,1,2923.581507,0,"c_b_cys"
"81","Seymour",2011,1013,2009,"SR_resid",0.635824322642658,13,11,0.846153846153846,1368.07473269455,NA,"c_b_cys"
"82","Seymour",2012,1014,2010,"SR_resid",-0.131677701804647,19,19,1,4480.08792915579,0,"c_b_cys"
"83","Stellako",2011,1079,2009,"SR_resid",0.25601804142908,2,2,1,58.9842545195,NA,"c_b_cys"
