"","lower","25","mid","75","upper"
"arena2",-0.665415489139103,-0.0533649054494906,0.16142362546934,0.367110240074817,0.966459783333442
"c_b_cys",-0.410868920930534,-0.029343647270301,0.172222935040227,0.376545026563362,0.805674093098928
"ce_sha",-0.637308513723367,-0.055819315731831,0.196893052339389,0.502194808824767,1.5106842880978
"de_sal",-0.770725157069598,-0.328832429201698,-0.11849017082762,0.103502722585507,0.590589183079558
"fl_psy",-0.650530449559436,-0.234665926735616,-0.0499858973681718,0.145433771405119,0.608965751249943
"ic_hof",-0.126063286997551,0.258836776530628,0.4446567092426,0.640883849465336,1.08984183630226
"ic_mul",-0.770917499642869,-0.422846129620352,-0.236967481976128,-0.052349241181236,0.381174297022751
"IcD",-0.1583743615922,0.290871578170861,0.454749527001313,0.619289284358692,1.03069911743382
"lo_sal",-0.60068498539254,-0.0639674866471482,0.158101876025456,0.375140798710357,1.07464939793025
"my_arc",-0.326317197819618,0.0560296969750702,0.242609254552498,0.448009690532945,0.894465538021963
"pa_min",-0.377815012776454,0.0245062602202502,0.219126189042968,0.437181125189404,1.07025307443386
"pa_pse",-0.578258277253868,-0.0797259696306357,0.147238855082229,0.408722584280831,1.17136235687338
"pa_ther",-0.630956639113324,-0.160565370117684,0.0540570088503515,0.288284780047024,0.864956077037508
"pspv",-0.68613895361543,-0.2606136459386,-0.053036949299205,0.141576263296306,0.572107706233084
"Qin",-0.874819772774863,-0.289115493132624,-0.0813318118093975,0.120190183642444,0.663450700714467
"rib",-0.446011575204093,-0.184128452879765,-0.0626277134341991,0.0585808712022103,0.322090668022505
"richness",-0.520335337675629,-0.267644687115847,-0.150392398898425,-0.0282406349938032,0.229757934661328
"rlo",-0.995721854678271,-0.505044877637483,-0.308768736796121,-0.118746953298091,0.337070870594702
"sch",-1.11265485034657,-0.498407354487196,-0.220805098213983,0.0507038379085081,0.869544881638319
"sp_des",-0.489820920244286,-0.0705875830724635,0.11837779649252,0.332612162484549,0.86173912225351
"te_bry",-0.348781170438605,0.0510258399733797,0.236502777801875,0.42990177136168,0.889433342383032
