"","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","posdet","prev","mean_load","prevload","agent"
"111","Stellako",2013,1027,2011,"SR_resid",-1.57290521616195,47,4,0.0851063829787234,0.72683533675,0.0618583265319149,"ce_sha"
"112","Stellako",2015,1029,2013,"SR_resid",-1.34522319065314,17,2,0.117647058823529,3.353120756,0.394484794823529,"ce_sha"
"113","Weaver",2012,1075,2010,"SR_resid",-0.63038571679581,1,0,0,NA,NA,"ce_sha"
"114","Weaver",2015,1078,2013,"SR_resid",-0.520865185760699,22,14,0.636363636363636,7.17838458742857,4.56806291927273,"ce_sha"
"115","Bowron",2012,126,2010,"SR_resid",-0.286848213813555,1,0,0,NA,NA,"cr_sal"
"116","Chilko",2011,190,2009,"SR_resid",0.38529783723828,29,0,0,NA,NA,"cr_sal"
"117","Chilko",2012,191,2010,"SR_resid",1.51870929766449,92,0,0,NA,NA,"cr_sal"
"118","Chilko",2013,192,2011,"SR_resid",0.19771074921524,197,0,0,NA,NA,"cr_sal"
"119","Chilko",2014,193,2012,"SR_resid",0.0142645387748008,30,0,0,NA,NA,"cr_sal"
"120","Chilko",2015,194,2013,"SR_resid",-1.63866409469691,23,0,0,NA,NA,"cr_sal"
"121","E.Stuart",2011,255,2009,"SR_resid",0.306542225988378,6,0,0,NA,NA,"cr_sal"
"122","E.Stuart",2012,256,2010,"SR_resid",-0.875004702568626,1,0,0,NA,NA,"cr_sal"
"123","Gates",2012,354,2010,"SR_resid",-0.740304861860851,11,0,0,NA,NA,"cr_sal"
"124","Gates",2013,355,2011,"SR_resid",-0.231147951215527,40,0,0,NA,NA,"cr_sal"
"125","Gates",2015,357,2013,"SR_resid",0.382737877444286,24,0,0,NA,NA,"cr_sal"
"126","Harrison",2012,419,2010,"SR_resid",1.80958084023863,1,0,0,NA,NA,"cr_sal"
"127","L.Shuswap",2011,483,2009,"SR_resid",0.158944996920779,17,0,0,NA,NA,"cr_sal"
"128","L.Shuswap",2012,484,2010,"SR_resid",0.33121463228102,159,0,0,NA,NA,"cr_sal"
"129","L.Shuswap",2013,485,2011,"SR_resid",-2.45594693983033,25,0,0,NA,NA,"cr_sal"
"130","L.Shuswap",2015,487,2013,"SR_resid",-3.21084502361583,13,0,0,NA,NA,"cr_sal"
"131","L.Stuart",2011,548,2009,"SR_resid",-0.465229188418885,6,0,0,NA,NA,"cr_sal"
"132","L.Stuart",2012,549,2010,"SR_resid",-0.366224861966881,1,0,0,NA,NA,"cr_sal"
"133","L.Stuart",2015,552,2013,"SR_resid",-0.78400170462408,27,0,0,NA,NA,"cr_sal"
"134","Pitt",2012,656,2010,"SR_resid",-0.155742343267508,1,0,0,NA,NA,"cr_sal"
"135","Pitt",2013,657,2011,"SR_resid",0.508782527675962,30,0,0,NA,NA,"cr_sal"
"136","Portage",2012,717,2010,"SR_resid",0.860076407844352,5,0,0,NA,NA,"cr_sal"
"137","Portage",2013,718,2011,"SR_resid",-3.46516416664105,30,0,0,NA,NA,"cr_sal"
"138","Quesnel",2012,782,2010,"SR_resid",0.376595316873736,25,1,0.04,1070.339252,42.81357008,"cr_sal"
"139","Quesnel",2013,783,2011,"SR_resid",-1.88895500726573,95,0,0,NA,NA,"cr_sal"
"140","Quesnel",2015,785,2013,"SR_resid",-2.131477207518,44,0,0,NA,NA,"cr_sal"
"141","Raft",2012,847,2010,"SR_resid",0.854522107492757,1,0,0,NA,NA,"cr_sal"
"142","Raft",2013,848,2011,"SR_resid",-0.415526678167453,16,0,0,NA,NA,"cr_sal"
"143","Raft",2015,850,2013,"SR_resid",-2.41772796249681,29,0,0,NA,NA,"cr_sal"
"144","Scotch",2012,896,2010,"SR_resid",-0.0184171440669831,22,0,0,NA,NA,"cr_sal"
"145","Seymour",2011,960,2009,"SR_resid",0.469168333433819,1,0,0,NA,NA,"cr_sal"
"146","Seymour",2012,961,2010,"SR_resid",-0.000274470585153209,19,0,0,NA,NA,"cr_sal"
"147","Stellako",2011,1025,2009,"SR_resid",0.265047567544258,2,0,0,NA,NA,"cr_sal"
"148","Stellako",2012,1026,2010,"SR_resid",1.17750373283807,6,0,0,NA,NA,"cr_sal"
"149","Stellako",2013,1027,2011,"SR_resid",-1.57290521616195,47,0,0,NA,NA,"cr_sal"
"150","Stellako",2015,1029,2013,"SR_resid",-1.34522319065314,17,0,0,NA,NA,"cr_sal"
"151","Weaver",2012,1075,2010,"SR_resid",-0.63038571679581,1,0,0,NA,NA,"cr_sal"
"152","Weaver",2015,1078,2013,"SR_resid",-0.520865185760699,22,0,0,NA,NA,"cr_sal"
"153","Bowron",2012,126,2010,"SR_resid",-0.286848213813555,1,0,0,NA,NA,"de_sal"
"154","Chilko",2011,190,2009,"SR_resid",0.38529783723828,29,0,0,NA,NA,"de_sal"
"155","Chilko",2012,191,2010,"SR_resid",1.51870929766449,92,2,0.0217391304347826,1.208115926,0.0262633896956522,"de_sal"
"156","Chilko",2013,192,2011,"SR_resid",0.19771074921524,197,1,0.0050761421319797,346.0660045,1.75668022588832,"de_sal"
"157","Chilko",2014,193,2012,"SR_resid",0.0142645387748008,30,0,0,NA,NA,"de_sal"
"158","Chilko",2015,194,2013,"SR_resid",-1.63866409469691,23,0,0,NA,NA,"de_sal"
"159","E.Stuart",2011,255,2009,"SR_resid",0.306542225988378,6,0,0,NA,NA,"de_sal"
"160","E.Stuart",2012,256,2010,"SR_resid",-0.875004702568626,1,0,0,NA,NA,"de_sal"
"161","Gates",2012,354,2010,"SR_resid",-0.740304861860851,11,0,0,NA,NA,"de_sal"
"162","Gates",2013,355,2011,"SR_resid",-0.231147951215527,40,0,0,NA,NA,"de_sal"
"163","Gates",2015,357,2013,"SR_resid",0.382737877444286,24,2,0.0833333333333333,26797.893662785,2233.15780523208,"de_sal"
"164","Harrison",2012,419,2010,"SR_resid",1.80958084023863,1,0,0,NA,NA,"de_sal"
"165","L.Shuswap",2011,483,2009,"SR_resid",0.158944996920779,17,0,0,NA,NA,"de_sal"
"166","L.Shuswap",2012,484,2010,"SR_resid",0.33121463228102,159,4,0.0251572327044025,18675.1941516853,469.816205073843,"de_sal"
"167","L.Shuswap",2013,485,2011,"SR_resid",-2.45594693983033,25,0,0,NA,NA,"de_sal"
"168","L.Shuswap",2015,487,2013,"SR_resid",-3.21084502361583,13,0,0,NA,NA,"de_sal"
"169","L.Stuart",2011,548,2009,"SR_resid",-0.465229188418885,6,0,0,NA,NA,"de_sal"
"170","L.Stuart",2012,549,2010,"SR_resid",-0.366224861966881,1,0,0,NA,NA,"de_sal"
"171","L.Stuart",2015,552,2013,"SR_resid",-0.78400170462408,27,0,0,NA,NA,"de_sal"
"172","Pitt",2012,656,2010,"SR_resid",-0.155742343267508,1,0,0,NA,NA,"de_sal"
"173","Pitt",2013,657,2011,"SR_resid",0.508782527675962,30,0,0,NA,NA,"de_sal"
"174","Portage",2012,717,2010,"SR_resid",0.860076407844352,5,0,0,NA,NA,"de_sal"
"175","Portage",2013,718,2011,"SR_resid",-3.46516416664105,30,3,0.1,5497.80614415433,549.780614415433,"de_sal"
"176","Quesnel",2012,782,2010,"SR_resid",0.376595316873736,25,0,0,NA,NA,"de_sal"
"177","Quesnel",2013,783,2011,"SR_resid",-1.88895500726573,95,0,0,NA,NA,"de_sal"
"178","Quesnel",2015,785,2013,"SR_resid",-2.131477207518,44,0,0,NA,NA,"de_sal"
"179","Raft",2012,847,2010,"SR_resid",0.854522107492757,1,0,0,NA,NA,"de_sal"
"180","Raft",2013,848,2011,"SR_resid",-0.415526678167453,16,1,0.0625,1.732572415,0.1082857759375,"de_sal"
"181","Raft",2015,850,2013,"SR_resid",-2.41772796249681,29,0,0,NA,NA,"de_sal"
"182","Scotch",2012,896,2010,"SR_resid",-0.0184171440669831,22,0,0,NA,NA,"de_sal"
"183","Seymour",2011,960,2009,"SR_resid",0.469168333433819,1,0,0,NA,NA,"de_sal"
"184","Seymour",2012,961,2010,"SR_resid",-0.000274470585153209,19,1,0.0526315789473684,0.425362756,0.0223875134736842,"de_sal"
"185","Stellako",2011,1025,2009,"SR_resid",0.265047567544258,2,0,0,NA,NA,"de_sal"
"186","Stellako",2012,1026,2010,"SR_resid",1.17750373283807,6,0,0,NA,NA,"de_sal"
"187","Stellako",2013,1027,2011,"SR_resid",-1.57290521616195,47,1,0.0212765957446809,1095.957268,23.3182397446809,"de_sal"
"188","Stellako",2015,1029,2013,"SR_resid",-1.34522319065314,17,0,0,NA,NA,"de_sal"
"189","Weaver",2012,1075,2010,"SR_resid",-0.63038571679581,1,0,0,NA,NA,"de_sal"
"190","Weaver",2015,1078,2013,"SR_resid",-0.520865185760699,22,0,0,NA,NA,"de_sal"
"191","Bowron",2012,126,2010,"SR_resid",-0.286848213813555,1,0,0,NA,NA,"fa_mar"
"192","Chilko",2011,190,2009,"SR_resid",0.38529783723828,29,0,0,NA,NA,"fa_mar"
"193","Chilko",2012,191,2010,"SR_resid",1.51870929766449,92,0,0,NA,NA,"fa_mar"
"194","Chilko",2013,192,2011,"SR_resid",0.19771074921524,197,0,0,NA,NA,"fa_mar"
"195","Chilko",2014,193,2012,"SR_resid",0.0142645387748008,30,0,0,NA,NA,"fa_mar"
"196","Chilko",2015,194,2013,"SR_resid",-1.63866409469691,23,0,0,NA,NA,"fa_mar"
"197","E.Stuart",2011,255,2009,"SR_resid",0.306542225988378,6,0,0,NA,NA,"fa_mar"
"198","E.Stuart",2012,256,2010,"SR_resid",-0.875004702568626,1,0,0,NA,NA,"fa_mar"
"199","Gates",2012,354,2010,"SR_resid",-0.740304861860851,11,0,0,NA,NA,"fa_mar"
"200","Gates",2013,355,2011,"SR_resid",-0.231147951215527,40,0,0,NA,NA,"fa_mar"
"201","Gates",2015,357,2013,"SR_resid",0.382737877444286,24,0,0,NA,NA,"fa_mar"
"202","Harrison",2012,419,2010,"SR_resid",1.80958084023863,1,0,0,NA,NA,"fa_mar"
"203","L.Shuswap",2011,483,2009,"SR_resid",0.158944996920779,17,0,0,NA,NA,"fa_mar"
"204","L.Shuswap",2012,484,2010,"SR_resid",0.33121463228102,159,0,0,NA,NA,"fa_mar"
"205","L.Shuswap",2013,485,2011,"SR_resid",-2.45594693983033,25,0,0,NA,NA,"fa_mar"
"206","L.Shuswap",2015,487,2013,"SR_resid",-3.21084502361583,13,0,0,NA,NA,"fa_mar"
"207","L.Stuart",2011,548,2009,"SR_resid",-0.465229188418885,6,0,0,NA,NA,"fa_mar"
"208","L.Stuart",2012,549,2010,"SR_resid",-0.366224861966881,1,0,0,NA,NA,"fa_mar"
"209","L.Stuart",2015,552,2013,"SR_resid",-0.78400170462408,27,0,0,NA,NA,"fa_mar"
"210","Pitt",2012,656,2010,"SR_resid",-0.155742343267508,1,0,0,NA,NA,"fa_mar"
"211","Pitt",2013,657,2011,"SR_resid",0.508782527675962,30,0,0,NA,NA,"fa_mar"
"212","Portage",2012,717,2010,"SR_resid",0.860076407844352,5,0,0,NA,NA,"fa_mar"
"213","Portage",2013,718,2011,"SR_resid",-3.46516416664105,30,0,0,NA,NA,"fa_mar"
"214","Quesnel",2012,782,2010,"SR_resid",0.376595316873736,25,0,0,NA,NA,"fa_mar"
"215","Quesnel",2013,783,2011,"SR_resid",-1.88895500726573,95,0,0,NA,NA,"fa_mar"
"216","Quesnel",2015,785,2013,"SR_resid",-2.131477207518,44,0,0,NA,NA,"fa_mar"
"217","Raft",2012,847,2010,"SR_resid",0.854522107492757,1,0,0,NA,NA,"fa_mar"
"218","Raft",2013,848,2011,"SR_resid",-0.415526678167453,16,0,0,NA,NA,"fa_mar"
"219","Raft",2015,850,2013,"SR_resid",-2.41772796249681,29,0,0,NA,NA,"fa_mar"
"220","Scotch",2012,896,2010,"SR_resid",-0.0184171440669831,22,0,0,NA,NA,"fa_mar"
"221","Seymour",2011,960,2009,"SR_resid",0.469168333433819,1,0,0,NA,NA,"fa_mar"
"222","Seymour",2012,961,2010,"SR_resid",-0.000274470585153209,19,0,0,NA,NA,"fa_mar"
"223","Stellako",2011,1025,2009,"SR_resid",0.265047567544258,2,0,0,NA,NA,"fa_mar"
"224","Stellako",2012,1026,2010,"SR_resid",1.17750373283807,6,0,0,NA,NA,"fa_mar"
"225","Stellako",2013,1027,2011,"SR_resid",-1.57290521616195,47,0,0,NA,NA,"fa_mar"
"226","Stellako",2015,1029,2013,"SR_resid",-1.34522319065314,17,0,0,NA,NA,"fa_mar"
"227","Weaver",2012,1075,2010,"SR_resid",-0.63038571679581,1,0,0,NA,NA,"fa_mar"
"228","Weaver",2015,1078,2013,"SR_resid",-0.520865185760699,22,0,0,NA,NA,"fa_mar"
"229","Bowron",2012,126,2010,"SR_resid",-0.286848213813555,1,0,0,NA,NA,"fl_psy"
"230","Chilko",2011,190,2009,"SR_resid",0.38529783723828,29,11,0.379310344827586,138.537125479909,52.5485648372069,"fl_psy"
"231","Chilko",2012,191,2010,"SR_resid",1.51870929766449,92,4,0.0434782608695652,20.204340258,0.878449576434783,"fl_psy"
"232","Chilko",2013,192,2011,"SR_resid",0.19771074921524,197,13,0.065989847715736,275.243031541615,18.1632457362487,"fl_psy"
