"","lower","25","mid","75","upper"
"arena2",-0.377255228387182,-0.125892575236036,-0.000118306173973627,0.122583579489708,0.371721055751049
"c_b_cys",-0.334987919673463,-0.166794829714153,-0.0834328812507976,0.00418362499789517,0.16662785417602
"ce_sha",-0.196316929002755,-0.00143014126073931,0.0951147624535505,0.189983270965962,0.391407365766584
"cr_sal",-0.261874886435524,0.00871724074087394,0.103641357363461,0.196337783916861,0.408776856477717
"de_sal",-0.328185805062531,-0.107602306183727,0.00250857962153189,0.110148450784627,0.332402599242326
"fa_mar",-0.129491137915625,0.0414628858187294,0.126991781391424,0.212519000591221,0.379153999754939
"fl_psy",-0.402524428306013,-0.18217890776143,-0.0792435828468137,0.0229970242173497,0.25391947713003
"ic_hof",-0.29354142682743,-0.0808755453167225,0.0243629009498004,0.114283740881546,0.315096990715718
"ic_mul",-0.378980460705004,-0.205258250901965,-0.113999644837535,-0.0245131569420366,0.154734933079867
"ihnv",-0.386128018660898,-0.0194327063614008,0.0976432601609021,0.219809895650175,0.741585820950694
"ku_thy",-0.284637879531911,-0.016172473939586,0.0858639651252857,0.183435232203189,0.3978293032767
"lo_sal",-0.218178325052002,-0.00516069076259917,0.102456298518431,0.213845478356223,0.437184055062796
"my_arc",-0.290256060864879,-0.122486430890124,-0.0427931063786887,0.0413553301260508,0.210734723006568
"pa_kab",-0.122440332599842,0.112062652784487,0.235141118959585,0.361506198423511,0.586837659609453
"pa_min",-0.00221497607423688,0.204725237309814,0.318368063136378,0.43482585259498,0.653834911731259
"pa_pse",-0.32386163079043,-0.127866613849829,-0.0333705578705301,0.0663354390069207,0.26776733008393
"pa_ther",-0.128966193153226,0.0664011980127471,0.168536791084821,0.268593183639874,0.457122213296877
"pspv",-0.528489870376386,-0.141255748864668,-0.010784180771231,0.105592350588647,0.466036606974958
"prv",-0.122275556263426,0.0337913589583576,0.116795051730063,0.199977028717669,0.373273946576016
"rlo",-0.275570469613943,-0.100666534790452,-0.0153861637767854,0.0739339514798102,0.254214840470398
"sch",-0.182443207959168,-0.0163028686506558,0.0679211336963904,0.158717614578962,0.328918277648307
"smallUK",-0.271809977462739,-0.0335457927801474,0.0852921428354435,0.247707537909889,1.01102181024535
"sp_des",-0.0319205809983351,0.138955064081896,0.22288463686685,0.301962206827764,0.467639946145558
"te_bry",-0.318064672402107,-0.13941998510049,-0.0502601397414121,0.0389468421559498,0.205395880521281
"te_mar",-0.44221776583861,-0.239753339616659,-0.135355285567287,-0.0334129526334811,0.161566928677442
"ven",-0.155907443336901,0.0334575055296074,0.136286694245598,0.240422122595004,0.465896567652306
