"","lower","25","mid","75","upper"
"arena2",-0.375058134472444,0.0926727986194303,0.253328570874877,0.415225260132287,0.866847732294957
"c_b_cys",-0.475870033145796,-0.136234009301793,0.0150265005275556,0.173746677722792,0.517703749926685
"ce_sha",-0.395656390338861,-0.0228783804672467,0.134188110261399,0.29210401982364,0.747490276660408
"cr_sal",-0.435283863846484,-0.0710484420914236,0.0822969778789524,0.22604981110538,0.552043287777267
"de_sal",-0.90133714762803,-0.357297495892737,-0.15288706484087,0.0293211875049066,0.371736754054882
"fa_mar",-0.555269150226998,-0.173461209264202,-0.0300110750957291,0.122526905615582,0.462669472430229
"fl_psy",-0.637864911675298,-0.370471597063152,-0.247879135815882,-0.119119014330635,0.142051823826016
"ic_hof",-0.150104017603733,0.143230962831067,0.28769409211578,0.430323224018457,0.733124822710324
"ic_mul",-0.551247074766318,-0.276528592649559,-0.133091567587173,0.00198403809050075,0.295957865052684
"ihnv",-0.585070147186795,-0.127293518845534,0.0588309959442109,0.24737439044967,0.938585150010751
"lo_sal",-0.644146522330922,-0.208975153853811,-0.0461092893378454,0.121372619164198,0.543241267304434
"my_arc",-0.433455498694975,-0.127850142044563,0.0165889973192482,0.157056866082183,0.433193476975908
"pa_kab",-0.911523606372657,-0.481498127562651,-0.279267803055075,-0.0863393254116845,0.291006800212306
"pa_min",-0.265719458925963,0.0215541644406174,0.163267027684129,0.309169828649936,0.612767964148185
"pa_pse",-0.464575144992446,-0.140723355256689,0.00823394568548983,0.178015102588203,0.601734298176408
"pa_ther",-0.772573095374804,-0.376982415807727,-0.224936068728419,-0.0707232954486879,0.259328141568042
"pspv",-0.72887607523701,-0.384508230710817,-0.211973937669447,-0.0551971639865678,0.241491357547453
"prv",-0.552749917407895,-0.172887480098612,-0.00385506774541559,0.214925922161918,1.04371106357428
"rlo",-0.776974828280599,-0.455043971381958,-0.321908552602564,-0.180409404451683,0.0723743278607863
"sch",-1.49418660595283,-0.457541845362847,-0.126722431398523,0.130282004584827,0.642169556443542
"smallUK",-0.933633522254427,-0.281751093745984,-0.051378571404448,0.175487483764006,0.68048670450341
"sp_des",-0.376861697787605,-0.0704509178959007,0.0723015142184974,0.219326088672255,0.516339684056166
"te_bry",-0.138523486128539,0.128274709259821,0.258014802139918,0.383017825836947,0.619580329594529
"te_mar",-0.623605317232112,-0.232595729606068,-0.0579881175205715,0.127054608794982,0.663240295356841
"ven",-0.919133298637308,-0.520709741290998,-0.352335861431366,-0.143971637482951,0.608646646003808
"richness",-0.382206423878096,-0.190802743768556,-0.0863306689674376,0.0230469233165681,0.228190302266441
"rib",-0.300252433626462,-0.0900973946071841,0.0179121961363584,0.130451350899359,0.381550734931456
