"","2.5%","25%","50%","75%","97.5%",""
"b[(Intercept) Stock:Birkenhead]","-0.336151193913212","-0.0364368429449066","0.013350795788415","0.118453957705684","0.519334523834919","arena1"
"b[(Intercept) Stock:Chilko]","-0.493963435785294","-0.11583996512127","-0.016197034454075","0.0318651519696054","0.253721869921971","arena1"
"b[(Intercept) Stock:Gates]","-0.302085045799929","-0.0350607970980345","0.0160714314968609","0.125427619931126","0.583776747846345","arena1"
"b[(Intercept) Stock:Nadina]","-0.574191288883136","-0.0962193387355622","-0.00624655155313334","0.0483050981464386","0.373053370844816","arena1"
"b[(Intercept) Stock:Pitt]","-0.291151052696328","-0.0323736722558047","0.0178052912917063","0.125919411146363","0.61419054982949","arena1"
"b[(Intercept) Stock:Quesnel]","-0.659384889295259","-0.14932098884347","-0.023180105799555","0.0249766483294609","0.265281162365064","arena1"
"b[(Intercept) Stock:Scotch]","-0.46659352260646","-0.0762224827466297","-0.000773264413907226","0.0683954921677915","0.444157835728031","arena1"
"b[(Intercept) Stock:Seymour]","-0.574791008643808","-0.12557744432498","-0.0156741410870376","0.0337250459009409","0.29860188803021","arena1"
"b[(Intercept) Stock:Stellako]","-0.668733982566412","-0.142486096309075","-0.0241270872303224","0.0238178229010653","0.288316608080038","arena1"
"b[(Intercept) Stock:Weaver]","-0.387841645055765","-0.0481616095790361","0.00783913399122031","0.108271273322727","0.556254209831182","arena1"
"b[(Intercept) Stock:Chilko]","-0.439668293628824","-0.0806791681083857","-0.000719110068925841","0.0780054921477883","0.41505905966822","arena2"
"b[(Intercept) Stock:Nadina]","-0.740938627266614","-0.131970487935645","-0.0112291298999688","0.0632401854321449","0.502254193622693","arena2"
"b[(Intercept) Stock:Pitt]","-0.334248918890712","-0.0333235111289517","0.0257066925542384","0.166940663372453","0.700963390953898","arena2"
"b[(Intercept) Stock:Quesnel]","-0.52863087568858","-0.107540996031091","-0.0049329456074881","0.0650568376333709","0.414148204528802","arena2"
"b[(Intercept) Stock:Scotch]","-0.695121001891334","-0.0922914165879337","-0.000244646780226619","0.0957247333556011","0.590376701588693","arena2"
"b[(Intercept) Stock:Seymour]","-1.0198880477865","-0.231463406640461","-0.038858304004208","0.0245784952172579","0.301027692884298","arena2"
"b[(Intercept) Stock:Stellako]","-1.19233643075024","-0.272929911847773","-0.0501052576846109","0.0142757012014383","0.29398484663266","arena2"
"b[(Intercept) Stock:Birkenhead]","-0.419492671076254","-0.0662003795997677","0.00362387911066152","0.101126739403444","0.521452799362006","ascv"
"b[(Intercept) Stock:Chilko]","-0.611903931972659","-0.164103203087627","-0.0315421934936561","0.0222448579331389","0.274499839356484","ascv"
"b[(Intercept) Stock:Gates]","-0.33536770956254","-0.0324693903659605","0.0225819160086578","0.14733052861256","0.602070744142653","ascv"
"b[(Intercept) Stock:Nadina]","-0.646192110160238","-0.124043133263529","-0.00647929577981161","0.0608916793275368","0.438787798876419","ascv"
"b[(Intercept) Stock:Pitt]","-0.27592409310448","-0.0195605638030602","0.0377753007759192","0.194837141085918","0.691230940809123","ascv"
"b[(Intercept) Stock:Quesnel]","-0.707010450120881","-0.194011235641834","-0.034457483609616","0.020580288870617","0.286036355254018","ascv"
"b[(Intercept) Stock:Scotch]","-0.564541997197856","-0.102776914287194","-0.00294626328579327","0.081852232669438","0.489856713483101","ascv"
"b[(Intercept) Stock:Seymour]","-0.660142862630594","-0.146622836326163","-0.0196780646715597","0.0347761278483518","0.343121402671947","ascv"
"b[(Intercept) Stock:Stellako]","-0.840690508703038","-0.196659938076787","-0.0319846245386873","0.0256873555861788","0.333390126106111","ascv"
"b[(Intercept) Stock:Weaver]","-0.46972766064788","-0.0585368291898674","0.0100598479328474","0.121535408614849","0.672661281280366","ascv"
"b[(Intercept) Stock:Birkenhead]","-0.636311164586708","-0.107203954561024","-0.00738275599019706","0.05609201330671","0.391380755351264","c_b_cys"
"b[(Intercept) Stock:Chilko]","-0.472865788356787","-0.0995742966983762","-0.00670353065733157","0.0552923801340609","0.345097391395766","c_b_cys"
"b[(Intercept) Stock:Gates]","-0.64018402157908","-0.10367856510351","-0.00438120146218239","0.0684712378244702","0.505818412980879","c_b_cys"
"b[(Intercept) Stock:Nadina]","-0.605618520065984","-0.103593972093326","-0.00565475138897727","0.0631244626592773","0.521872101400922","c_b_cys"
"b[(Intercept) Stock:Pitt]","-0.356601780648688","-0.0326881399689416","0.0203963395270528","0.152954189789813","0.729247485740968","c_b_cys"
"b[(Intercept) Stock:Quesnel]","-0.613996746027234","-0.135575353235014","-0.0183151982999138","0.0330482264744593","0.286018007478596","c_b_cys"
"b[(Intercept) Stock:Scotch]","-0.567000672206396","-0.0891816784920912","-0.000619698103238793","0.0782107025778909","0.494981582354646","c_b_cys"
"b[(Intercept) Stock:Seymour]","-0.760351499624351","-0.157508550298162","-0.0219585647656788","0.029129256932339","0.318144090494076","c_b_cys"
"b[(Intercept) Stock:Stellako]","-1.0227448092454","-0.283006424419988","-0.064880326624318","0.00265648157132362","0.188912858763882","c_b_cys"
"b[(Intercept) Stock:Birkenhead]","-0.655813675848606","-0.11994822540867","0.00223873340014777","0.12551290187607","0.72837552241865","ce_sha"
"b[(Intercept) Stock:Chilko]","-0.49226478567421","-0.131085658575472","-0.00667697114819108","0.0811651668791545","0.406929211045278","ce_sha"
