"","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","posdet","prev","mean_load","prevload","agent"
"47","L.Shuswap",2010,1611,2008,"SR_cov_resid",2.24573197762531,4,1,0.25,67163.27011,16790.8175275,"arena2"
"48","L.Shuswap",2011,1612,2009,"SR_cov_resid",0.402581932474835,17,4,0.235294117647059,12.06575848875,2.83900199735294,"arena2"
"49","L.Shuswap",2012,1613,2010,"SR_cov_resid",0.151575729188111,3,1,NA,87658.46644,29219.4888133333,"arena2"
"50","L.Shuswap",2013,1614,2011,"SR_cov_resid",-2.36261739558641,1,0,NA,NA,NA,"arena2"
"51","L.Shuswap",2014,1615,2012,"SR_cov_resid",2.2653537695474,1,0,NA,NA,NA,"arena2"
"52","L.Shuswap",2015,1616,2013,"SR_cov_resid",-1.3548508906092,41,5,0.121951219512195,24704.8267568296,3012.78375083288,"arena2"
"53","L.Shuswap",2016,1617,2014,"SR_cov_resid",0.224064079160927,78,70,0.897435897435897,798859.637956739,716925.316115022,"arena2"
"54","L.Stuart",2008,1676,2006,"SR_cov_resid",0.386085291306608,2,2,NA,0.807798793,0.807798793,"arena2"
"55","L.Stuart",2010,1678,2008,"SR_cov_resid",-0.572720183049757,0,0,NA,NA,NA,"arena2"
"56","L.Stuart",2011,1679,2009,"SR_cov_resid",0.191652182985228,15,5,0.333333333333333,4625.060180339,1541.68672677967,"arena2"
"57","L.Stuart",2014,1682,2012,"SR_cov_resid",-1.56497510989026,7,1,0.142857142857143,3.782632744,0.540376106285714,"arena2"
"58","L.Stuart",2015,1683,2013,"SR_cov_resid",-0.366438470616542,5,3,0.6,33860.5423425793,20316.3254055476,"arena2"
"59","L.Stuart",2016,1684,2014,"SR_cov_resid",1.13726388510207,3,3,NA,481.513622158,481.513622158,"arena2"
"60","Nadina",2010,1722,2008,"SR_cov_resid",0.402471570354663,1,0,NA,NA,NA,"arena2"
"61","Nadina",2011,1723,2009,"SR_cov_resid",0.162180832056564,3,0,NA,NA,NA,"arena2"
"62","Nadina",2012,1724,2010,"SR_cov_resid",0.901889219449451,0,0,NA,NA,NA,"arena2"
"63","Nadina",2014,1726,2012,"SR_cov_resid",-0.822405912433752,25,2,0.08,100267.03403118,8021.3627224944,"arena2"
"64","Nadina",2015,1727,2013,"SR_cov_resid",-1.33055173064916,0,0,NA,NA,NA,"arena2"
"65","Nadina",2018,1730,2016,"SR_cov_resid",-1.83461276026677,3,0,NA,NA,NA,"arena2"
"66","Pitt",2010,1789,2008,"SR_cov_resid",1.2312133666301,5,0,0,NA,NA,"arena2"
"67","Pitt",2011,1790,2009,"SR_cov_resid",0.523474686406447,1,0,NA,NA,NA,"arena2"
"68","Pitt",2012,1791,2010,"SR_cov_resid",0.0394305874891034,0,0,NA,NA,NA,"arena2"
"69","Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,2,0,NA,NA,NA,"arena2"
"70","Pitt",2014,1793,2012,"SR_cov_resid",0.156150326932456,12,1,0.0833333333333333,83.49470928,6.95789244,"arena2"
