"","lower","25","mid","75","upper"
"arena2",-0.837431394141746,-0.375693947649524,-0.138827588799224,0.0886199172976611,0.533170770912101
"c_b_cys",-0.491672741435462,-0.167154683201221,-0.00827886483214386,0.154400125841718,0.511399152089891
"ce_sha",-0.445674874117705,-0.120418270236256,0.0361975940868957,0.195937824256256,0.572525511389173
"Circo.virus",-1.05680741639445,-0.523299579330969,-0.29503919909214,-0.0473814063380745,0.697572995501899
"de_sal",-0.31171861639904,0.067202878263036,0.253033453244738,0.427614320332056,0.884854997186777
"fa_mar",-0.188912284743107,0.127379742830023,0.294681326597531,0.473397164366405,0.884758699400635
"fl_psy",-0.514344489526611,-0.143519820437543,0.0146415241013639,0.184050346206155,0.613175673126028
"ic_hof",-0.630476094889331,-0.260543115202787,-0.075037438708863,0.100194439608303,0.481078010570463
"ic_mul",-0.428441828984767,-0.143821929524578,0.000497427036065767,0.142254737206771,0.428996302845735
"IcD",-0.486950419850241,0.0351992362099781,0.218489099201944,0.380530487693981,0.728855313065288
"ihnv",-0.22377760177749,0.178086289368574,0.382674990926137,0.653886490395896,1.63791157668118
"ku_thy",-0.518531551551907,-0.230567331622197,-0.077012232328979,0.0786100176762263,0.45739692619992
"lo_sal",-0.393051727995565,-0.0536014017946076,0.136066807495229,0.345791625902318,0.75750161842176
"my_arc",-0.671401137283567,-0.249177850464425,-0.060630931444918,0.11511145681129,0.518078909169601
"nu_sal",-0.700023109466254,-0.267496257835323,-0.0989273149617164,0.0795748894067551,0.559002620450429
"pa_kab",-0.260486938245633,0.170137339949881,0.400839925585458,0.659900318697034,1.17489669275503
"pa_min",-0.298577199928679,0.104455887338784,0.293550992058849,0.485135496531315,0.849167269682488
"pa_pse",-0.463031155605043,-0.0795497164517991,0.102711407119815,0.286743807538795,0.649051664511367
"pa_ther",-0.412860472897833,-0.0477310710704356,0.125467931434947,0.312982569224593,0.687863708963956
"pspv",-0.301784337634524,0.0143663573535066,0.165265116106102,0.323982224219539,0.668491650576227
"prv",-0.609399098128345,-0.0962324384063882,0.129035819971233,0.37353448427282,1.65182614599252
"Qin",-0.911483843212621,-0.481932504308917,-0.287026153666861,-0.0690249481256648,0.562921781329214
"rlo",-0.489597427277355,-0.157021723069188,0.00273155372129381,0.185790410722597,0.668683559899207
"Rhabdo3_virus",-0.512793379075029,-0.00921819700526308,0.235327530775908,0.506812594821546,1.39344647234659
"sch",-0.366787813966424,-0.0292283435717142,0.119035421109195,0.269746154542976,0.575779313394352
"sp_des",-0.156136394765254,0.165556025279551,0.31971460274771,0.486231992878978,0.963873999005144
"te_bry",-0.623002655650846,-0.2744216971715,-0.126516148257983,0.0272898029343906,0.361090145001759
"te_mar",-0.586654681865444,-0.209137491518159,-0.00887747544354452,0.189509600174369,0.690115098980081
"ven",-0.536352847215986,-0.15972206345449,0.0164707379526035,0.19919470304351,0.61257195932794
"richness",-0.360009756286423,-0.199923669137785,-0.115781825158888,-0.0278651783792869,0.140935998987859
"rib",-0.398456136413652,-0.219639857445348,-0.123091252607839,-0.0321386157067918,0.173778596036664
