"","2.5","25","50","75","97.5","agent"
"b.load_std.Stock.Stellako.","-0.53993228001413","-0.211026649819514","-0.0664795411031034","0.0827946264936414","0.537952044090873","sch"
"b.load_std.Stock.Weaver.","-0.357501077830613","-0.179069932523052","-0.0973860510186474","-0.0340364208440045","0.0841757239992891","sch"
"load_std","-0.315003808793518","-0.0944050397818597","-0.00724791204091259","0.0987767874766738","0.364984443500063","pa_kab"
"b.load_std.Stock.Birkenhead.","-0.319949084152122","-0.0549899125840059","0.0915996631630561","0.319863301448436","1.16585151356433","pa_kab"
"b.load_std.Stock.Chilko.","-0.167752417594278","-0.0596859896804895","0.000449878559377448","0.060840803494318","0.182042738499319","pa_kab"
"b.load_std.Stock.E.Stuart.","-0.407937814983619","-0.10006848340998","0.0291759768970927","0.199744285839586","0.645035321611555","pa_kab"
"b.load_std.Stock.Gates.","-0.629284384326616","-0.182493688851364","-0.0355329214256093","0.135959920618837","0.706559133357577","pa_kab"
"b.load_std.Stock.Harrison.","-0.634539311274491","-0.0971406662699432","0.105186969932642","0.337052312540573","0.901320643014839","pa_kab"
"b.load_std.Stock.L.Shuswap.","-0.441262107284949","-0.235889729698151","-0.144073853827593","-0.0606135869631886","0.110971744389163","pa_kab"
"b.load_std.Stock.L.Stuart.","-0.670471275042015","-0.215188597015441","-0.0668072747018969","0.0838220746439453","0.558228394719856","pa_kab"
"b.load_std.Stock.Nadina.","-0.66183406252199","-0.13863355865136","0.005163688470041","0.188724240506435","0.775491976420493","pa_kab"
"b.load_std.Stock.Pitt.","-0.673824171025946","-0.0718040556029659","0.164433754724213","0.451933044354622","1.20439336867569","pa_kab"
"b.load_std.Stock.Quesnel.","-0.28722452746644","-0.17077539012606","-0.110816432172681","-0.0557675774362279","0.0654958960858249","pa_kab"
"b.load_std.Stock.Raft.","-0.748400908106698","-0.099284250872348","0.135631902345554","0.428708560435522","1.21499696756731","pa_kab"
"b.load_std.Stock.Scotch.","-0.391894658124933","-0.127015710074097","0.015418026050436","0.240480287555405","1.01372654638386","pa_kab"
"b.load_std.Stock.Seymour.","-0.794810840755297","-0.422178871612989","-0.240820224015209","-0.107680398196207","0.140053458316473","pa_kab"
"b.load_std.Stock.Stellako.","-0.878608144779167","-0.422284300005689","-0.23888287713609","-0.0872128964545625","0.153137992332928","pa_kab"
"b.load_std.Stock.Weaver.","-0.707564043458907","-0.209484397122541","-0.0542207483391341","0.10772802670715","0.676548541355","pa_kab"
"load_std","-0.426089482016065","-0.151911168940925","-0.0354939635076068","0.0847068279855727","0.35224065423771","pspv"
"b.load_std.Stock.Birkenhead.","-0.817491153440278","-0.239661017534421","-0.0539863731387361","0.141811383485419","0.706834404452838","pspv"
"b.load_std.Stock.Bowron.","-0.841436488054367","-0.234118575858492","-0.0339092575813201","0.157444487669497","0.815244961592729","pspv"
"b.load_std.Stock.Chilko.","-0.576057252721668","-0.182344215799846","-0.026418575983463","0.155692292810634","0.610574130514449","pspv"
"b.load_std.Stock.E.Stuart.","-1.04856864824209","-0.31276824350377","-0.0888698717008543","0.138520065260517","0.85551682565486","pspv"
"b.load_std.Stock.Gates.","-0.812850991376497","-0.235554713815085","-0.0452900584188117","0.172019092065994","0.76931444021569","pspv"
"b.load_std.Stock.Harrison.","-0.29150457746499","-0.056038863682325","0.0672672113154778","0.198878514228066","0.460959731070867","pspv"
"b.load_std.Stock.L.Shuswap.","-0.358132885971274","-0.19233376898331","-0.106861881537902","-0.0211858329796134","0.138155028100851","pspv"
"b.load_std.Stock.L.Stuart.","-0.874627844736539","-0.192256478193328","0.0142648717426307","0.293694252660316","1.06587689462131","pspv"
"b.load_std.Stock.Nadina.","-0.987559331008243","-0.296015436090189","-0.0783607306321619","0.151106083120327","0.835761866950189","pspv"
"b.load_std.Stock.Pitt.","-0.835964423876304","-0.167932763952292","0.069958763466403","0.37239878534511","1.35778533556565","pspv"
"b.load_std.Stock.Portage.","-1.10256039020326","-0.344197509988078","-0.0979325168238577","0.128446787258091","0.836965860461813","pspv"
"b.load_std.Stock.Quesnel.","-1.16279918936741","-0.570569818920242","-0.313306578847629","-0.0878241867878495","0.310491601354904","pspv"
"b.load_std.Stock.Raft.","-0.999886617394706","-0.309965646147101","-0.0821988353070791","0.124864698907771","0.765156433114026","pspv"
"b.load_std.Stock.Scotch.","-0.478440970258687","-0.163566766175063","-0.0134469363729241","0.149089395912064","0.538157228954923","pspv"
"b.load_std.Stock.Seymour.","-0.982209366380484","-0.340722960512466","-0.110809057628555","0.0717386150564837","0.571096445903307","pspv"
"b.load_std.Stock.Stellako.","-0.817597143423436","-0.215815688852039","-0.0130908365611255","0.208439883448331","0.915165850268344","pspv"
"b.load_std.Stock.Weaver.","-1.0138655050553","-0.302822604322834","-0.0796154505905933","0.148912093596853","0.856652178466071","pspv"
"load_std","0.00338798334549784","0.249344974712041","0.391282085641539","0.53347778857867","0.899670434068346","c_b_cys"
"b.load_std.Stock.Birkenhead.","-0.580805524537086","0.132386809829028","0.392390817467539","0.665498251968688","1.44342774869746","c_b_cys"
"b.load_std.Stock.Chilko.","0.02737907389626","0.37307532050125","0.548622948467465","0.749203366075532","1.16139461046604","c_b_cys"
"b.load_std.Stock.E.Stuart.","-0.487856526351775","0.124922730784027","0.408652516431115","0.713405426749628","1.55388857794973","c_b_cys"
"b.load_std.Stock.Gates.","-0.860366812296862","0.185994227072897","0.63520843545172","1.05054068896856","1.98171335582831","c_b_cys"
"b.load_std.Stock.Harrison.","-0.273056495166281","0.030769287690866","0.143932486985642","0.258368734107258","0.496956087917243","c_b_cys"
"b.load_std.Stock.L.Shuswap.","0.21363833703393","0.606834009422544","0.787419955001265","0.971695408175795","1.33439880097047","c_b_cys"
"b.load_std.Stock.L.Stuart.","-0.748563657492685","-0.0294003436282437","0.213813713818246","0.44438624934609","0.994673854006374","c_b_cys"
"b.load_std.Stock.Nadina.","-0.621907791287228","-0.0144091068503742","0.232833410744787","0.558469779681483","1.33557550330377","c_b_cys"
"b.load_std.Stock.Pitt.","-0.580009377656187","0.1642053269007","0.463266235526526","0.752607495705259","1.54829292154652","c_b_cys"
"b.load_std.Stock.Portage.","-0.621137891108374","0.00781576937641615","0.290627806063835","0.626781236862089","1.49626795769527","c_b_cys"
"b.load_std.Stock.Quesnel.","-0.110637566271101","-0.0368588625044352","0.00110156941198974","0.035873860781179","0.105690999011281","c_b_cys"
"b.load_std.Stock.Scotch.","-0.382130044665581","0.162709319538226","0.432205795237524","0.759080704100497","1.7127351470281","c_b_cys"
"b.load_std.Stock.Seymour.","-0.443369418223432","0.089084267747975","0.347962240290106","0.670588774268117","1.44438701061873","c_b_cys"
"b.load_std.Stock.Stellako.","-1.0098510226304","-0.213297167355116","0.125060534366157","0.528224154498859","1.54918859666789","c_b_cys"
"b.load_std.Stock.Weaver.","-0.234068304475384","0.346343055075362","0.602185631545685","0.853668377857171","1.52120721092037","c_b_cys"
"load_std","-0.369965039493824","-0.0633067480235573","0.0374518066401301","0.12578924107422","0.337266124280506","my_arc"
"b.load_std.Stock.Birkenhead.","-0.0921311703266229","0.111123374038456","0.211571031533777","0.31584093465584","0.537787738039027","my_arc"
"b.load_std.Stock.Chilko.","-0.18732568552203","-0.0288885682696399","0.0542768646335378","0.132421091185783","0.312013377380499","my_arc"
"b.load_std.Stock.E.Stuart.","-0.914671231004906","-0.180226823544561","0.0191359817940759","0.164197544770726","0.582930936900271","my_arc"
"b.load_std.Stock.Gates.","-0.353024614513209","-0.0680750665506101","0.0386044051207344","0.137298643058363","0.361203739435105","my_arc"
"b.load_std.Stock.Harrison.","-0.954419566433972","-0.200433270025662","-0.0142125869956549","0.141064167913235","0.56184992368742","my_arc"
"b.load_std.Stock.L.Shuswap.","-1.19288199793995","-0.377895977662741","-0.0967232479876843","0.0546902958287467","0.292119747924058","my_arc"
"b.load_std.Stock.L.Stuart.","-0.807233963111657","-0.130261173778212","0.0416367800057609","0.193153412284496","0.687881746360246","my_arc"
