"","lower","25","mid","75","upper"
"arena2",-0.296030405472707,0.103704893412171,0.251630254981045,0.399906965099027,0.711339605938514
"c_b_cys",-0.44912088950564,-0.121464094828326,0.0293759565692289,0.171910857993856,0.498763738831976
"ce_sha",-0.317648077550208,-0.0348553116122906,0.0909434421541394,0.216483449501785,0.528117280537167
"cr_sal",-0.358712053899154,-0.0378260110782806,0.0793136499295082,0.195272696529521,0.471636462031677
"de_sal",-0.622613235707036,-0.280264155345002,-0.133518945967965,-0.00322572522054399,0.289121241813953
"fa_mar",-0.42787960654223,-0.162746772973705,-0.0480816484521739,0.0688136350030904,0.36918345156456
"fl_psy",-0.531305446282615,-0.323889942516323,-0.217895700634078,-0.109994521759279,0.110263421008553
"ic_hof",-0.413786415659159,-0.0893537333131945,0.0502836194902208,0.215686041814601,0.743903231771348
"ic_mul",-0.315027371177114,-0.111006920992088,-0.00562169480787141,0.100065699469336,0.299724048273839
"ihnv",-0.606710878851118,-0.16868859591574,-0.0142762632392499,0.13254610112543,0.605405669944886
"lo_sal",-0.531549101027931,-0.175347871536985,-0.037060510348756,0.0934758718977006,0.383968256888096
"my_arc",-0.342558688107593,-0.12969352802326,-0.0233442504555265,0.0804369754761515,0.301776168777251
"pa_kab",-0.814637326119523,-0.453384258238216,-0.314407871244546,-0.172116550978575,0.107020474332008
"pa_min",-0.355830635109791,-0.134693292843859,-0.0343031086053171,0.0781263973514455,0.300626635452744
"pa_pse",-0.389101969613248,-0.158525118748063,-0.0369072067648956,0.0928376243517322,0.411733386921297
"pa_ther",-0.779946148089029,-0.331924359251556,-0.189311382158385,-0.0610262667431389,0.209671831156006
"pspv",-0.480623596271166,-0.131244727774155,0.0188942418330987,0.211628871477554,0.916898679674121
"prv",-0.542012391458958,-0.316320347580901,-0.211925087706211,-0.105170310370859,0.0938681583253596
"rlo",-0.630296014913028,-0.383296639788772,-0.267055042284702,-0.158094293775028,0.071654849131238
"sch",-1.3725465092819,-0.553566058599812,-0.207727204933057,0.0271133356408392,0.467921474966306
"smallUK",-1.06361522533196,-0.278292432123657,-0.0129429927539293,0.238189752175503,0.79681612895566
"sp_des",-0.272721746080649,-0.0386718387039111,0.0728004379409247,0.192489900754279,0.431970314812291
"te_bry",-0.0878458755985268,0.117312561463179,0.219330706793679,0.324220956500828,0.54625148075755
"te_mar",-0.453395922367597,-0.165291785121266,-0.0239270379501031,0.116756135125339,0.52692689014671
"ven",-0.755073054962155,-0.434358472654878,-0.296732689014848,-0.128739764204806,0.566619860905418
