"","lower","25","mid","75","upper"
"arena1",-0.466816916999457,-0.139677801354747,-0.0206135240710155,0.107329433965828,0.437015723770348
"arena2",-0.455989171158267,-0.252279924233105,-0.150227845221615,-0.0433020338452143,0.161844539219004
"ascv",-0.553578650221734,-0.048348139053073,0.12192683913285,0.28691843598576,0.905016452047283
"c_b_cys",-0.339837918542236,-0.174073651337072,-0.0904878707641784,-0.00546752420593274,0.18095788376378
"ce_sha",-0.197562552669357,-0.00069273183421807,0.0980950408996958,0.196861459563708,0.394845964163451
"Circo.virus",-0.803574506776321,-0.362799595172562,-0.210291279825896,-0.0565245269050231,0.496972714756635
"cr_sal",-0.411980521981293,0.0253257271075452,0.139751451223537,0.264860407564778,0.777415637509841
"de_sal",-0.32618696991301,-0.103787966747886,0.00485585376677861,0.105501262538228,0.333551211267886
"fa_mar",-0.113861728075722,0.057748743546653,0.141850749567408,0.228796998860346,0.405100004725137
"fl_psy",-0.366812159322265,-0.168715636931304,-0.0757551880010111,0.0197357453293008,0.228394724529692
"ic_hof",-0.315016936185266,-0.0888677734381535,0.0151956888875386,0.114951240286286,0.32351308159564
"ic_mul",-0.37118388978168,-0.200134835652398,-0.112275544662841,-0.0249114341679241,0.156686189569249
"IcD",-0.314085207041926,-0.0656615524848723,0.0416879341096352,0.150365817327913,0.34978077142927
"ihnv",-0.396476122514248,-0.0180659417325703,0.0968146106426632,0.22301556561257,0.862794995903201
"ku_thy",-0.29925245520884,-0.0128924481325619,0.0869052709962525,0.177582054745855,0.371513249753879
"lo_sal",-0.227096639009603,-0.00334649728766996,0.104066441711462,0.218252424544742,0.437113547387289
"mo_vis",-0.613887296818953,-0.289240858491537,-0.143984278075618,0.025782489297762,0.560359332520776
"my_arc",-0.290181582261222,-0.122382893534363,-0.0390045354680603,0.0455640284158739,0.211638076155329
"nu_sal",-0.467373455761833,-0.170311532805904,-0.0371475547786859,0.0951350510109733,0.42079922253766
"pa_kab",-0.128192751715384,0.115073740400422,0.241549681934289,0.365829835288123,0.593757621384123
"pa_min",-0.00148078062947217,0.217952079896051,0.330191942713117,0.439977863140072,0.644619476344515
"pa_pse",-0.339936754510593,-0.143853470958726,-0.0488655407399719,0.0478497535075056,0.235014645332178
"pa_ther",-0.110318367316857,0.082887123205228,0.183515454508806,0.282968764370685,0.470373434960498
"pch_sal",-0.700560432073479,-0.196741661012032,-0.0678615499413727,0.071867526258237,0.758094169111357
"Picorna2_virus",-0.54171993403808,-0.0747650175351099,0.0610980620037964,0.197378524115087,0.676326752104876
"pspv",-0.112121826950403,0.0557886226523516,0.140513704162131,0.22373199234019,0.400881690894457
"prv",-0.541909263474676,-0.127205193984764,0.0154379935770434,0.140465719361689,0.487418277671423
"Qin",-0.609806571118712,-0.331279884426095,-0.20322546420248,-0.0809719239302194,0.284974703678579
"rlo",-0.277062502094057,-0.0995744730817488,-0.0161570198659642,0.0735333126480459,0.26440890429653
"re_sal",-0.394675617708138,0.0281273471268372,0.154854945305734,0.290294635945721,0.878883535707493
"Rhabdo3_virus",-0.31195956601385,-0.0929333210828427,0.0158293097810522,0.119836464844039,0.41473581182038
"sch",-0.175547075826512,-0.00687281849168156,0.079539175499608,0.160666884201715,0.330281419333782
"smallUK",-0.284818080997296,-0.0364193761320493,0.0964012119288215,0.262721339347815,0.868206498546018
"sp_des",-0.0401536283751396,0.140844272318589,0.221426034246489,0.302015951009725,0.48094821048309
"te_bry",-0.336422319146326,-0.13786536298936,-0.0522359640316687,0.0405754037857484,0.213306363279747
"te_mar",-0.446464709307269,-0.234184669450481,-0.134218326194621,-0.0398230625054882,0.161784443747333
"ven",-0.139970543978933,0.0449156476810706,0.150351421987906,0.256981873647533,0.492947191218946
"richness",-0.434847033674456,-0.299402678135016,-0.225054810655839,-0.151474126774164,-0.0134269180710223
"rib",-0.320224097094453,-0.173088757085925,-0.0990031979033105,-0.0221571955090922,0.15049303780931
