"","lower","25","mid","75","upper"
"arena2",-1.00983196763841,-0.499842504540787,-0.29791722696519,-0.0605905584754751,0.466533718061787
"de_sal",-0.0300345479958408,0.890313860839595,1.30393244221231,1.7016875487455,2.53494025397151
"Qin",-1.7339457854683,-0.993702580566334,-0.569604401656417,-0.136759739773572,0.788869085732786
"ic_mul",-0.244572627767374,0.282231167673976,0.476513932937352,0.664284530110002,1.09135391822705
"c_b_cys",-1.27485771640346,-0.932158358916535,-0.810199969938015,-0.687914212023176,-0.342614765344071
"pa_ther",-1.16887038734952,-0.289543435667883,0.116986532429528,0.539126908791242,1.45116656352516
"fl_psy",-0.680478417315127,-0.292083215079876,-0.104701537866149,0.0837806735769943,0.566498583359138
"te_bry",-0.651558614908547,-0.362286780954213,-0.233657880544367,-0.0957021335437862,0.254485493319873
"IcD",-1.39514846677746,-1.08220627115281,-1.00031610306037,-0.911861270004432,-0.527881873282335
"ce_sha",1.25561991178572,1.92502594164966,2.14095154110717,2.37000293809656,3.11659834552097
"pspv",-0.750813441839812,-0.585757631006602,-0.527560157770181,-0.468626739313085,-0.269962359759633
"ic_hof",-0.594675087628811,-0.278523988687414,-0.143712243965425,0.00898786746391329,0.369839687868668
"my_arc",-1.11728067129387,-0.763581589444565,-0.629752316572143,-0.494859374089127,-0.164229464430956
"pa_pse",-0.4945124643088,-0.2152633153372,-0.0957655378565105,0.0327397417299761,0.350901099284481
"rlo",0.126996139244443,0.610718221724341,0.819352325024493,1.0230495923005,1.50829476394272
"sp_des",-0.183234431190713,1.19482806922743,1.67376455978637,2.14628265295841,3.19867951109577
"lo_sal",-1.6097387622034,-0.078628542467581,0.595029589013369,1.30044643929714,2.91547229252446
"pa_min",-0.704149221982214,-0.225818477728964,-0.00738457314555669,0.211890882154694,0.68418292317221
"richness",-0.652641870081659,-0.380608834509126,-0.256117823873587,-0.129528621677135,0.175947904009406
"rib",-0.884288602334611,-0.356521924069506,-0.129469728298366,0.100500919048473,0.617412787310914
"sch",-0.449659314719834,-0.19583143645064,-0.0854063943346742,0.0242870426527513,0.263610277947356
