"","V1","V2","V3"
"b[prev_std Stock:E.Stuart]","0.999859052836693","c_b_cys","Rhat"
"b[(Intercept) Stock:Gates]","0.999762228285904","c_b_cys","Rhat"
"b[prev_std Stock:Gates]","0.999400405651616","c_b_cys","Rhat"
"b[(Intercept) Stock:Harrison]","0.999403785841986","c_b_cys","Rhat"
"b[prev_std Stock:Harrison]","0.999988948818748","c_b_cys","Rhat"
"b[(Intercept) Stock:L.Shuswap]","1.00136700707514","c_b_cys","Rhat"
"b[prev_std Stock:L.Shuswap]","1.00039344065247","c_b_cys","Rhat"
"b[(Intercept) Stock:L.Stuart]","0.999615567975184","c_b_cys","Rhat"
"b[prev_std Stock:L.Stuart]","1.00035564382989","c_b_cys","Rhat"
"b[(Intercept) Stock:Nadina]","0.999906645637813","c_b_cys","Rhat"
"b[prev_std Stock:Nadina]","1.00065026229355","c_b_cys","Rhat"
"b[(Intercept) Stock:Pitt]","1.00020477593327","c_b_cys","Rhat"
"b[prev_std Stock:Pitt]","0.999408535617088","c_b_cys","Rhat"
"b[(Intercept) Stock:Quesnel]","0.999812494960127","c_b_cys","Rhat"
"b[prev_std Stock:Quesnel]","0.999934978272733","c_b_cys","Rhat"
"b[(Intercept) Stock:Raft]","1.00030537884617","c_b_cys","Rhat"
"b[prev_std Stock:Raft]","0.999800149211553","c_b_cys","Rhat"
"b[(Intercept) Stock:Scotch]","0.999649088412093","c_b_cys","Rhat"
"b[prev_std Stock:Scotch]","1.00006358217222","c_b_cys","Rhat"
"b[(Intercept) Stock:Seymour]","1.000139836174","c_b_cys","Rhat"
"b[prev_std Stock:Seymour]","1.00023519259264","c_b_cys","Rhat"
"b[(Intercept) Stock:Stellako]","0.999769169071397","c_b_cys","Rhat"
"b[prev_std Stock:Stellako]","1.00018051061886","c_b_cys","Rhat"
"b[(Intercept) Stock:Weaver]","0.999928625805538","c_b_cys","Rhat"
"b[prev_std Stock:Weaver]","0.999440974474138","c_b_cys","Rhat"
"b[(Intercept) Year:2008]","0.999915968642537","c_b_cys","Rhat"
"b[(Intercept) Year:2009]","0.999719641108322","c_b_cys","Rhat"
"b[(Intercept) Year:2010]","1.00002914624894","c_b_cys","Rhat"
"b[(Intercept) Year:2011]","1.00022557921975","c_b_cys","Rhat"
"b[(Intercept) Year:2012]","0.999674403566773","c_b_cys","Rhat"
"b[(Intercept) Year:2013]","0.999441690534851","c_b_cys","Rhat"
"b[(Intercept) Year:2014]","0.999449039562254","c_b_cys","Rhat"
"b[(Intercept) Year:2015]","1.00012309028426","c_b_cys","Rhat"
"b[(Intercept) Year:2016]","1.0000468598565","c_b_cys","Rhat"
"b[(Intercept) Year:2017]","1.00041691739868","c_b_cys","Rhat"
"b[(Intercept) Year:2018]","1.00090000289353","c_b_cys","Rhat"
"sigma","1.00001988493907","c_b_cys","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","0.999795570058036","c_b_cys","Rhat"
"Sigma[Stock:prev_std,(Intercept)]","1.00136960224385","c_b_cys","Rhat"
"Sigma[Stock:prev_std,prev_std]","0.99990312707373","c_b_cys","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","1.00279516739298","c_b_cys","Rhat"
"mean_PPD","0.999675671006159","c_b_cys","Rhat"
"log-posterior","1.00702145663482","c_b_cys","Rhat"
"prev_std","0.999782899935292","ce_sha","Rhat"
"b[(Intercept) Stock:Birkenhead]","1.00181207534733","ce_sha","Rhat"
"b[prev_std Stock:Birkenhead]","1.00112005842985","ce_sha","Rhat"
"b[(Intercept) Stock:Bowron]","1.00003932048954","ce_sha","Rhat"
"b[prev_std Stock:Bowron]","0.999889073544971","ce_sha","Rhat"
"b[(Intercept) Stock:Chilko]","1.00109925467908","ce_sha","Rhat"
"b[prev_std Stock:Chilko]","1.00093688870542","ce_sha","Rhat"
"b[(Intercept) Stock:E.Stuart]","1.00006028920775","ce_sha","Rhat"
"b[prev_std Stock:E.Stuart]","0.999965247261477","ce_sha","Rhat"
"b[(Intercept) Stock:Gates]","1.00055114669313","ce_sha","Rhat"
"b[prev_std Stock:Gates]","0.999834925123353","ce_sha","Rhat"
"b[(Intercept) Stock:Harrison]","0.999279906107778","ce_sha","Rhat"
"b[prev_std Stock:Harrison]","0.999581697823119","ce_sha","Rhat"
"b[(Intercept) Stock:L.Shuswap]","1.00087456089181","ce_sha","Rhat"
"b[prev_std Stock:L.Shuswap]","1.00139674262604","ce_sha","Rhat"
"b[(Intercept) Stock:L.Stuart]","1.00062348505012","ce_sha","Rhat"
"b[prev_std Stock:L.Stuart]","1.00044180073595","ce_sha","Rhat"
"b[(Intercept) Stock:Nadina]","0.999608590570656","ce_sha","Rhat"
"b[prev_std Stock:Nadina]","0.999624467124091","ce_sha","Rhat"
"b[(Intercept) Stock:Pitt]","1.00165430851401","ce_sha","Rhat"
"b[prev_std Stock:Pitt]","1.00051299008179","ce_sha","Rhat"
"b[(Intercept) Stock:Quesnel]","0.999877965489034","ce_sha","Rhat"
"b[prev_std Stock:Quesnel]","0.999699901265736","ce_sha","Rhat"
"b[(Intercept) Stock:Raft]","1.00036613272799","ce_sha","Rhat"
"b[prev_std Stock:Raft]","0.999999658320687","ce_sha","Rhat"
"b[(Intercept) Stock:Scotch]","1.00172441959665","ce_sha","Rhat"
"b[prev_std Stock:Scotch]","1.00145005038088","ce_sha","Rhat"
"b[(Intercept) Stock:Seymour]","1.0007287308038","ce_sha","Rhat"
"b[prev_std Stock:Seymour]","0.99945755898783","ce_sha","Rhat"
"b[(Intercept) Stock:Stellako]","1.00206638265924","ce_sha","Rhat"
"b[prev_std Stock:Stellako]","1.00108307459454","ce_sha","Rhat"
"b[(Intercept) Stock:Weaver]","0.999777699739659","ce_sha","Rhat"
"b[prev_std Stock:Weaver]","0.999472228499022","ce_sha","Rhat"
"b[(Intercept) Year:2008]","0.999414969350395","ce_sha","Rhat"
"b[(Intercept) Year:2009]","1.00019900244477","ce_sha","Rhat"
"b[(Intercept) Year:2010]","1.00018877193146","ce_sha","Rhat"
"b[(Intercept) Year:2011]","0.99967768440442","ce_sha","Rhat"
"b[(Intercept) Year:2012]","0.999668912928225","ce_sha","Rhat"
"b[(Intercept) Year:2013]","1.00004198783697","ce_sha","Rhat"
"b[(Intercept) Year:2014]","0.999270338077864","ce_sha","Rhat"
"b[(Intercept) Year:2015]","0.99983588866952","ce_sha","Rhat"
"b[(Intercept) Year:2016]","0.999568241151375","ce_sha","Rhat"
"b[(Intercept) Year:2017]","0.999846425440246","ce_sha","Rhat"
"b[(Intercept) Year:2018]","1.00064493407514","ce_sha","Rhat"
"sigma","1.00032813104609","ce_sha","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.0018881871716","ce_sha","Rhat"
"Sigma[Stock:prev_std,(Intercept)]","1.00378154652631","ce_sha","Rhat"
"Sigma[Stock:prev_std,prev_std]","1.00169058904439","ce_sha","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","0.999415115482218","ce_sha","Rhat"
"mean_PPD","0.999988156811554","ce_sha","Rhat"
"log-posterior","1.00485181706918","ce_sha","Rhat"
"prev_std","0.999391470694174","de_sal","Rhat"
"b[(Intercept) Stock:Birkenhead]","0.999200328168323","de_sal","Rhat"
"b[prev_std Stock:Birkenhead]","1.00013056330078","de_sal","Rhat"
"b[(Intercept) Stock:Bowron]","0.999273516805556","de_sal","Rhat"
"b[prev_std Stock:Bowron]","0.999848460121182","de_sal","Rhat"
"b[(Intercept) Stock:Chilko]","1.00118725958381","de_sal","Rhat"
"b[prev_std Stock:Chilko]","0.999232001826618","de_sal","Rhat"
"b[(Intercept) Stock:E.Stuart]","0.999746456504896","de_sal","Rhat"
"b[prev_std Stock:E.Stuart]","0.999513160155985","de_sal","Rhat"
"b[(Intercept) Stock:Gates]","0.999889558545916","de_sal","Rhat"
"b[prev_std Stock:Gates]","1.00155937329938","de_sal","Rhat"
"b[(Intercept) Stock:Harrison]","1.00030289132395","de_sal","Rhat"
"b[prev_std Stock:Harrison]","0.999496922642558","de_sal","Rhat"
"b[(Intercept) Stock:L.Shuswap]","0.999615255418182","de_sal","Rhat"
"b[prev_std Stock:L.Shuswap]","0.999405245359784","de_sal","Rhat"
"b[(Intercept) Stock:L.Stuart]","1.00007219166493","de_sal","Rhat"
"b[prev_std Stock:L.Stuart]","0.999711389631298","de_sal","Rhat"
"b[(Intercept) Stock:Nadina]","0.999946002103509","de_sal","Rhat"
"b[prev_std Stock:Nadina]","0.999266847672999","de_sal","Rhat"
"b[(Intercept) Stock:Pitt]","0.99963282545334","de_sal","Rhat"
"b[prev_std Stock:Pitt]","0.999953940951663","de_sal","Rhat"
"b[(Intercept) Stock:Quesnel]","0.999878750116476","de_sal","Rhat"
"b[prev_std Stock:Quesnel]","0.999602931532148","de_sal","Rhat"
"b[(Intercept) Stock:Raft]","1.00034605881614","de_sal","Rhat"
"b[prev_std Stock:Raft]","1.00003607175219","de_sal","Rhat"
"b[(Intercept) Stock:Scotch]","0.999832629720959","de_sal","Rhat"
"b[prev_std Stock:Scotch]","1.0002365739755","de_sal","Rhat"
"b[(Intercept) Stock:Seymour]","1.00014134835097","de_sal","Rhat"
"b[prev_std Stock:Seymour]","0.999313737714635","de_sal","Rhat"
"b[(Intercept) Stock:Stellako]","0.999385050366868","de_sal","Rhat"
"b[prev_std Stock:Stellako]","1.00026610550717","de_sal","Rhat"
"b[(Intercept) Stock:Weaver]","0.999168106984778","de_sal","Rhat"
"b[prev_std Stock:Weaver]","0.999582029380873","de_sal","Rhat"
"b[(Intercept) Year:2008]","0.999440533675416","de_sal","Rhat"
"b[(Intercept) Year:2009]","0.999586410751681","de_sal","Rhat"
"b[(Intercept) Year:2010]","0.999265715833192","de_sal","Rhat"
"b[(Intercept) Year:2011]","0.99952679573439","de_sal","Rhat"
"b[(Intercept) Year:2012]","1.00021849740701","de_sal","Rhat"
"b[(Intercept) Year:2013]","0.999210533918564","de_sal","Rhat"
"b[(Intercept) Year:2014]","0.999493093943433","de_sal","Rhat"
"b[(Intercept) Year:2015]","1.00102708671604","de_sal","Rhat"
"b[(Intercept) Year:2016]","0.999648995012688","de_sal","Rhat"
"b[(Intercept) Year:2017]","1.00131345626462","de_sal","Rhat"
"b[(Intercept) Year:2018]","1.00021063471949","de_sal","Rhat"
"sigma","1.00139103582696","de_sal","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","0.9999751127784","de_sal","Rhat"
"Sigma[Stock:prev_std,(Intercept)]","0.999702956662005","de_sal","Rhat"
"Sigma[Stock:prev_std,prev_std]","0.999442216224664","de_sal","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","1.0021172542836","de_sal","Rhat"
"mean_PPD","0.999688916097033","de_sal","Rhat"
"log-posterior","1.00140963206931","de_sal","Rhat"
"prev_std","0.999521170774976","fa_mar","Rhat"
"b[(Intercept) Stock:Birkenhead]","1.00285679685206","fa_mar","Rhat"
"b[prev_std Stock:Birkenhead]","1.00023511125055","fa_mar","Rhat"
"b[(Intercept) Stock:Bowron]","0.99972349377955","fa_mar","Rhat"
"b[prev_std Stock:Bowron]","1.00041799197485","fa_mar","Rhat"
"b[(Intercept) Stock:Chilko]","0.99929935424472","fa_mar","Rhat"
"b[prev_std Stock:Chilko]","1.00085983355509","fa_mar","Rhat"
"b[(Intercept) Stock:E.Stuart]","1.00044005017245","fa_mar","Rhat"
"b[prev_std Stock:E.Stuart]","0.99971315191758","fa_mar","Rhat"
"b[(Intercept) Stock:Gates]","1.00092474203137","fa_mar","Rhat"
"b[prev_std Stock:Gates]","1.0014913567396","fa_mar","Rhat"
"b[(Intercept) Stock:Harrison]","1.00080550647915","fa_mar","Rhat"
"b[prev_std Stock:Harrison]","0.999746395628983","fa_mar","Rhat"
"b[(Intercept) Stock:L.Shuswap]","0.999970126302861","fa_mar","Rhat"
"b[prev_std Stock:L.Shuswap]","1.00121441242066","fa_mar","Rhat"
"b[(Intercept) Stock:L.Stuart]","1.00069750302451","fa_mar","Rhat"
"b[prev_std Stock:L.Stuart]","1.00080837597864","fa_mar","Rhat"
"b[(Intercept) Stock:Nadina]","0.999976864737107","fa_mar","Rhat"
"b[prev_std Stock:Nadina]","0.999380673276986","fa_mar","Rhat"
"b[(Intercept) Stock:Pitt]","1.00334201934216","fa_mar","Rhat"
"b[prev_std Stock:Pitt]","1.00016659689846","fa_mar","Rhat"
"b[(Intercept) Stock:Quesnel]","1.00103466434015","fa_mar","Rhat"
"b[prev_std Stock:Quesnel]","1.00008853572014","fa_mar","Rhat"
"b[(Intercept) Stock:Raft]","1.00230300357468","fa_mar","Rhat"
"b[prev_std Stock:Raft]","1.00009894908795","fa_mar","Rhat"
"b[(Intercept) Stock:Scotch]","1.00140598062816","fa_mar","Rhat"
"b[prev_std Stock:Scotch]","1.00021679898851","fa_mar","Rhat"
"b[(Intercept) Stock:Seymour]","1.00083446483515","fa_mar","Rhat"
"b[prev_std Stock:Seymour]","1.00014142137908","fa_mar","Rhat"
"b[(Intercept) Stock:Stellako]","0.999793070879032","fa_mar","Rhat"
"b[prev_std Stock:Stellako]","1.00121986881155","fa_mar","Rhat"
"b[(Intercept) Stock:Weaver]","1.00229489739171","fa_mar","Rhat"
"b[prev_std Stock:Weaver]","1.00200914776322","fa_mar","Rhat"
"b[(Intercept) Year:2008]","0.999299124155402","fa_mar","Rhat"
"b[(Intercept) Year:2009]","0.999164663981877","fa_mar","Rhat"
"b[(Intercept) Year:2010]","0.999906464382144","fa_mar","Rhat"
"b[(Intercept) Year:2011]","1.00012199964696","fa_mar","Rhat"
"b[(Intercept) Year:2012]","0.999656095232499","fa_mar","Rhat"
"b[(Intercept) Year:2013]","0.999551506512458","fa_mar","Rhat"
"b[(Intercept) Year:2014]","1.00034572482689","fa_mar","Rhat"
"b[(Intercept) Year:2015]","1.00010302296132","fa_mar","Rhat"
"b[(Intercept) Year:2016]","0.999769141281156","fa_mar","Rhat"
"b[(Intercept) Year:2017]","0.999909284616083","fa_mar","Rhat"
"b[(Intercept) Year:2018]","1.00170175551428","fa_mar","Rhat"
"sigma","1.00037084202142","fa_mar","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.00379082106167","fa_mar","Rhat"
"Sigma[Stock:prev_std,(Intercept)]","1.00086990973806","fa_mar","Rhat"
"Sigma[Stock:prev_std,prev_std]","1.00130969438198","fa_mar","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","1.00433647034021","fa_mar","Rhat"
"mean_PPD","0.999442087253536","fa_mar","Rhat"
"log-posterior","1.00129378991345","fa_mar","Rhat"
"prev_std","1.00395109856187","fl_psy","Rhat"
"b[(Intercept) Stock:Birkenhead]","1.00115907983275","fl_psy","Rhat"
"b[prev_std Stock:Birkenhead]","1.00098095020184","fl_psy","Rhat"
"b[(Intercept) Stock:Bowron]","0.999770756368773","fl_psy","Rhat"
"b[prev_std Stock:Bowron]","1.00073810375571","fl_psy","Rhat"
"b[(Intercept) Stock:Chilko]","0.999322576883257","fl_psy","Rhat"
"b[prev_std Stock:Chilko]","0.999589882740619","fl_psy","Rhat"
"b[(Intercept) Stock:E.Stuart]","1.00131174093705","fl_psy","Rhat"
"b[prev_std Stock:E.Stuart]","0.999604484325578","fl_psy","Rhat"
"b[(Intercept) Stock:Gates]","0.999592316922909","fl_psy","Rhat"
"b[prev_std Stock:Gates]","0.99987200909973","fl_psy","Rhat"
"b[(Intercept) Stock:Harrison]","0.999701702238755","fl_psy","Rhat"
"b[prev_std Stock:Harrison]","1.00041504968162","fl_psy","Rhat"
"b[(Intercept) Stock:L.Shuswap]","1.00020254683865","fl_psy","Rhat"
"b[prev_std Stock:L.Shuswap]","1.00075385653665","fl_psy","Rhat"
"b[(Intercept) Stock:L.Stuart]","1.00016211675273","fl_psy","Rhat"
"b[prev_std Stock:L.Stuart]","1.00021591502202","fl_psy","Rhat"
"b[(Intercept) Stock:Nadina]","0.999866698192317","fl_psy","Rhat"
"b[prev_std Stock:Nadina]","1.00128794463137","fl_psy","Rhat"
"b[(Intercept) Stock:Pitt]","0.999679895658362","fl_psy","Rhat"
"b[prev_std Stock:Pitt]","1.00009627443376","fl_psy","Rhat"
"b[(Intercept) Stock:Quesnel]","1.00096142945095","fl_psy","Rhat"
"b[prev_std Stock:Quesnel]","1.00233734424613","fl_psy","Rhat"
"b[(Intercept) Stock:Raft]","1.00037573342228","fl_psy","Rhat"
"b[prev_std Stock:Raft]","0.999720475260987","fl_psy","Rhat"
"b[(Intercept) Stock:Scotch]","0.999970708046729","fl_psy","Rhat"
"b[prev_std Stock:Scotch]","1.00036613168078","fl_psy","Rhat"
"b[(Intercept) Stock:Seymour]","0.999542512916316","fl_psy","Rhat"
"b[prev_std Stock:Seymour]","0.999540480189168","fl_psy","Rhat"
"b[(Intercept) Stock:Stellako]","0.999954716194956","fl_psy","Rhat"
"b[prev_std Stock:Stellako]","0.999809889524294","fl_psy","Rhat"
"b[(Intercept) Stock:Weaver]","0.999674762274258","fl_psy","Rhat"
"b[prev_std Stock:Weaver]","0.999546214992322","fl_psy","Rhat"
"b[(Intercept) Year:2008]","1.00243979567531","fl_psy","Rhat"
"b[(Intercept) Year:2009]","0.999461428760351","fl_psy","Rhat"
"b[(Intercept) Year:2010]","0.999432218026355","fl_psy","Rhat"
"b[(Intercept) Year:2011]","1.00045902917498","fl_psy","Rhat"
"b[(Intercept) Year:2012]","1.00056296457906","fl_psy","Rhat"
"b[(Intercept) Year:2013]","1.00098597404446","fl_psy","Rhat"
"b[(Intercept) Year:2014]","1.00017728398333","fl_psy","Rhat"
"b[(Intercept) Year:2015]","1.00009401398429","fl_psy","Rhat"
"b[(Intercept) Year:2016]","1.0001776849859","fl_psy","Rhat"
"b[(Intercept) Year:2017]","1.00191205956411","fl_psy","Rhat"
"b[(Intercept) Year:2018]","1.00233430290972","fl_psy","Rhat"
"sigma","1.00194842206654","fl_psy","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.00072855331155","fl_psy","Rhat"
"Sigma[Stock:prev_std,(Intercept)]","0.99978137482321","fl_psy","Rhat"
"Sigma[Stock:prev_std,prev_std]","1.00216113094534","fl_psy","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","1.00311370387837","fl_psy","Rhat"
"mean_PPD","0.999919357658343","fl_psy","Rhat"
"log-posterior","1.00391864969957","fl_psy","Rhat"
"prev_std","0.999999310487356","ic_hof","Rhat"
"b[(Intercept) Stock:Birkenhead]","0.99939370553062","ic_hof","Rhat"
"b[prev_std Stock:Birkenhead]","1.00067838224784","ic_hof","Rhat"
"b[(Intercept) Stock:Bowron]","0.999449968204581","ic_hof","Rhat"
"b[prev_std Stock:Bowron]","1.00065798909833","ic_hof","Rhat"
"b[(Intercept) Stock:Chilko]","1.00029962183867","ic_hof","Rhat"
"b[prev_std Stock:Chilko]","1.00039549604462","ic_hof","Rhat"
"b[(Intercept) Stock:E.Stuart]","1.00032887067534","ic_hof","Rhat"
"b[prev_std Stock:E.Stuart]","0.999875075049525","ic_hof","Rhat"
"b[(Intercept) Stock:Gates]","1.00014276156761","ic_hof","Rhat"
"b[prev_std Stock:Gates]","1.00029524419061","ic_hof","Rhat"
"b[(Intercept) Stock:Harrison]","0.999348395005057","ic_hof","Rhat"
"b[prev_std Stock:Harrison]","1.00071049383309","ic_hof","Rhat"
"b[(Intercept) Stock:L.Shuswap]","1.00041119766716","ic_hof","Rhat"
"b[prev_std Stock:L.Shuswap]","1.00210738716317","ic_hof","Rhat"
"b[(Intercept) Stock:L.Stuart]","1.00079138773856","ic_hof","Rhat"
"b[prev_std Stock:L.Stuart]","1.00102185951103","ic_hof","Rhat"
"b[(Intercept) Stock:Nadina]","0.999552561033047","ic_hof","Rhat"
"b[prev_std Stock:Nadina]","1.00047945177224","ic_hof","Rhat"
"b[(Intercept) Stock:Pitt]","1.00028860659072","ic_hof","Rhat"
"b[prev_std Stock:Pitt]","1.00030350771415","ic_hof","Rhat"
"b[(Intercept) Stock:Quesnel]","0.999699520254479","ic_hof","Rhat"
"b[prev_std Stock:Quesnel]","0.999666961149525","ic_hof","Rhat"
"b[(Intercept) Stock:Raft]","0.999776209891863","ic_hof","Rhat"
"b[prev_std Stock:Raft]","1.00001981585365","ic_hof","Rhat"
"b[(Intercept) Stock:Scotch]","1.00017264749193","ic_hof","Rhat"
"b[prev_std Stock:Scotch]","0.999638284165076","ic_hof","Rhat"
"b[(Intercept) Stock:Seymour]","0.999816460365395","ic_hof","Rhat"
"b[prev_std Stock:Seymour]","0.999445204127256","ic_hof","Rhat"
"b[(Intercept) Stock:Stellako]","1.00032091380099","ic_hof","Rhat"
"b[prev_std Stock:Stellako]","1.00102927700053","ic_hof","Rhat"
"b[(Intercept) Stock:Weaver]","0.999357402104532","ic_hof","Rhat"
"b[prev_std Stock:Weaver]","1.0011141799068","ic_hof","Rhat"
"b[(Intercept) Year:2008]","1.00035465313284","ic_hof","Rhat"
"b[(Intercept) Year:2009]","0.999404300943951","ic_hof","Rhat"
"b[(Intercept) Year:2010]","0.999465848293893","ic_hof","Rhat"
"b[(Intercept) Year:2011]","0.999584076182501","ic_hof","Rhat"
"b[(Intercept) Year:2012]","0.999554979458057","ic_hof","Rhat"
"b[(Intercept) Year:2013]","0.999355941735424","ic_hof","Rhat"
"b[(Intercept) Year:2014]","0.999886309511155","ic_hof","Rhat"
"b[(Intercept) Year:2015]","0.999594611155853","ic_hof","Rhat"
"b[(Intercept) Year:2016]","1.00008079967798","ic_hof","Rhat"
"b[(Intercept) Year:2017]","0.999735296015939","ic_hof","Rhat"
"b[(Intercept) Year:2018]","1.00046887422023","ic_hof","Rhat"
"sigma","0.9998857308473","ic_hof","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.00045874520148","ic_hof","Rhat"
"Sigma[Stock:prev_std,(Intercept)]","1.00020586455299","ic_hof","Rhat"
"Sigma[Stock:prev_std,prev_std]","1.00060247079125","ic_hof","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","1.00078355115311","ic_hof","Rhat"
"mean_PPD","0.999457539525998","ic_hof","Rhat"
"log-posterior","1.00438323586528","ic_hof","Rhat"
"prev_std","1.00151474945291","ic_mul","Rhat"
"b[(Intercept) Stock:Birkenhead]","1.00086272061603","ic_mul","Rhat"
"b[prev_std Stock:Birkenhead]","0.999406384816334","ic_mul","Rhat"
"b[(Intercept) Stock:Bowron]","0.999930311540612","ic_mul","Rhat"
"b[prev_std Stock:Bowron]","1.00000521731605","ic_mul","Rhat"
"b[(Intercept) Stock:Chilko]","0.999838739103449","ic_mul","Rhat"
"b[prev_std Stock:Chilko]","1.000263386362","ic_mul","Rhat"
"b[(Intercept) Stock:E.Stuart]","0.999951519317863","ic_mul","Rhat"
"b[prev_std Stock:E.Stuart]","1.00027470266349","ic_mul","Rhat"
"b[(Intercept) Stock:Gates]","1.00266831730324","ic_mul","Rhat"
"b[prev_std Stock:Gates]","1.00002700364748","ic_mul","Rhat"
"b[(Intercept) Stock:Harrison]","0.999466592223138","ic_mul","Rhat"
"b[prev_std Stock:Harrison]","0.999700064929816","ic_mul","Rhat"
"b[(Intercept) Stock:L.Shuswap]","0.999611754943463","ic_mul","Rhat"
"b[prev_std Stock:L.Shuswap]","1.0005152666284","ic_mul","Rhat"
"b[(Intercept) Stock:L.Stuart]","1.00059497590125","ic_mul","Rhat"
"b[prev_std Stock:L.Stuart]","1.00311039163334","ic_mul","Rhat"
"b[(Intercept) Stock:Nadina]","0.999839040122837","ic_mul","Rhat"
"b[prev_std Stock:Nadina]","0.999771238804742","ic_mul","Rhat"
"b[(Intercept) Stock:Pitt]","1.001100602123","ic_mul","Rhat"
"b[prev_std Stock:Pitt]","1.00021770757271","ic_mul","Rhat"
"b[(Intercept) Stock:Quesnel]","1.00212593703267","ic_mul","Rhat"
"b[prev_std Stock:Quesnel]","1.0008057139138","ic_mul","Rhat"
"b[(Intercept) Stock:Raft]","0.99940173374994","ic_mul","Rhat"
