"","2.5","25","50","75","97.5","agent"
"b.prev_std.Stock.Seymour.","-0.347786534831567","-0.0218533444941926","0.114520434433911","0.26342352432243","0.671593353164756","ce_sha"
"b.prev_std.Stock.Stellako.","-0.202744244476871","0.0717918765244491","0.217863172320072","0.447661413242788","1.11143632863822","ce_sha"
"b.prev_std.Stock.Weaver.","-0.321015022958507","-0.000288109576497265","0.128999373460608","0.273007793646655","0.687668211455113","ce_sha"
"prev_std","-0.326992113363837","-0.111159065958067","-0.0039914215205859","0.104389933466362","0.324002406229978","de_sal"
"b.prev_std.Stock.Birkenhead.","-0.459483539992585","-0.13406043903006","-0.00529237450581297","0.123288351412029","0.432060477935576","de_sal"
"b.prev_std.Stock.Bowron.","-0.447548594712119","-0.13013880338946","-0.00292632151560987","0.124729123978794","0.449929364652081","de_sal"
"b.prev_std.Stock.Chilko.","-0.354274459384208","-0.120745408551474","-0.00389249450970246","0.118574133583843","0.34585144677788","de_sal"
"b.prev_std.Stock.E.Stuart.","-0.452815537199579","-0.134190262611665","-0.0120618393080691","0.120706131344956","0.391451445089737","de_sal"
"b.prev_std.Stock.Gates.","-0.484400298553636","-0.140897899950376","-0.0124341257715816","0.11984884782226","0.422002632499789","de_sal"
"b.prev_std.Stock.Harrison.","-0.386981411563116","-0.12084272009833","0.00251554278196557","0.134682315102088","0.451471607177881","de_sal"
"b.prev_std.Stock.L.Shuswap.","-0.40122485273274","-0.122323490287891","-0.00292641602836324","0.127545800426658","0.430277634357839","de_sal"
"b.prev_std.Stock.L.Stuart.","-0.408219257863453","-0.12573917288451","-0.000357537230763857","0.131226980462101","0.411614678815122","de_sal"
"b.prev_std.Stock.Nadina.","-0.415306966150665","-0.120776112910742","0.00535566131754359","0.135510427231611","0.444459289063289","de_sal"
"b.prev_std.Stock.Pitt.","-0.497620025861969","-0.151164517418513","-0.0169609757840352","0.104054037425192","0.415356863210811","de_sal"
"b.prev_std.Stock.Quesnel.","-0.39945454924837","-0.110339021785285","0.0166924315884276","0.144056358341992","0.463450719470829","de_sal"
"b.prev_std.Stock.Raft.","-0.412980845853356","-0.125743093321557","0.00402207109237895","0.129935848255668","0.450696775299556","de_sal"
"b.prev_std.Stock.Scotch.","-0.278450772322867","-0.0851435461497676","0.0245864357963312","0.133078548686833","0.321306343884513","de_sal"
"b.prev_std.Stock.Seymour.","-0.399230400377818","-0.149372869014304","-0.0316372841790854","0.0803751192283094","0.281928801114441","de_sal"
"b.prev_std.Stock.Stellako.","-0.475688180419279","-0.138280245399462","-0.00542611471551821","0.121154350496648","0.371369810610968","de_sal"
"b.prev_std.Stock.Weaver.","-0.509437791281741","-0.133820726538842","-0.00692858268457942","0.116506066517439","0.388466210657332","de_sal"
"prev_std","-0.142909534046464","0.0394913693213393","0.127286960776282","0.210215382046138","0.379556961487321","fa_mar"
"b.prev_std.Stock.Birkenhead.","-0.33897335498199","0.00861250802317075","0.121603863731186","0.223571545839426","0.474123015573","fa_mar"
"b.prev_std.Stock.Bowron.","-0.274639917865815","0.0237232352975239","0.128618416809025","0.236906228993823","0.538714434481985","fa_mar"
"b.prev_std.Stock.Chilko.","-0.231782613403118","0.0305051281923032","0.125738635402842","0.229786106631803","0.463657673888566","fa_mar"
"b.prev_std.Stock.E.Stuart.","-0.316070962621197","0.0129110373357102","0.115797339642729","0.225395056737854","0.525170220886674","fa_mar"
"b.prev_std.Stock.Gates.","-0.113739072966586","0.0606605051577217","0.155286713284195","0.24539867672916","0.482914306628619","fa_mar"
"b.prev_std.Stock.Harrison.","-0.310132162681302","0.0154682342421762","0.122818022667465","0.231031267697958","0.468468891169969","fa_mar"
"b.prev_std.Stock.L.Shuswap.","-0.226234513075677","-0.000136255605569213","0.0986994402418681","0.194299980201376","0.373253078665138","fa_mar"
"b.prev_std.Stock.L.Stuart.","-0.157981684678481","0.0416937206770877","0.140466071800768","0.235968657703907","0.444381499040007","fa_mar"
"b.prev_std.Stock.Nadina.","-0.232792772096813","0.0356941463893797","0.138637736824542","0.240053326056636","0.507608637831235","fa_mar"
"b.prev_std.Stock.Pitt.","-0.36427813032931","0.00386304070327161","0.118138434311179","0.223708482274074","0.508204052972641","fa_mar"
"b.prev_std.Stock.Quesnel.","-0.235923860354626","0.0086532206783576","0.114589612774204","0.209610877923772","0.383982094070534","fa_mar"
