"","lower","25","mid","75","upper"
"arena2",-0.265634853689214,-0.0708958253230477,0.0265055340821469,0.125108958653606,0.315556324243741
"c_b_cys",-0.42070009845808,-0.289489846548623,-0.224638655955772,-0.159636677422366,-0.0328241326665646
"ce_sha",-0.297843200548337,-0.15547980997923,-0.0715833221957786,0.0134616186504284,0.20932285977431
"cr_sal",-0.249542158710926,-0.0169267132628216,0.0654792900736207,0.145540424701793,0.319340693106235
"de_sal",-0.295101355793902,-0.131370452827766,-0.0527466580417593,0.0220752706513816,0.166218817380397
"fa_mar",-0.229766797367442,-0.0799995719841545,-0.00957178632359435,0.0632264927013443,0.230557650679482
"fl_psy",-0.330569803340366,-0.155662656818272,-0.0761477643037624,-0.00247269436626977,0.161420304489347
"ic_hof",-0.351119282918781,-0.200794344405231,-0.131826539733839,-0.0581019534721759,0.0823237641436342
"ic_mul",-0.544856478945402,-0.28713641993985,-0.193460856940986,-0.110250397258692,0.0583099870557355
"ihnv",-0.604050194069863,-0.0743164741118705,0.03390812312123,0.141241079398037,0.61996002666391
"ku_thy",-0.334669431637056,-0.08129272289258,0.000648190567090284,0.0770244832065846,0.239293508990864
"lo_sal",-0.383660675898374,-0.23845606685553,-0.167819537320643,-0.0983967666615666,0.041383911165978
"my_arc",-0.28509552126139,-0.161065626441359,-0.0966335424312471,-0.0322159282380759,0.0955298249458414
"pa_kab",-0.366332923885539,-0.196772985032912,-0.109470452084007,-0.0195579060883984,0.142031970482297
"pa_min",-0.304523522876242,-0.158102448056811,-0.0852038358108077,-0.00271951903249218,0.151156758148901
"pa_pse",-0.108941598165117,0.0298414006388498,0.105144051983019,0.174789354066063,0.311061263314067
"pa_ther",-0.335141935436182,-0.192576872153887,-0.121481378874027,-0.0495982772078919,0.0877028347381323
"pspv",-0.517850604752808,-0.166803532611007,-0.0525147621898326,0.040645160915977,0.276332918839948
"prv",-0.0704081289094266,0.0572538296509773,0.127363835025849,0.195464881022683,0.333295943199066
"rlo",-0.341198562332089,-0.177237232576367,-0.0984259179908421,-0.0237060207893071,0.139869158370845
"sch",-0.201087139691648,-0.0550256782353818,0.0165118230852375,0.0905263518527366,0.236030054125928
"smallUK",-0.296763701436023,-0.0760075053342182,0.0232308505676615,0.155743779008018,0.724925468221648
"sp_des",-0.129492117399234,0.0221187365699294,0.0953241522082704,0.174791331353681,0.340956136092969
"te_bry",-0.357518491797875,-0.0624270508869855,0.0339218441433768,0.122914954105037,0.355458047357092
"te_mar",-0.388666980015856,-0.218767140518183,-0.137134277403761,-0.049525437972791,0.111427017689148
"ven",-0.331496913742073,-0.186983564117175,-0.114779124721583,-0.0404062744911286,0.10788276871779
