"","2.5","25","50","75","97.5","agent"
"prev_std","-0.270866546560359","-0.0727083576620679","0.0265231854182456","0.125893398996975","0.318267927907447","arena2"
"b.prev_std.Stock.Birkenhead.","-0.438594947986586","-0.106795557403655","0.0247026826748661","0.14611511489898","0.406689886424107","arena2"
"b.prev_std.Stock.Bowron.","-0.479611831359193","-0.103028226774146","0.0302869200356254","0.148950832225314","0.435157726868512","arena2"
"b.prev_std.Stock.Chilko.","-0.494267039174609","-0.133287823181644","-0.00267337975952805","0.118778737109932","0.350440606991258","arena2"
"b.prev_std.Stock.E.Stuart.","-0.222726680878413","-0.0116220520888132","0.10522445518748","0.229274012727602","0.55636057447214","arena2"
"b.prev_std.Stock.Gates.","-0.528713775848436","-0.13309257674063","0.000459725366739116","0.128755086082903","0.392236068111853","arena2"
"b.prev_std.Stock.Harrison.","-0.445974279955407","-0.10396598008262","0.0195288367064274","0.14387754757468","0.394250736741622","arena2"
"b.prev_std.Stock.L.Shuswap.","-0.435603720497555","-0.116795714490563","0.00595060182252747","0.122203729767583","0.345924564692393","arena2"
"b.prev_std.Stock.L.Stuart.","-0.263477213633582","-0.0562972554827664","0.0512213900447122","0.16112405496193","0.414586879895319","arena2"
"b.prev_std.Stock.Nadina.","-0.368908464862252","-0.0713982128906467","0.0476707489075025","0.173341945426327","0.47934932022986","arena2"
"b.prev_std.Stock.Pitt.","-0.45542323172723","-0.114551187464061","0.0112117612615401","0.127598508417068","0.368902380096266","arena2"
"b.prev_std.Stock.Portage.","-0.419109311799588","-0.081620340915268","0.0465496422417323","0.170532540317093","0.476394732035296","arena2"
"b.prev_std.Stock.Quesnel.","-0.383606298244994","-0.0837916001955981","0.0424201358961739","0.164825617278914","0.442562961934227","arena2"
"b.prev_std.Stock.Raft.","-0.520639879841813","-0.12166599294517","0.0111792004033493","0.1336576457539","0.400274464496678","arena2"
"b.prev_std.Stock.Scotch.","-0.267756269557769","-0.0337463302836786","0.0772627496503142","0.206735234483816","0.493528177888066","arena2"
"b.prev_std.Stock.Seymour.","-0.268024738832267","-0.0500753855268992","0.0503380928602753","0.158759311394025","0.387540815208053","arena2"
"b.prev_std.Stock.Stellako.","-0.530131248609921","-0.120829697680823","0.0132572043815245","0.129186158203612","0.395050332311377","arena2"
"b.prev_std.Stock.Weaver.","-0.594858517970591","-0.145408598370562","-0.00527905559960663","0.123164171475193","0.40741892105155","arena2"
"prev_std","-0.418551504065326","-0.286025884982887","-0.223116560736418","-0.160563551672968","-0.0287208408812302","c_b_cys"
"b.prev_std.Stock.Birkenhead.","-0.475275105212212","-0.303767378418135","-0.221404009672107","-0.142438217453418","0.0432388757244737","c_b_cys"
"b.prev_std.Stock.Bowron.","-0.539163800026024","-0.304470766975314","-0.221253059477691","-0.133465343502047","0.07782559222271","c_b_cys"
"b.prev_std.Stock.Chilko.","-0.469656846984663","-0.288305099524667","-0.210896607489196","-0.126184754274911","0.14830042180763","c_b_cys"
"b.prev_std.Stock.E.Stuart.","-0.526514644295891","-0.310515769908613","-0.226739509492626","-0.140405053685839","0.0523229376098179","c_b_cys"
"b.prev_std.Stock.Gates.","-0.606499892217419","-0.355719458335902","-0.262244946408944","-0.181322066100254","-0.0317290211577743","c_b_cys"
"b.prev_std.Stock.Harrison.","-0.434466505575359","-0.278640645570324","-0.208083269683706","-0.130621340816067","0.0355306286000582","c_b_cys"
"b.prev_std.Stock.L.Shuswap.","-0.528036295442738","-0.307796201757321","-0.226904451229422","-0.146842765646241","0.0180725926776738","c_b_cys"
"b.prev_std.Stock.L.Stuart.","-0.469375935338222","-0.287939773171533","-0.21284838499961","-0.126677623390754","0.0953905117076064","c_b_cys"
"b.prev_std.Stock.Nadina.","-0.479920746551759","-0.298392272246057","-0.217862577970388","-0.13201990250432","0.0910701607679446","c_b_cys"
"b.prev_std.Stock.Pitt.","-0.462866737178747","-0.293095921902382","-0.217218560407184","-0.133858619601099","0.0489838956532196","c_b_cys"
"b.prev_std.Stock.Portage.","-0.540234788578189","-0.311213076543272","-0.224503513836899","-0.139422299121024","0.102812782071202","c_b_cys"
"b.prev_std.Stock.Quesnel.","-0.461489713962469","-0.284261257096421","-0.19994986440599","-0.109737655312903","0.173207216281712","c_b_cys"
"b.prev_std.Stock.Raft.","-0.446099675086544","-0.288903769718186","-0.210774955229876","-0.12973046213112","0.0504601083774864","c_b_cys"
"b.prev_std.Stock.Scotch.","-0.517067531866374","-0.302799268418025","-0.224446080453524","-0.14167760777353","0.0541458935597407","c_b_cys"
"b.prev_std.Stock.Seymour.","-0.508227361241609","-0.306319723144456","-0.221169881221737","-0.139464651496489","0.0951285467172541","c_b_cys"
"b.prev_std.Stock.Stellako.","-0.549482201119114","-0.319432214032081","-0.236694575174785","-0.153449428103694","0.0307899877378577","c_b_cys"
"b.prev_std.Stock.Weaver.","-0.534421685029922","-0.325421925945356","-0.249162274972339","-0.170342249698678","-0.026992765327097","c_b_cys"
"prev_std","-0.29928422697465","-0.160577154661496","-0.0716388303760978","0.0125577324512218","0.194746728701472","ce_sha"
"b.prev_std.Stock.Birkenhead.","-0.570699128504165","-0.335791773595685","-0.226355953836419","-0.126962792846965","0.027478257139982","ce_sha"
"b.prev_std.Stock.Bowron.","-0.508823516605145","-0.207734526330086","-0.0844298674936597","0.0444898721088372","0.501894235564856","ce_sha"
"b.prev_std.Stock.Chilko.","-0.56378859608365","-0.21953694714476","-0.10658567949403","0.0139144035749939","0.379186787786773","ce_sha"
"b.prev_std.Stock.E.Stuart.","-0.442670682069102","-0.207174424733221","-0.109987510855154","-0.00799370657681626","0.274601737860722","ce_sha"
"b.prev_std.Stock.Gates.","-0.575443475375385","-0.229066778653688","-0.116740796239212","0.00253958108250157","0.40262725918288","ce_sha"
"b.prev_std.Stock.Harrison.","-0.43110875208825","-0.184261000482365","-0.077897966681263","0.0643026759966813","0.50226480016192","ce_sha"
"b.prev_std.Stock.L.Shuswap.","-0.314971602143765","-0.121077464657147","-0.00282116783269187","0.174937610036424","0.616617807893593","ce_sha"
"b.prev_std.Stock.L.Stuart.","-0.443862749669146","-0.244364781678946","-0.15665491080286","-0.0672582399781317","0.104803775779683","ce_sha"
"b.prev_std.Stock.Nadina.","-0.349026994696743","-0.160542402216232","-0.0498246227792921","0.0756010288930606","0.452368294733478","ce_sha"
"b.prev_std.Stock.Pitt.","-0.410044905626061","-0.188382552918133","-0.0769719495052334","0.0696017895751365","0.457814591083568","ce_sha"
"b.prev_std.Stock.Portage.","-0.467447698179087","-0.186467219420749","-0.0768504247523525","0.0711729808959111","0.546535844832483","ce_sha"
"b.prev_std.Stock.Quesnel.","-0.460081324427287","-0.212411149587027","-0.103380664917257","0.00696890279040507","0.306003051121063","ce_sha"
"b.prev_std.Stock.Raft.","-0.555790630390414","-0.245593398051907","-0.128070051119631","-0.0133233953004339","0.306314410024969","ce_sha"
"b.prev_std.Stock.Scotch.","-0.311718568810064","-0.128407903226514","-0.0135956600413654","0.168735876056395","0.656713379842332","ce_sha"
"b.prev_std.Stock.Seymour.","-0.364641139438268","-0.166848302961504","-0.0529580261075202","0.0870743259163587","0.480741948120617","ce_sha"
"b.prev_std.Stock.Stellako.","-0.326649828242971","-0.142332914163566","-0.0257231202359835","0.152052665210517","0.716827300299802","ce_sha"
"b.prev_std.Stock.Weaver.","-0.436400257421441","-0.188071159351894","-0.0771896038184798","0.0562225254174151","0.434416702040075","ce_sha"
"prev_std","-0.301078420007879","-0.13334230616546","-0.0546134071751607","0.0234359533840373","0.158167047831915","de_sal"
"b.prev_std.Stock.Birkenhead.","-0.374958062485731","-0.138651371616571","-0.0460698124116506","0.0497752485318502","0.277240609432894","de_sal"
"b.prev_std.Stock.Bowron.","-0.456306580272795","-0.148226770157618","-0.0538024717806129","0.0357644307797638","0.267267976752593","de_sal"
"b.prev_std.Stock.Chilko.","-0.291356140015288","-0.135448202101407","-0.0502516806129321","0.0369079621785805","0.20880342495199","de_sal"
"b.prev_std.Stock.E.Stuart.","-0.469482231391865","-0.159471239635833","-0.0612427730646697","0.0317444122791789","0.251610385008896","de_sal"
"b.prev_std.Stock.Gates.","-0.477140215871027","-0.170034573090202","-0.0612861799140575","0.0387733825053206","0.237893845876259","de_sal"
"b.prev_std.Stock.Harrison.","-0.347065890063223","-0.140152104173004","-0.0487139403710251","0.0420244429142588","0.262724907362384","de_sal"
"b.prev_std.Stock.L.Shuswap.","-0.376235374454364","-0.14815539249453","-0.0586147519118779","0.0314354541653449","0.228260955794722","de_sal"
"b.prev_std.Stock.L.Stuart.","-0.369567156413793","-0.133922231534103","-0.0469360700590919","0.0436022332419323","0.284562019327095","de_sal"
"b.prev_std.Stock.Nadina.","-0.398027865396949","-0.138476170431316","-0.0423985165154253","0.0449231386300888","0.301099192196733","de_sal"
"b.prev_std.Stock.Pitt.","-0.452967571608011","-0.152028785452346","-0.0600571436978566","0.0283815443036004","0.222847302992212","de_sal"
"b.prev_std.Stock.Portage.","-0.374913021300195","-0.142447244945606","-0.0541084770876787","0.0376518581022578","0.271095199589501","de_sal"
"b.prev_std.Stock.Quesnel.","-0.353884346653155","-0.1404021936605","-0.0435492506781743","0.0436436757223507","0.271656842272291","de_sal"
"b.prev_std.Stock.Raft.","-0.393014792538588","-0.148396563710641","-0.0547086833789987","0.0351319273736441","0.233701912490607","de_sal"
"b.prev_std.Stock.Scotch.","-0.26151938064413","-0.106575088373235","-0.0330462242786214","0.0398750945547883","0.186826456998306","de_sal"
"b.prev_std.Stock.Seymour.","-0.314287255032983","-0.143904668084393","-0.0611809770468542","0.0267155496099537","0.171065655016071","de_sal"
"b.prev_std.Stock.Stellako.","-0.430008769786702","-0.152474708016856","-0.0577962041199028","0.0314303049486621","0.235388446405342","de_sal"
"b.prev_std.Stock.Weaver.","-0.490757665920829","-0.158420996600686","-0.0597618089612976","0.0354924381129404","0.251361529937873","de_sal"
"prev_std","-0.229902755051493","-0.0736409855406329","-0.0048606019107954","0.0649448626938818","0.232188621398889","fa_mar"
"b.prev_std.Stock.Birkenhead.","-0.367550898575434","-0.0889790944264812","0.00231687649329576","0.0900687712804279","0.450946064356691","fa_mar"
