"","V1","V2","V3"
"prev_std","0.999630370774135","arena2","Rhat"
"b[(Intercept) Stock:Birkenhead]","0.999591911239289","arena2","Rhat"
"b[prev_std Stock:Birkenhead]","0.999374344522631","arena2","Rhat"
"b[(Intercept) Stock:Chilko]","0.999329742329749","arena2","Rhat"
"b[prev_std Stock:Chilko]","1.00011024983355","arena2","Rhat"
"b[(Intercept) Stock:E.Stuart]","0.999345411905959","arena2","Rhat"
"b[prev_std Stock:E.Stuart]","0.999241271600579","arena2","Rhat"
"b[(Intercept) Stock:Gates]","0.999143762621094","arena2","Rhat"
"b[prev_std Stock:Gates]","1.00036517270145","arena2","Rhat"
"b[(Intercept) Stock:Harrison]","0.999822058649941","arena2","Rhat"
"b[prev_std Stock:Harrison]","0.999861100278504","arena2","Rhat"
"b[(Intercept) Stock:L.Shuswap]","0.999942381854885","arena2","Rhat"
"b[prev_std Stock:L.Shuswap]","0.999557264667009","arena2","Rhat"
"b[(Intercept) Stock:L.Stuart]","0.999830993274942","arena2","Rhat"
"b[prev_std Stock:L.Stuart]","0.99945154684911","arena2","Rhat"
"b[(Intercept) Stock:Nadina]","1.00112292202008","arena2","Rhat"
"b[prev_std Stock:Nadina]","0.999569659079462","arena2","Rhat"
"b[(Intercept) Stock:Pitt]","1.00009769388031","arena2","Rhat"
"b[prev_std Stock:Pitt]","0.999363633914139","arena2","Rhat"
"b[(Intercept) Stock:Quesnel]","0.999918082779755","arena2","Rhat"
"b[prev_std Stock:Quesnel]","1.00004572004029","arena2","Rhat"
"b[(Intercept) Stock:Scotch]","0.999748256710045","arena2","Rhat"
"b[prev_std Stock:Scotch]","1.00031575992786","arena2","Rhat"
"b[(Intercept) Stock:Seymour]","0.999844917169496","arena2","Rhat"
"b[prev_std Stock:Seymour]","1.00327351482745","arena2","Rhat"
"b[(Intercept) Stock:Stellako]","0.999804419124596","arena2","Rhat"
"b[prev_std Stock:Stellako]","1.00044783255939","arena2","Rhat"
"b[(Intercept) Stock:Weaver]","0.99986440888812","arena2","Rhat"
"b[prev_std Stock:Weaver]","1.00035828441585","arena2","Rhat"
"b[(Intercept) Year:2008]","0.999817677894747","arena2","Rhat"
"b[(Intercept) Year:2009]","0.999776043957211","arena2","Rhat"
"b[(Intercept) Year:2010]","1.00068779922435","arena2","Rhat"
"b[(Intercept) Year:2011]","0.999697867409902","arena2","Rhat"
"b[(Intercept) Year:2013]","0.999502676305458","arena2","Rhat"
"b[(Intercept) Year:2014]","1.00042233437041","arena2","Rhat"
"b[(Intercept) Year:2015]","1.00135459020684","arena2","Rhat"
"b[(Intercept) Year:2016]","1.00034716979416","arena2","Rhat"
"b[(Intercept) Year:2017]","0.999974624964683","arena2","Rhat"
"b[(Intercept) Year:2018]","0.999889633632401","arena2","Rhat"
"sigma","0.999317598618473","arena2","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.00070920410086","arena2","Rhat"
"Sigma[Stock:prev_std,(Intercept)]","1.00028376898081","arena2","Rhat"
"Sigma[Stock:prev_std,prev_std]","1.00056572823319","arena2","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","0.999912305105947","arena2","Rhat"
"mean_PPD","0.999404513002096","arena2","Rhat"
"log-posterior","1.00112467594098","arena2","Rhat"
"prev_std","1.00003425425219","c_b_cys","Rhat"
"b[(Intercept) Stock:Birkenhead]","0.999711863796792","c_b_cys","Rhat"
"b[prev_std Stock:Birkenhead]","0.999929102382327","c_b_cys","Rhat"
"b[(Intercept) Stock:Bowron]","0.999737939060185","c_b_cys","Rhat"
"b[prev_std Stock:Bowron]","0.999579495281819","c_b_cys","Rhat"
"b[(Intercept) Stock:Chilko]","0.999976681670539","c_b_cys","Rhat"
"b[prev_std Stock:Chilko]","0.999869035809141","c_b_cys","Rhat"
"b[(Intercept) Stock:E.Stuart]","1.00095050218971","c_b_cys","Rhat"
"b[prev_std Stock:E.Stuart]","0.999751781076608","c_b_cys","Rhat"
"b[(Intercept) Stock:Gates]","1.00042124265697","c_b_cys","Rhat"
"b[prev_std Stock:Gates]","0.999828779730945","c_b_cys","Rhat"
"b[(Intercept) Stock:Harrison]","1.00033482188551","c_b_cys","Rhat"
"b[prev_std Stock:Harrison]","1.00051840240376","c_b_cys","Rhat"
"b[(Intercept) Stock:L.Shuswap]","0.999863088449166","c_b_cys","Rhat"
"b[prev_std Stock:L.Shuswap]","0.999921954879506","c_b_cys","Rhat"
"b[(Intercept) Stock:L.Stuart]","0.999988439677474","c_b_cys","Rhat"
"b[prev_std Stock:L.Stuart]","1.00049109876366","c_b_cys","Rhat"
"b[(Intercept) Stock:Nadina]","0.999715498978085","c_b_cys","Rhat"
"b[prev_std Stock:Nadina]","1.00038346323293","c_b_cys","Rhat"
"b[(Intercept) Stock:Pitt]","0.999994733247375","c_b_cys","Rhat"
"b[prev_std Stock:Pitt]","1.00058456842312","c_b_cys","Rhat"
"b[(Intercept) Stock:Quesnel]","1.00197462619764","c_b_cys","Rhat"
"b[prev_std Stock:Quesnel]","0.999562904792199","c_b_cys","Rhat"
"b[(Intercept) Stock:Raft]","1.00042748200076","c_b_cys","Rhat"
"b[prev_std Stock:Raft]","1.00015937970363","c_b_cys","Rhat"
"b[(Intercept) Stock:Scotch]","0.999992535015724","c_b_cys","Rhat"
"b[prev_std Stock:Scotch]","0.999426261467606","c_b_cys","Rhat"
"b[(Intercept) Stock:Seymour]","0.999784604955129","c_b_cys","Rhat"
"b[prev_std Stock:Seymour]","1.00034161485319","c_b_cys","Rhat"
"b[(Intercept) Stock:Stellako]","0.99973371209782","c_b_cys","Rhat"
"b[prev_std Stock:Stellako]","0.999493910358289","c_b_cys","Rhat"
"b[(Intercept) Stock:Weaver]","0.999821208827041","c_b_cys","Rhat"
"b[prev_std Stock:Weaver]","0.999258888250923","c_b_cys","Rhat"
"b[(Intercept) Year:2008]","1.00004717966338","c_b_cys","Rhat"
"b[(Intercept) Year:2009]","0.99946998628736","c_b_cys","Rhat"
"b[(Intercept) Year:2010]","0.999187756949869","c_b_cys","Rhat"
"b[(Intercept) Year:2011]","1.00009613562416","c_b_cys","Rhat"
"b[(Intercept) Year:2012]","1.00077319660445","c_b_cys","Rhat"
"b[(Intercept) Year:2013]","0.999558714346416","c_b_cys","Rhat"
"b[(Intercept) Year:2014]","0.999150179558053","c_b_cys","Rhat"
"b[(Intercept) Year:2015]","1.00013094523354","c_b_cys","Rhat"
"b[(Intercept) Year:2016]","1.00141832410982","c_b_cys","Rhat"
"b[(Intercept) Year:2017]","0.999867836514841","c_b_cys","Rhat"
"b[(Intercept) Year:2018]","1.0011421191895","c_b_cys","Rhat"
"sigma","1.00081671551828","c_b_cys","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.0015286187327","c_b_cys","Rhat"
"Sigma[Stock:prev_std,(Intercept)]","0.999613834745502","c_b_cys","Rhat"
"Sigma[Stock:prev_std,prev_std]","1.00113381848254","c_b_cys","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","1.00235651563068","c_b_cys","Rhat"
"mean_PPD","0.999431109693616","c_b_cys","Rhat"
"log-posterior","1.00916158012848","c_b_cys","Rhat"
"prev_std","1.00061149326586","ce_sha","Rhat"
"b[(Intercept) Stock:Birkenhead]","0.999505289744905","ce_sha","Rhat"
"b[prev_std Stock:Birkenhead]","1.00015676730907","ce_sha","Rhat"
"b[(Intercept) Stock:Bowron]","0.99980768334607","ce_sha","Rhat"
"b[prev_std Stock:Bowron]","0.999241617706727","ce_sha","Rhat"
"b[(Intercept) Stock:Chilko]","0.999666747380453","ce_sha","Rhat"
"b[prev_std Stock:Chilko]","0.999857499027705","ce_sha","Rhat"
"b[(Intercept) Stock:E.Stuart]","1.00037291736873","ce_sha","Rhat"
"b[prev_std Stock:E.Stuart]","1.00047930126805","ce_sha","Rhat"
"b[(Intercept) Stock:Gates]","1.00012825459329","ce_sha","Rhat"
"b[prev_std Stock:Gates]","1.00017712257733","ce_sha","Rhat"
"b[(Intercept) Stock:Harrison]","1.00004228658607","ce_sha","Rhat"
"b[prev_std Stock:Harrison]","0.999739924079477","ce_sha","Rhat"
"b[(Intercept) Stock:L.Shuswap]","1.00096851071853","ce_sha","Rhat"
"b[prev_std Stock:L.Shuswap]","1.00315926589027","ce_sha","Rhat"
"b[(Intercept) Stock:L.Stuart]","0.99945934908128","ce_sha","Rhat"
"b[prev_std Stock:L.Stuart]","0.999580315338194","ce_sha","Rhat"
"b[(Intercept) Stock:Nadina]","0.999813861810194","ce_sha","Rhat"
"b[prev_std Stock:Nadina]","1.00010657824666","ce_sha","Rhat"
"b[(Intercept) Stock:Pitt]","1.00126204378755","ce_sha","Rhat"
"b[prev_std Stock:Pitt]","1.00002977593706","ce_sha","Rhat"
"b[(Intercept) Stock:Quesnel]","0.999874206796765","ce_sha","Rhat"
"b[prev_std Stock:Quesnel]","1.00039549775683","ce_sha","Rhat"
"b[(Intercept) Stock:Raft]","0.999297440939241","ce_sha","Rhat"
"b[prev_std Stock:Raft]","1.00006759223295","ce_sha","Rhat"
"b[(Intercept) Stock:Scotch]","0.999573453108022","ce_sha","Rhat"
"b[prev_std Stock:Scotch]","1.00139900603209","ce_sha","Rhat"
"b[(Intercept) Stock:Seymour]","1.00087819052184","ce_sha","Rhat"
"b[prev_std Stock:Seymour]","0.999686498538672","ce_sha","Rhat"
"b[(Intercept) Stock:Stellako]","1.0002903785656","ce_sha","Rhat"
"b[prev_std Stock:Stellako]","1.0034081568666","ce_sha","Rhat"
"b[(Intercept) Stock:Weaver]","0.999527132452672","ce_sha","Rhat"
"b[prev_std Stock:Weaver]","1.00087612617113","ce_sha","Rhat"
"b[(Intercept) Year:2008]","0.999815062224218","ce_sha","Rhat"
"b[(Intercept) Year:2009]","1.00000306382002","ce_sha","Rhat"
"b[(Intercept) Year:2010]","1.00017832244002","ce_sha","Rhat"
"b[(Intercept) Year:2011]","0.999552530068507","ce_sha","Rhat"
"b[(Intercept) Year:2012]","0.999656512703137","ce_sha","Rhat"
"b[(Intercept) Year:2013]","0.999746338924847","ce_sha","Rhat"
"b[(Intercept) Year:2014]","0.999395552004628","ce_sha","Rhat"
"b[(Intercept) Year:2015]","1.00092958761191","ce_sha","Rhat"
"b[(Intercept) Year:2016]","0.999332256693637","ce_sha","Rhat"
"b[(Intercept) Year:2017]","1.00044751059863","ce_sha","Rhat"
"b[(Intercept) Year:2018]","1.0005159791322","ce_sha","Rhat"
"sigma","1.00265220530312","ce_sha","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.00333932728854","ce_sha","Rhat"
"Sigma[Stock:prev_std,(Intercept)]","1.0013705946874","ce_sha","Rhat"
"Sigma[Stock:prev_std,prev_std]","1.00268977501696","ce_sha","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","1.00150655833152","ce_sha","Rhat"
"mean_PPD","0.999497072267994","ce_sha","Rhat"
"log-posterior","1.00520656453956","ce_sha","Rhat"
"prev_std","1.00111386709063","de_sal","Rhat"
"b[(Intercept) Stock:Birkenhead]","0.999532139039581","de_sal","Rhat"
"b[prev_std Stock:Birkenhead]","1.00012723103722","de_sal","Rhat"
"b[(Intercept) Stock:Bowron]","1.00034714364337","de_sal","Rhat"
"b[prev_std Stock:Bowron]","1.00014413846533","de_sal","Rhat"
"b[(Intercept) Stock:Chilko]","1.00002244677293","de_sal","Rhat"
"b[prev_std Stock:Chilko]","0.999468286566773","de_sal","Rhat"
"b[(Intercept) Stock:E.Stuart]","0.999579884587636","de_sal","Rhat"
"b[prev_std Stock:E.Stuart]","0.999662422228789","de_sal","Rhat"
"b[(Intercept) Stock:Gates]","0.999671985550942","de_sal","Rhat"
"b[prev_std Stock:Gates]","0.999658317667647","de_sal","Rhat"
"b[(Intercept) Stock:Harrison]","0.999444973102247","de_sal","Rhat"
"b[prev_std Stock:Harrison]","0.999937102491431","de_sal","Rhat"
"b[(Intercept) Stock:L.Shuswap]","1.00047802822233","de_sal","Rhat"
"b[prev_std Stock:L.Shuswap]","0.999638091421227","de_sal","Rhat"
"b[(Intercept) Stock:L.Stuart]","0.999504942023798","de_sal","Rhat"
"b[prev_std Stock:L.Stuart]","0.999468950400536","de_sal","Rhat"
"b[(Intercept) Stock:Nadina]","0.999851799497953","de_sal","Rhat"
"b[prev_std Stock:Nadina]","0.999714373202228","de_sal","Rhat"
"b[(Intercept) Stock:Pitt]","0.99988271273254","de_sal","Rhat"
"b[prev_std Stock:Pitt]","0.999856573111122","de_sal","Rhat"
"b[(Intercept) Stock:Quesnel]","1.00027644214","de_sal","Rhat"
"b[prev_std Stock:Quesnel]","1.00085474155767","de_sal","Rhat"
"b[(Intercept) Stock:Raft]","0.999925755628655","de_sal","Rhat"
"b[prev_std Stock:Raft]","0.999245705196999","de_sal","Rhat"
"b[(Intercept) Stock:Scotch]","1.00027742574584","de_sal","Rhat"
"b[prev_std Stock:Scotch]","1.00064862510813","de_sal","Rhat"
"b[(Intercept) Stock:Seymour]","0.999906154371734","de_sal","Rhat"
"b[prev_std Stock:Seymour]","0.999650178322411","de_sal","Rhat"
"b[(Intercept) Stock:Stellako]","0.999473567531652","de_sal","Rhat"
"b[prev_std Stock:Stellako]","1.00063244479556","de_sal","Rhat"
"b[(Intercept) Stock:Weaver]","0.999853403906549","de_sal","Rhat"
"b[prev_std Stock:Weaver]","1.00001712813294","de_sal","Rhat"
"b[(Intercept) Year:2008]","0.999345926265627","de_sal","Rhat"
"b[(Intercept) Year:2009]","1.00001771808046","de_sal","Rhat"
"b[(Intercept) Year:2010]","0.999793536585301","de_sal","Rhat"
"b[(Intercept) Year:2011]","1.00007550081986","de_sal","Rhat"
"b[(Intercept) Year:2012]","0.999459094918708","de_sal","Rhat"
"b[(Intercept) Year:2013]","0.999369633409869","de_sal","Rhat"
"b[(Intercept) Year:2014]","0.999823032739701","de_sal","Rhat"
"b[(Intercept) Year:2015]","1.00097863212004","de_sal","Rhat"
"b[(Intercept) Year:2016]","1.00146604366308","de_sal","Rhat"
"b[(Intercept) Year:2017]","0.999565254213958","de_sal","Rhat"
"b[(Intercept) Year:2018]","1.00098856287481","de_sal","Rhat"
"sigma","1.00033763702191","de_sal","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","0.99938815608628","de_sal","Rhat"
"Sigma[Stock:prev_std,(Intercept)]","1.00079355168332","de_sal","Rhat"
"Sigma[Stock:prev_std,prev_std]","1.00065127092551","de_sal","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","1.0022434809837","de_sal","Rhat"
"mean_PPD","0.999718092912383","de_sal","Rhat"
"log-posterior","1.00250069859743","de_sal","Rhat"
"prev_std","1.000430704797","fa_mar","Rhat"
"b[(Intercept) Stock:Birkenhead]","0.999575547703396","fa_mar","Rhat"
"b[prev_std Stock:Birkenhead]","1.00014083951903","fa_mar","Rhat"
"b[(Intercept) Stock:Bowron]","0.999573869249326","fa_mar","Rhat"
"b[prev_std Stock:Bowron]","0.999629840081122","fa_mar","Rhat"
"b[(Intercept) Stock:Chilko]","1.00031982787615","fa_mar","Rhat"
"b[prev_std Stock:Chilko]","1.00028378482643","fa_mar","Rhat"
"b[(Intercept) Stock:E.Stuart]","0.999271260477662","fa_mar","Rhat"
"b[prev_std Stock:E.Stuart]","0.99968938458244","fa_mar","Rhat"
"b[(Intercept) Stock:Gates]","0.999301233836288","fa_mar","Rhat"
"b[prev_std Stock:Gates]","1.00018702889849","fa_mar","Rhat"
"b[(Intercept) Stock:Harrison]","0.999781930735856","fa_mar","Rhat"
"b[prev_std Stock:Harrison]","1.00019428525808","fa_mar","Rhat"
"b[(Intercept) Stock:L.Shuswap]","0.999765185981924","fa_mar","Rhat"
"b[prev_std Stock:L.Shuswap]","1.00066947615476","fa_mar","Rhat"
"b[(Intercept) Stock:L.Stuart]","0.999942001348689","fa_mar","Rhat"
"b[prev_std Stock:L.Stuart]","1.00192385985049","fa_mar","Rhat"
"b[(Intercept) Stock:Nadina]","1.00002705517375","fa_mar","Rhat"
"b[prev_std Stock:Nadina]","0.99960050657695","fa_mar","Rhat"
"b[(Intercept) Stock:Pitt]","1.00029886991211","fa_mar","Rhat"
"b[prev_std Stock:Pitt]","0.999677960213188","fa_mar","Rhat"
"b[(Intercept) Stock:Quesnel]","0.999676496522669","fa_mar","Rhat"
"b[prev_std Stock:Quesnel]","1.00090540790239","fa_mar","Rhat"
"b[(Intercept) Stock:Raft]","0.999808561421432","fa_mar","Rhat"
"b[prev_std Stock:Raft]","1.00079342382054","fa_mar","Rhat"
"b[(Intercept) Stock:Scotch]","1.0009041894084","fa_mar","Rhat"
"b[prev_std Stock:Scotch]","1.0017908886986","fa_mar","Rhat"
"b[(Intercept) Stock:Seymour]","0.999738938586294","fa_mar","Rhat"
"b[prev_std Stock:Seymour]","1.00024746620326","fa_mar","Rhat"
"b[(Intercept) Stock:Stellako]","0.999930730409697","fa_mar","Rhat"
"b[prev_std Stock:Stellako]","0.999693705148793","fa_mar","Rhat"
"b[(Intercept) Stock:Weaver]","0.999580824697302","fa_mar","Rhat"
"b[prev_std Stock:Weaver]","1.00056206914597","fa_mar","Rhat"
"b[(Intercept) Year:2008]","0.999498880869771","fa_mar","Rhat"
"b[(Intercept) Year:2009]","0.999554625362511","fa_mar","Rhat"
"b[(Intercept) Year:2010]","0.999791697932652","fa_mar","Rhat"
"b[(Intercept) Year:2011]","0.999213407713998","fa_mar","Rhat"
"b[(Intercept) Year:2012]","0.999911431028015","fa_mar","Rhat"
"b[(Intercept) Year:2013]","0.99998084247449","fa_mar","Rhat"
"b[(Intercept) Year:2014]","0.999789884204753","fa_mar","Rhat"
"b[(Intercept) Year:2015]","1.00051590626557","fa_mar","Rhat"
"b[(Intercept) Year:2016]","0.99951255960382","fa_mar","Rhat"
"b[(Intercept) Year:2017]","1.00020311967184","fa_mar","Rhat"
"b[(Intercept) Year:2018]","0.999710376831073","fa_mar","Rhat"
"sigma","0.999347741130156","fa_mar","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.00164267602659","fa_mar","Rhat"
"Sigma[Stock:prev_std,(Intercept)]","1.00089387649728","fa_mar","Rhat"
"Sigma[Stock:prev_std,prev_std]","1.00187546928249","fa_mar","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","1.00104149045256","fa_mar","Rhat"
"mean_PPD","0.999532267167424","fa_mar","Rhat"
"log-posterior","1.00095834211064","fa_mar","Rhat"
"prev_std","1.00019450728816","fl_psy","Rhat"
"b[(Intercept) Stock:Birkenhead]","0.999456647981188","fl_psy","Rhat"
"b[prev_std Stock:Birkenhead]","1.00000469144992","fl_psy","Rhat"
"b[(Intercept) Stock:Bowron]","1.00012733823532","fl_psy","Rhat"
"b[prev_std Stock:Bowron]","0.999748480903716","fl_psy","Rhat"
"b[(Intercept) Stock:Chilko]","0.999481831751038","fl_psy","Rhat"
"b[prev_std Stock:Chilko]","1.0014489612918","fl_psy","Rhat"
"b[(Intercept) Stock:E.Stuart]","0.999589124711746","fl_psy","Rhat"
"b[prev_std Stock:E.Stuart]","0.999471831586914","fl_psy","Rhat"
"b[(Intercept) Stock:Gates]","0.999511531373882","fl_psy","Rhat"
"b[prev_std Stock:Gates]","0.999440668202085","fl_psy","Rhat"
"b[(Intercept) Stock:Harrison]","0.999214773216755","fl_psy","Rhat"
"b[prev_std Stock:Harrison]","1.00012541464971","fl_psy","Rhat"
"b[(Intercept) Stock:L.Shuswap]","0.999520146975909","fl_psy","Rhat"
"b[prev_std Stock:L.Shuswap]","0.99980930322039","fl_psy","Rhat"
"b[(Intercept) Stock:L.Stuart]","0.999840891001503","fl_psy","Rhat"
"b[prev_std Stock:L.Stuart]","0.999277233707775","fl_psy","Rhat"
"b[(Intercept) Stock:Nadina]","0.999647685067758","fl_psy","Rhat"
"b[prev_std Stock:Nadina]","0.999650772154852","fl_psy","Rhat"
"b[(Intercept) Stock:Pitt]","0.99947529003989","fl_psy","Rhat"
"b[prev_std Stock:Pitt]","1.00033298787055","fl_psy","Rhat"
"b[(Intercept) Stock:Quesnel]","0.999945359654198","fl_psy","Rhat"
"b[prev_std Stock:Quesnel]","1.00025241304724","fl_psy","Rhat"
"b[(Intercept) Stock:Raft]","1.00030096547522","fl_psy","Rhat"
"b[prev_std Stock:Raft]","0.999778325991814","fl_psy","Rhat"
"b[(Intercept) Stock:Scotch]","0.99969742190098","fl_psy","Rhat"
"b[prev_std Stock:Scotch]","0.999950289419897","fl_psy","Rhat"
"b[(Intercept) Stock:Seymour]","1.00001894798512","fl_psy","Rhat"
"b[prev_std Stock:Seymour]","1.00029279236561","fl_psy","Rhat"
"b[(Intercept) Stock:Stellako]","0.999443314579273","fl_psy","Rhat"
"b[prev_std Stock:Stellako]","0.999527671442721","fl_psy","Rhat"
"b[(Intercept) Stock:Weaver]","1.00009357892329","fl_psy","Rhat"
"b[prev_std Stock:Weaver]","0.999287517436605","fl_psy","Rhat"
"b[(Intercept) Year:2008]","1.00211853867455","fl_psy","Rhat"
"b[(Intercept) Year:2009]","0.999238891289357","fl_psy","Rhat"
"b[(Intercept) Year:2010]","0.999995751529365","fl_psy","Rhat"
"b[(Intercept) Year:2011]","0.999699189404005","fl_psy","Rhat"
"b[(Intercept) Year:2012]","0.999293581490147","fl_psy","Rhat"
"b[(Intercept) Year:2013]","1.00011943236653","fl_psy","Rhat"
"b[(Intercept) Year:2014]","1.00003447852849","fl_psy","Rhat"
"b[(Intercept) Year:2015]","0.999868147271704","fl_psy","Rhat"
"b[(Intercept) Year:2016]","1.00039083800228","fl_psy","Rhat"
"b[(Intercept) Year:2017]","0.999587934325125","fl_psy","Rhat"
"b[(Intercept) Year:2018]","1.00143424503247","fl_psy","Rhat"
"sigma","1.00075699336159","fl_psy","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.00092586500656","fl_psy","Rhat"
"Sigma[Stock:prev_std,(Intercept)]","0.999750576844693","fl_psy","Rhat"
"Sigma[Stock:prev_std,prev_std]","1.00226994971647","fl_psy","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","1.00178521821902","fl_psy","Rhat"
"mean_PPD","0.999594600721798","fl_psy","Rhat"
"log-posterior","1.00042119727033","fl_psy","Rhat"
"prev_std","1.0001920005484","ic_hof","Rhat"
"b[(Intercept) Stock:Birkenhead]","1.00004369900549","ic_hof","Rhat"
"b[prev_std Stock:Birkenhead]","0.999915410778704","ic_hof","Rhat"
"b[(Intercept) Stock:Bowron]","1.0004541240204","ic_hof","Rhat"
"b[prev_std Stock:Bowron]","1.00087648894019","ic_hof","Rhat"
"b[(Intercept) Stock:Chilko]","0.999905850687946","ic_hof","Rhat"
"b[prev_std Stock:Chilko]","0.999941600075533","ic_hof","Rhat"
"b[(Intercept) Stock:E.Stuart]","1.00027815306333","ic_hof","Rhat"
"b[prev_std Stock:E.Stuart]","1.00182146664129","ic_hof","Rhat"
"b[(Intercept) Stock:Gates]","0.99986089167761","ic_hof","Rhat"
"b[prev_std Stock:Gates]","0.999690890642905","ic_hof","Rhat"
"b[(Intercept) Stock:Harrison]","0.999572401502056","ic_hof","Rhat"
"b[prev_std Stock:Harrison]","1.00005267176591","ic_hof","Rhat"
"b[(Intercept) Stock:L.Shuswap]","0.999723407709397","ic_hof","Rhat"
"b[prev_std Stock:L.Shuswap]","1.00006281762549","ic_hof","Rhat"
"b[(Intercept) Stock:L.Stuart]","0.999476374079766","ic_hof","Rhat"
"b[prev_std Stock:L.Stuart]","0.999615823894428","ic_hof","Rhat"
"b[(Intercept) Stock:Nadina]","1.00083841115764","ic_hof","Rhat"
