"","lower","25","mid","75","upper"
"arena2",-0.269608571884405,0.112963594422969,0.254767636446027,0.388823967489259,0.703456469922807
"c_b_cys",-0.442658771376942,-0.10519077961606,0.0333175937011165,0.179838462833196,0.470180573149336
"ce_sha",-0.326709283721208,-0.0362005732536553,0.0851465095193176,0.212246965631772,0.49495518252012
"cr_sal",-0.42516956937404,-0.053290894961636,0.0723244820640828,0.187593728742102,0.482768498699429
"de_sal",-0.620666092235262,-0.269945930696796,-0.129413120745163,0.0071028900922631,0.296067736006419
"fa_mar",-0.451051813923342,-0.15595916671718,-0.040178490092132,0.0816887299973519,0.379717978729104
"fl_psy",-0.550766739734314,-0.324833392314342,-0.214188675239691,-0.107550917826824,0.146065368668372
"ic_hof",-0.404461156693894,-0.100253208019196,0.0382605273349095,0.206132160288923,0.758469057739103
"ic_mul",-0.312467720747424,-0.106959209864885,-0.00606869550409724,0.093096126692341,0.289441346452966
"ihnv",-0.638152554427073,-0.174065385964092,-0.0187964859634348,0.128733765130611,0.666350606788142
"lo_sal",-0.510456779262229,-0.174932877230113,-0.034569396831214,0.0905550145776564,0.375202903116211
"my_arc",-0.354096578449053,-0.130453330084778,-0.026280657035017,0.0789134625379581,0.30545013852784
"pa_kab",-0.805209990821525,-0.457643931856766,-0.310467685688328,-0.167631143810442,0.12949407538673
"pa_min",-0.342229286449446,-0.135021611124342,-0.0246175202319781,0.0794178541079903,0.321850728192159
"pa_pse",-0.38940325664783,-0.155263252895969,-0.0314977881007441,0.0893505242332636,0.3898442269921
"pa_ther",-0.826193925831395,-0.334628728511895,-0.192694697016791,-0.0626500677848612,0.223833635919287
"pspv",-0.509664050614166,-0.139273693063036,0.0165094209241863,0.201607513773711,0.864876077698096
"prv",-0.53294887017608,-0.315770733799128,-0.212053079937819,-0.109408383692399,0.0962667328409329
"rlo",-0.624492644798306,-0.390441452201882,-0.272539850855512,-0.154251833943443,0.0840656191738481
"sch",-1.40814498940194,-0.536093866530711,-0.205658750806044,0.0228095237717957,0.473905072031431
"smallUK",-1.03161683242451,-0.26548721383019,-0.00542582946955725,0.251543150342088,0.825295194868024
"sp_des",-0.265112042906951,-0.0246353259675668,0.0891428513835601,0.203001222345963,0.472060519927794
"te_bry",-0.111606858654632,0.109198432184145,0.217148259665004,0.314256807316662,0.54270033249156
"te_mar",-0.46748878093292,-0.167759402979601,-0.0267632498077076,0.118836084167677,0.542376488901709
"ven",-0.770695672056268,-0.43594965696989,-0.296605643995713,-0.122383381833054,0.667875304425589
