"","2.5","25","50","75","97.5","agent"
"prev_std","-0.451358190232247","-0.106730826372806","0.0403749223426028","0.182237966835865","0.621085142887139","arena1"
"b.prev_std.Stock.Birkenhead.","-0.806387863844857","-0.140447267705739","0.0267620372481889","0.203107631712304","0.894359976314749","arena1"
"b.prev_std.Stock.Chilko.","-0.442770055689902","-0.135978375794062","0.00205596355252751","0.129182910322578","0.406664167384074","arena1"
"b.prev_std.Stock.Gates.","-0.761832473017701","-0.142373785125638","0.0300181839161357","0.19773812746355","0.830064977721094","arena1"
"b.prev_std.Stock.Nadina.","-0.736178903803789","-0.132775975033089","0.0383119117363282","0.198810187341186","0.776952109893629","arena1"
"b.prev_std.Stock.Pitt.","-0.315120609140577","-0.0777630285611622","0.0520436655548484","0.177572858810868","0.446784053967334","arena1"
"b.prev_std.Stock.Quesnel.","-0.611320629122073","-0.1250128022149","0.0462303102368364","0.22106864126787","0.894526033273971","arena1"
"b.prev_std.Stock.Scotch.","-0.710624767395136","-0.134152746655558","0.0355427575262847","0.200841286772422","0.906302796696978","arena1"
"b.prev_std.Stock.Seymour.","-0.682269855722461","-0.115503323671632","0.0576485918166031","0.239669552445292","1.03231064223337","arena1"
"b.prev_std.Stock.Stellako.","-0.67867056092571","-0.127370873023286","0.0511073376250077","0.221971021381746","1.09933781187137","arena1"
"b.prev_std.Stock.Weaver.","-0.773053695678811","-0.140965922104689","0.029857676357418","0.20061845241542","0.830667277945088","arena1"
"prev_std","-0.844477369646954","-0.362755088998448","-0.137021055491083","0.0841186652806624","0.549583441369933","arena2"
"b.prev_std.Stock.Chilko.","-0.964808479788074","-0.481249143711063","-0.248807233069092","-0.00384294834056963","0.414609021182479","arena2"
"b.prev_std.Stock.Nadina.","-0.893183945062989","-0.365396044479356","-0.0834486666094785","0.179171088556109","0.800393463909556","arena2"
"b.prev_std.Stock.Pitt.","-0.986869993427985","-0.451076588069616","-0.192029690965378","0.0494007039586673","0.515129985945459","arena2"
"b.prev_std.Stock.Quesnel.","-0.832515750071841","-0.349249595984544","-0.0847291427910951","0.152905854830841","0.69778365202156","arena2"
"b.prev_std.Stock.Scotch.","-1.09837691052738","-0.427872030419767","-0.154654968483337","0.10471104092791","0.736967423569597","arena2"
"b.prev_std.Stock.Seymour.","-1.12646666598623","-0.444824135008184","-0.186313090905487","0.100225642955591","0.818486093743234","arena2"
"b.prev_std.Stock.Stellako.","-0.77299113096455","-0.251545245402095","0.0260770257716254","0.396293721375682","1.59207311397835","arena2"
"prev_std","-0.63570350991743","-0.0415223980248077","0.158761666431792","0.384777795298638","1.14775253023908","ascv"
"b.prev_std.Stock.Birkenhead.","-1.035296695275","-0.0936368766143675","0.151460015695714","0.40645367317353","1.53246692941556","ascv"
"b.prev_std.Stock.Chilko.","-0.314548327662779","0.00435077940423712","0.157174880760491","0.303645203133901","0.620249386882044","ascv"
"b.prev_std.Stock.Gates.","-1.07371647045053","-0.0950582287816691","0.147210176676135","0.395685984912232","1.467211323107","ascv"
"b.prev_std.Stock.Nadina.","-0.928792359750898","-0.0878546595519683","0.16223166614355","0.415777205627325","1.60095799832146","ascv"
"b.prev_std.Stock.Pitt.","-1.07944000550252","-0.118720926124142","0.139349436500558","0.41585002702566","1.55967576733964","ascv"
"b.prev_std.Stock.Quesnel.","-0.885211850219948","-0.0678274727600453","0.161793228655744","0.412071615230455","1.4995650570888","ascv"
"b.prev_std.Stock.Scotch.","-0.937118782177309","-0.0872863094215293","0.166215538021582","0.421311499435199","1.70614983301706","ascv"
"b.prev_std.Stock.Seymour.","-0.984657311198322","-0.0708047286306744","0.167642999415545","0.413292970862322","1.7401121567359","ascv"
"b.prev_std.Stock.Stellako.","-0.730808321524331","-0.0624031255342956","0.175612572497903","0.443164761688046","1.68395477505713","ascv"
"b.prev_std.Stock.Weaver.","-1.08516962101309","-0.0854950656486338","0.150295435464051","0.402362212298766","1.5148631427006","ascv"
"prev_std","-0.496218758453919","-0.174379522774995","-0.0112512076098208","0.154099594569396","0.529983112108393","c_b_cys"
"b.prev_std.Stock.Birkenhead.","-0.638074985812112","-0.19843353165307","-0.0120352195562199","0.189115306408911","0.731405203469616","c_b_cys"
"b.prev_std.Stock.Chilko.","-0.52072729778925","-0.167435026603413","0.00157264627698807","0.181054779590489","0.569094146106418","c_b_cys"
"b.prev_std.Stock.Gates.","-0.701897915973325","-0.202723513605916","-0.017733774648593","0.193507917732243","0.785223732020942","c_b_cys"
"b.prev_std.Stock.Nadina.","-0.546908389731314","-0.182797933049093","-0.000163923388351889","0.197214244564194","0.743981363249455","c_b_cys"
"b.prev_std.Stock.Pitt.","-0.614087028254199","-0.255295278919992","-0.0854746298865778","0.0897542548064415","0.437349598223275","c_b_cys"
