"","2.5","25","50","75","97.5","agent"
"prev_std","-0.474047839894118","-0.140769957549881","-0.0160880258606287","0.107599201960936","0.45221089471807","arena1"
"b.prev_std.Stock.Birkenhead.","-0.777288995478752","-0.172103359523379","-0.0186680150687635","0.127791252936905","0.709577839997625","arena1"
"b.prev_std.Stock.Chilko.","-0.498403915538789","-0.220644661845696","-0.09855069369138","0.0172611229094103","0.234666985113159","arena1"
"b.prev_std.Stock.E.Stuart.","-0.669680819376838","-0.165921332899892","-0.00742283478834611","0.151146309394015","0.768466424833471","arena1"
"b.prev_std.Stock.Gates.","-0.802515910045121","-0.174765639478423","-0.0298532114738532","0.129982272628066","0.708183318966972","arena1"
"b.prev_std.Stock.Harrison.","-0.766329984379964","-0.172543698614796","-0.00910382289359233","0.146239369178831","0.802580338387855","arena1"
"b.prev_std.Stock.L.Shuswap.","-0.761549958633474","-0.17025213173033","-0.018018947932577","0.139390683932534","0.700128908161904","arena1"
"b.prev_std.Stock.L.Stuart.","-0.737009678487921","-0.155222673889319","-0.0132509378301915","0.141219064822804","0.828768966811854","arena1"
"b.prev_std.Stock.Nadina.","-0.695338459201359","-0.164597310869996","-0.0217643395806729","0.126731730811057","0.824590804158077","arena1"
"b.prev_std.Stock.Pitt.","-0.255398444771165","-0.0519442723410047","0.0473671609152964","0.148206859682833","0.352671958999168","arena1"
"b.prev_std.Stock.Quesnel.","-0.722066490270015","-0.164717274144837","-0.0142871554436823","0.152220265762365","0.856255525339716","arena1"
"b.prev_std.Stock.Scotch.","-0.834625038437616","-0.183162360656991","-0.0243421559528686","0.127972336890523","0.691909096227715","arena1"
"b.prev_std.Stock.Seymour.","-0.754384655174377","-0.168739732259007","-0.017919336011866","0.135666077954734","0.806880103120353","arena1"
"b.prev_std.Stock.Stellako.","-0.667038802147564","-0.162539643244477","-0.0106133895273855","0.149831294900539","0.942302528832084","arena1"
"b.prev_std.Stock.Weaver.","-0.816129520604499","-0.175000966850784","-0.0170895779202837","0.1347894697065","0.757099541805173","arena1"
"prev_std","-0.447638172795774","-0.250763684569868","-0.149966089999942","-0.0487683853000882","0.174125760674811","arena2"
"b.prev_std.Stock.Birkenhead.","-0.50385295812133","-0.264995068811772","-0.144546010589542","-0.0275608759596746","0.245957017098757","arena2"
"b.prev_std.Stock.Chilko.","-0.525906042696628","-0.277331308378647","-0.163397199869749","-0.0494804780507614","0.199557611811939","arena2"
"b.prev_std.Stock.E.Stuart.","-0.520166422971633","-0.26650019103854","-0.146567548098244","-0.0214193978054546","0.279544325101534","arena2"
"b.prev_std.Stock.Gates.","-0.558039836373309","-0.279142431849392","-0.155634301823197","-0.0330323740703698","0.20084328560502","arena2"
"b.prev_std.Stock.Harrison.","-0.493106701259106","-0.267826374349933","-0.144260568793297","-0.0344079469371913","0.230031756324381","arena2"
"b.prev_std.Stock.L.Shuswap.","-0.557464047636533","-0.295507763515894","-0.174644141278023","-0.064841631302064","0.161106954816224","arena2"
"b.prev_std.Stock.L.Stuart.","-0.497038838868666","-0.247235643809565","-0.124601179969779","0.00517871983649635","0.347222065810837","arena2"
"b.prev_std.Stock.Nadina.","-0.485136549414543","-0.254760624059905","-0.144529263844774","-0.0370436021191236","0.20948372059166","arena2"
"b.prev_std.Stock.Pitt.","-0.613988052454502","-0.294252778761073","-0.17039984971556","-0.0534697059204412","0.234163261269929","arena2"
"b.prev_std.Stock.Quesnel.","-0.48684583730538","-0.252488912571516","-0.129000023824759","-0.00404601613948513","0.314125290897829","arena2"
"b.prev_std.Stock.Scotch.","-0.467383182021821","-0.244286593576682","-0.127552185012118","-0.00760743724432016","0.268791453254705","arena2"
"b.prev_std.Stock.Seymour.","-0.538286282092987","-0.271685304209287","-0.151370021662671","-0.0276163005689357","0.229664634766629","arena2"
"b.prev_std.Stock.Stellako.","-0.480429068819933","-0.239570353588164","-0.129150340758071","0.00245810019150895","0.290306475558347","arena2"
"b.prev_std.Stock.Weaver.","-0.559447991154943","-0.27456575774933","-0.15069982700985","-0.0328293449443632","0.268342406697057","arena2"
"prev_std","-0.607670225186455","-0.0425061972594994","0.120749218352824","0.293713978912618","1.02694037630374","ascv"
"b.prev_std.Stock.Birkenhead.","-0.995325497458666","-0.100070680041129","0.109554379769871","0.311623076135578","1.2888612807516","ascv"
"b.prev_std.Stock.Chilko.","-0.257538503769636","-0.00586991838753147","0.112531630474389","0.23261106468075","0.47446998275086","ascv"
"b.prev_std.Stock.E.Stuart.","-0.827218330585762","-0.0790907456584973","0.120050134643272","0.32470132597933","1.35429685830492","ascv"
"b.prev_std.Stock.Gates.","-0.900066212068388","-0.0939948065852276","0.108707149193068","0.314520047011615","1.36327407736208","ascv"
"b.prev_std.Stock.Harrison.","-0.871286732300418","-0.0668178678708747","0.132222131148376","0.336149192385591","1.30838927083805","ascv"
"b.prev_std.Stock.L.Shuswap.","-0.925221029331651","-0.0682789622149738","0.128406546863327","0.323886580509758","1.28453194280637","ascv"
"b.prev_std.Stock.L.Stuart.","-0.839562305955774","-0.0718039504474781","0.126267607169783","0.329669241802091","1.2415547593068","ascv"
"b.prev_std.Stock.Nadina.","-0.806569460720492","-0.090337466640393","0.122979742499619","0.335427472157701","1.36251716221036","ascv"
"b.prev_std.Stock.Pitt.","-0.996130330043028","-0.0905324041476208","0.112339154525273","0.32188224270046","1.28506551310726","ascv"
"b.prev_std.Stock.Quesnel.","-0.734517336189758","-0.0685581692206824","0.138110098719805","0.349772279334156","1.38143098996282","ascv"
"b.prev_std.Stock.Scotch.","-0.931059311480488","-0.0879556948612752","0.116408330272645","0.327136396540076","1.2412813606063","ascv"
"b.prev_std.Stock.Seymour.","-0.842826049652006","-0.07702548383619","0.125118478495177","0.333181473636628","1.37490757810493","ascv"
"b.prev_std.Stock.Stellako.","-0.754979987809523","-0.0694355479903162","0.131885801225505","0.334432540622206","1.29939545545736","ascv"
"b.prev_std.Stock.Weaver.","-0.984456524889776","-0.0777610527616496","0.116369875006938","0.314632040359959","1.25400550725347","ascv"
"prev_std","-0.335904080224438","-0.175298137026278","-0.0916165787385638","-0.00536002903357334","0.169830844530153","c_b_cys"
"b.prev_std.Stock.Birkenhead.","-0.419175256399064","-0.193676079879987","-0.0952925735489224","-0.00605457820623499","0.206182487810068","c_b_cys"
"b.prev_std.Stock.Bowron.","-0.435496411216363","-0.190020058376393","-0.0887395673336673","0.0213267971753488","0.265569190040297","c_b_cys"
"b.prev_std.Stock.Chilko.","-0.374900193733194","-0.172665926865933","-0.0683631448497559","0.0439693628895907","0.398851797793552","c_b_cys"
"b.prev_std.Stock.E.Stuart.","-0.426675898955538","-0.191319206981961","-0.0834811485791783","0.0196790793914865","0.310976178516674","c_b_cys"
"b.prev_std.Stock.Gates.","-0.512904041118276","-0.217811671030597","-0.1059568030859","-0.00318105240231653","0.2245776465061","c_b_cys"
"b.prev_std.Stock.Harrison.","-0.34084778670221","-0.167525494383971","-0.0805501423095082","0.0142560443798408","0.198661606784697","c_b_cys"
"b.prev_std.Stock.L.Shuswap.","-0.569747719990294","-0.21946419099706","-0.114094340099116","-0.0130061280256382","0.209513713148642","c_b_cys"
"b.prev_std.Stock.L.Stuart.","-0.388233175339237","-0.173081128187034","-0.0727256806264032","0.0437579554184791","0.379110618394436","c_b_cys"
"b.prev_std.Stock.Nadina.","-0.424183938554866","-0.191982461370174","-0.085736119520165","0.0189900083203361","0.300273117465245","c_b_cys"
"b.prev_std.Stock.Pitt.","-0.466036645234108","-0.219908205414822","-0.116952521467721","-0.0159448811974098","0.18906637708512","c_b_cys"
"b.prev_std.Stock.Quesnel.","-0.385471910927319","-0.176757479314895","-0.0718610643701118","0.0361170064300514","0.387502246073693","c_b_cys"
"b.prev_std.Stock.Raft.","-0.356885286470624","-0.173040508344879","-0.067116102825584","0.0385973957081","0.373441914412352","c_b_cys"
"b.prev_std.Stock.Scotch.","-0.481702029873479","-0.205208852720992","-0.097138452597252","0.00194305520406522","0.239450087415265","c_b_cys"
"b.prev_std.Stock.Seymour.","-0.478509833593204","-0.204024170178375","-0.0897600379606595","0.00918511862697177","0.274408770998507","c_b_cys"
"b.prev_std.Stock.Stellako.","-0.470554923905623","-0.195714323447579","-0.0887557334623068","0.0164491396291033","0.291681570458195","c_b_cys"
"b.prev_std.Stock.Weaver.","-0.453527648108768","-0.210198401867562","-0.104844994956742","0.000258942484318074","0.241718384475177","c_b_cys"
"prev_std","-0.195619859257264","-0.00069273183421807","0.0978026341901052","0.198898859714153","0.391437811054493","ce_sha"
"b.prev_std.Stock.Birkenhead.","-0.483826376184699","-0.0934846820478918","0.0379155003193191","0.166669191375741","0.407221400373131","ce_sha"
"b.prev_std.Stock.Bowron.","-0.461524619388831","-0.0522893270702452","0.0922062020617468","0.231204303921729","0.655106045512916","ce_sha"
"b.prev_std.Stock.Chilko.","-0.566010484612137","-0.121858644172355","0.0363441005334843","0.166723503554625","0.418780134392909","ce_sha"
"b.prev_std.Stock.E.Stuart.","-0.665957115533869","-0.109967387940623","0.0486261952176242","0.18486459107031","0.481301659236783","ce_sha"
"b.prev_std.Stock.Gates.","-0.594062505259669","-0.110374820154003","0.0508645476988135","0.190967766972726","0.567151500507138","ce_sha"
"b.prev_std.Stock.Harrison.","-0.259639943606399","-0.00747637451190074","0.120958216905637","0.246207150997499","0.559857141000299","ce_sha"
"b.prev_std.Stock.L.Shuswap.","-0.10792680330292","0.104421346170237","0.246758436022426","0.404751629441884","0.702459257754422","ce_sha"
"b.prev_std.Stock.L.Stuart.","-0.676333309647482","-0.082421526206456","0.0786062772062758","0.224674124630772","0.597311126082318","ce_sha"
"b.prev_std.Stock.Nadina.","-0.497346254609969","-0.0336261914658222","0.106961419398792","0.251859083996127","0.662830165081943","ce_sha"
"b.prev_std.Stock.Pitt.","-0.357898474676844","-0.0234584520758148","0.10866664324132","0.243771030728495","0.554054329332979","ce_sha"
"b.prev_std.Stock.Quesnel.","-0.408452822913774","-0.105020249427785","0.0144346593198992","0.136801422750609","0.34164699578497","ce_sha"
"b.prev_std.Stock.Raft.","-0.460415197912281","-0.113968411799869","0.0263233608360364","0.157907166646316","0.392146168978399","ce_sha"
