"","Latitude","Longitude"
"287",49.1329,-122.3262
"288",49.1329,-122.3262
"289",49.1329,-122.3262
"290",49.1329,-122.3262
"291",49.1329,-122.3262
"292",49.1329,-122.3262
"293",49.1329,-122.3262
"294",49.1329,-122.3262
"295",49.1329,-122.3262
"296",49.1329,-122.3262
"297",49.1329,-122.3262
"298",49.1329,-122.3262
"299",49.1329,-122.3262
"300",49.1329,-122.3262
"301",49.1329,-122.3262
"302",49.1329,-122.3262
"303",49.1329,-122.3262
"304",49.1329,-122.3262
"305",49.1329,-122.3262
"306",49.1329,-122.3262
"307",49.1329,-122.3262
"308",49.1329,-122.3262
"309",49.1329,-122.3262
"310",49.1329,-122.3262
"311",49.1329,-122.3262
"312",49.1329,-122.3262
"313",49.1329,-122.3262
"314",49.1329,-122.3262
"315",49.1329,-122.3262
"316",49.1329,-122.3262
"317",49.1329,-122.3262
"318",49.1329,-122.3262
"319",49.1329,-122.3262
"320",49.1329,-122.3262
"321",49.1329,-122.3262
"322",49.1329,-122.3262
"323",49.1329,-122.3262
"324",49.1329,-122.3262
"325",49.1329,-122.3262
"326",49.1329,-122.3262
"327",49.1329,-122.3262
"328",49.1329,-122.3262
"329",49.1329,-122.3262
"330",49.1329,-122.3262
"331",49.1329,-122.3262
"332",49.1329,-122.3262
"333",49.1329,-122.3262
"334",49.1329,-122.3262
"335",49.1329,-122.3262
"336",49.1329,-122.3262
"337",49.1329,-122.3262
"338",49.1329,-122.3262
"339",49.1329,-122.3262
"340",49.1329,-122.3262
"341",49.1329,-122.3262
"342",49.1329,-122.3262
"343",49.1329,-122.3262
"344",49.1329,-122.3262
"345",49.1329,-122.3262
"346",49.1329,-122.3262
"347",49.1329,-122.3262
"348",49.1329,-122.3262
"349",49.1329,-122.3262
"350",49.1329,-122.3262
"351",49.1329,-122.3262
"352",49.1329,-122.3262
"353",49.1329,-122.3262
"354",49.1329,-122.3262
"355",49.1329,-122.3262
"356",49.1329,-122.3262
"357",49.1329,-122.3262
"358",49.1329,-122.3262
"359",49.1329,-122.3262
"360",49.1329,-122.3262
"369",49.1329,-122.3262
"370",49.1329,-122.3262
"371",49.1329,-122.3262
"372",49.1329,-122.3262
"373",49.1329,-122.3262
"374",49.1329,-122.3262
"375",49.1329,-122.3262
"376",49.1329,-122.3262
"377",49.1329,-122.3262
"378",49.1329,-122.3262
"379",49.1329,-122.3262
"380",49.1329,-122.3262
"381",49.1329,-122.3262
"382",49.1329,-122.3262
"383",49.1329,-122.3262
"384",49.1329,-122.3262
"385",49.1329,-122.3262
"386",49.1329,-122.3262
"387",49.1329,-122.3262
"388",49.1329,-122.3262
"389",49.1329,-122.3262
"390",49.1329,-122.3262
"391",49.1329,-122.3262
"392",49.1329,-122.3262
"393",49.1329,-122.3262
"394",49.1329,-122.3262
"395",49.1329,-122.3262
"396",49.1329,-122.3262
"397",49.1329,-122.3262
"398",49.1329,-122.3262
"399",49.1329,-122.3262
"400",49.1329,-122.3262
"403",49.1329,-122.3262
"404",49.1329,-122.3262
"405",49.1329,-122.3262
"406",49.1329,-122.3262
"407",49.1329,-122.3262
"408",49.1329,-122.3262
"409",49.1329,-122.3262
"410",49.1329,-122.3262
"411",49.1329,-122.3262
"412",49.1329,-122.3262
"413",49.1329,-122.3262
"414",49.1329,-122.3262
"415",49.1329,-122.3262
"416",49.1329,-122.3262
"417",49.1329,-122.3262
"418",49.1329,-122.3262
"419",49.1329,-122.3262
"420",49.1329,-122.3262
"421",49.1329,-122.3262
"422",49.1329,-122.3262
"423",49.1329,-122.3262
"424",49.1329,-122.3262
"425",49.1329,-122.3262
"426",49.1329,-122.3262
"427",49.1329,-122.3262
"428",49.1329,-122.3262
"429",49.1329,-122.3262
"430",49.1329,-122.3262
"431",49.1329,-122.3262
"432",49.1329,-122.3262
"433",49.1329,-122.3262
"434",49.1329,-122.3262
"435",49.1329,-122.3262
"436",49.1329,-122.3262
"437",49.1329,-122.3262
"438",49.1329,-122.3262
"439",49.1329,-122.3262
"440",49.1329,-122.3262
"441",49.1329,-122.3262
"442",49.1329,-122.3262
"443",49.1329,-122.3262
"444",49.1329,-122.3262
"445",49.1329,-122.3262
"446",49.1329,-122.3262
