"","lower","25","mid","75","upper"
"arena2",-0.37446606953211,-0.129748092795323,-0.000984740468032366,0.122848506497859,0.380656852460915
"c_b_cys",-0.343407932800762,-0.172561322442456,-0.0865115476979702,-0.000738963826260015,0.185566316983838
"ce_sha",-0.188602939099462,0.00564062067634852,0.101236083569507,0.196279271442156,0.388437097929225
"cr_sal",-0.280024126144647,0.00696772855266896,0.102845386994969,0.198632414606376,0.420556157894946
"de_sal",-0.339962041056941,-0.117893295022399,-0.0103428597312688,0.102253850305111,0.313724416622481
"fa_mar",-0.123395549237668,0.0421131846066424,0.126973152004165,0.210332411122441,0.39534798877241
"fl_psy",-0.389395888083584,-0.186026244569129,-0.0776522317259215,0.0290485425100689,0.226930196130067
"ic_hof",-0.300133558586746,-0.0834214654604322,0.0238944611059293,0.122773754484544,0.317944713726403
"ic_mul",-0.38005364136657,-0.202204098143058,-0.110610694101573,-0.0185272017075773,0.161816895519614
"ihnv",-0.368953604141168,-0.0270412797184946,0.0970221997920885,0.218729348441643,0.76044025379584
"ku_thy",-0.326025474259134,-0.0183707116541745,0.0834886988998112,0.180522079377407,0.372881581357467
"lo_sal",-0.230604014477088,-0.00914292470492174,0.104384194317893,0.21093033622528,0.435381655908741
"my_arc",-0.297702716718339,-0.128823070451186,-0.0437502737413817,0.0407355347525474,0.213105687165244
"pa_kab",-0.132053880887335,0.112921327711734,0.23017328280131,0.354533271067598,0.599051516881233
"pa_min",-0.00523891325059539,0.213281651847305,0.321128523258308,0.437453553807927,0.655820719673702
"pa_pse",-0.306137808451917,-0.131564775439529,-0.032865144602999,0.0660947252443411,0.246778609004192
"pa_ther",-0.126821758398815,0.0722331333488163,0.170944722433778,0.263012868862421,0.4704775746005
"pspv",-0.125043315870789,0.0373416716486546,0.116918821811334,0.200967016318312,0.356934436972674
"prv",-0.461248700662776,-0.129288816887569,-0.0106178973778928,0.111225573164105,0.427562891960768
"rlo",-0.282116268869693,-0.101862864773165,-0.0170989745932094,0.0707907153246246,0.264444699925447
"sch",-0.188018556780273,-0.00997662873450166,0.071739108786155,0.158992699895559,0.325064854383066
"smallUK",-0.268456952640849,-0.0248043038386781,0.100858906348589,0.257529123902236,0.908261842642871
"sp_des",-0.0376515575521658,0.139409478651832,0.223312972320869,0.306061943253738,0.465898550033365
"te_bry",-0.330532292409653,-0.135232708267941,-0.0470234646732495,0.0436303676374275,0.223897361418513
"te_mar",-0.450383205350129,-0.242506921724421,-0.137410148564829,-0.0343100316389631,0.16052094921579
"ven",-0.156279985543886,0.0405231085510607,0.141833848922124,0.250409450388915,0.478400463229363
"richness",-0.461277709278025,-0.313471549547912,-0.238625028199501,-0.163969464314609,-0.0101538047700106
"rib",-0.333915871778565,-0.188120223675121,-0.116574256210405,-0.0432711963129277,0.106022812371026
