"","V1","V2","V3"
"b[(Intercept) Stock:Portage]","0.999575902754431","c_b_cys","Rhat"
"b[prev_std Stock:Portage]","1.00156398023144","c_b_cys","Rhat"
"b[(Intercept) Stock:Quesnel]","1.00123416945914","c_b_cys","Rhat"
"b[prev_std Stock:Quesnel]","1.0025609201619","c_b_cys","Rhat"
"b[(Intercept) Stock:Raft]","1.00012012906881","c_b_cys","Rhat"
"b[prev_std Stock:Raft]","0.999758228328493","c_b_cys","Rhat"
"b[(Intercept) Stock:Scotch]","0.999836299561084","c_b_cys","Rhat"
"b[prev_std Stock:Scotch]","0.999524337456463","c_b_cys","Rhat"
"b[(Intercept) Stock:Seymour]","0.999815955704322","c_b_cys","Rhat"
"b[prev_std Stock:Seymour]","1.00102192785785","c_b_cys","Rhat"
"b[(Intercept) Stock:Stellako]","0.999697769064366","c_b_cys","Rhat"
"b[prev_std Stock:Stellako]","0.999979362993363","c_b_cys","Rhat"
"b[(Intercept) Stock:Weaver]","1.00176426547247","c_b_cys","Rhat"
"b[prev_std Stock:Weaver]","1.00220764104916","c_b_cys","Rhat"
"b[(Intercept) Year:2008]","1.00032632705145","c_b_cys","Rhat"
"b[(Intercept) Year:2009]","1.00006334406693","c_b_cys","Rhat"
"b[(Intercept) Year:2010]","0.999384715343445","c_b_cys","Rhat"
"b[(Intercept) Year:2011]","1.00015826824247","c_b_cys","Rhat"
"b[(Intercept) Year:2012]","0.999466036676558","c_b_cys","Rhat"
"b[(Intercept) Year:2013]","1.00006074115999","c_b_cys","Rhat"
"b[(Intercept) Year:2014]","0.999875844146366","c_b_cys","Rhat"
"b[(Intercept) Year:2015]","1.00021015974254","c_b_cys","Rhat"
"b[(Intercept) Year:2016]","1.00011673856546","c_b_cys","Rhat"
"b[(Intercept) Year:2017]","0.999983878773122","c_b_cys","Rhat"
"b[(Intercept) Year:2018]","1.00018827191028","c_b_cys","Rhat"
"sigma","1.00113303806089","c_b_cys","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.00069557350875","c_b_cys","Rhat"
"Sigma[Stock:prev_std,(Intercept)]","1.00214227683724","c_b_cys","Rhat"
"Sigma[Stock:prev_std,prev_std]","1.00430781971209","c_b_cys","Rhat"
"prev_std","1.00055696038928","ce_sha","Rhat"
"b[(Intercept) Stock:Birkenhead]","0.99977768577976","ce_sha","Rhat"
"b[prev_std Stock:Birkenhead]","0.999958699733811","ce_sha","Rhat"
"b[(Intercept) Stock:Bowron]","0.999174595141481","ce_sha","Rhat"
"b[prev_std Stock:Bowron]","1.0002199664838","ce_sha","Rhat"
"b[(Intercept) Stock:Chilko]","0.999423014769181","ce_sha","Rhat"
"b[prev_std Stock:Chilko]","0.999972307065934","ce_sha","Rhat"
"b[(Intercept) Stock:E.Stuart]","0.999127119695776","ce_sha","Rhat"
"b[prev_std Stock:E.Stuart]","1.00146551618723","ce_sha","Rhat"
"b[(Intercept) Stock:Gates]","0.999907126651256","ce_sha","Rhat"
"b[prev_std Stock:Gates]","1.00037073068721","ce_sha","Rhat"
"b[(Intercept) Stock:Harrison]","0.999819188494313","ce_sha","Rhat"
"b[prev_std Stock:Harrison]","1.0003571605531","ce_sha","Rhat"
"b[(Intercept) Stock:L.Shuswap]","0.999749297757285","ce_sha","Rhat"
"b[prev_std Stock:L.Shuswap]","1.00018670371669","ce_sha","Rhat"
"b[(Intercept) Stock:L.Stuart]","0.999771629195395","ce_sha","Rhat"
"b[prev_std Stock:L.Stuart]","1.00078220282572","ce_sha","Rhat"
"b[(Intercept) Stock:Nadina]","1.00007893589879","ce_sha","Rhat"
"b[prev_std Stock:Nadina]","0.999818505147581","ce_sha","Rhat"
"b[(Intercept) Stock:Pitt]","0.999548937951647","ce_sha","Rhat"
"b[prev_std Stock:Pitt]","1.0007073690498","ce_sha","Rhat"
"b[(Intercept) Stock:Portage]","1.00012918398729","ce_sha","Rhat"
"b[prev_std Stock:Portage]","1.00073300063846","ce_sha","Rhat"
"b[(Intercept) Stock:Quesnel]","0.999927735406137","ce_sha","Rhat"
"b[prev_std Stock:Quesnel]","0.999994878392019","ce_sha","Rhat"
"b[(Intercept) Stock:Raft]","0.99940291095518","ce_sha","Rhat"
"b[prev_std Stock:Raft]","1.00184911278083","ce_sha","Rhat"
"b[(Intercept) Stock:Scotch]","0.999912133462807","ce_sha","Rhat"
"b[prev_std Stock:Scotch]","0.999985566767818","ce_sha","Rhat"
"b[(Intercept) Stock:Seymour]","0.999764393446358","ce_sha","Rhat"
"b[prev_std Stock:Seymour]","0.999435530554679","ce_sha","Rhat"
"b[(Intercept) Stock:Stellako]","0.999633357274067","ce_sha","Rhat"
"b[prev_std Stock:Stellako]","1.00031325145657","ce_sha","Rhat"
"b[(Intercept) Stock:Weaver]","0.999501993443321","ce_sha","Rhat"
"b[prev_std Stock:Weaver]","1.00038219416","ce_sha","Rhat"
"b[(Intercept) Year:2008]","0.999140337491032","ce_sha","Rhat"
"b[(Intercept) Year:2009]","1.00031317888657","ce_sha","Rhat"
"b[(Intercept) Year:2010]","1.00061093275044","ce_sha","Rhat"
"b[(Intercept) Year:2011]","0.999430126622878","ce_sha","Rhat"
"b[(Intercept) Year:2012]","0.999523233059074","ce_sha","Rhat"
"b[(Intercept) Year:2013]","0.999608033447676","ce_sha","Rhat"
"b[(Intercept) Year:2014]","0.999530424959393","ce_sha","Rhat"
"b[(Intercept) Year:2015]","0.999554463955231","ce_sha","Rhat"
"b[(Intercept) Year:2016]","0.999329279057991","ce_sha","Rhat"
"b[(Intercept) Year:2017]","1.00008255990732","ce_sha","Rhat"
"b[(Intercept) Year:2018]","0.99991987189682","ce_sha","Rhat"
"sigma","1.00072855946546","ce_sha","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.0000618635141","ce_sha","Rhat"
"Sigma[Stock:prev_std,(Intercept)]","0.999899627104692","ce_sha","Rhat"
"Sigma[Stock:prev_std,prev_std]","0.999728222790897","ce_sha","Rhat"
"prev_std","1.0006413804737","de_sal","Rhat"
"b[(Intercept) Stock:Birkenhead]","0.999785024779692","de_sal","Rhat"
"b[prev_std Stock:Birkenhead]","0.999872700590865","de_sal","Rhat"
"b[(Intercept) Stock:Bowron]","0.999743042133827","de_sal","Rhat"
"b[prev_std Stock:Bowron]","0.99971175915244","de_sal","Rhat"
"b[(Intercept) Stock:Chilko]","0.99955825589445","de_sal","Rhat"
"b[prev_std Stock:Chilko]","1.00132990239884","de_sal","Rhat"
"b[(Intercept) Stock:E.Stuart]","0.999484638551852","de_sal","Rhat"
"b[prev_std Stock:E.Stuart]","1.0001450452509","de_sal","Rhat"
"b[(Intercept) Stock:Gates]","1.00056616212547","de_sal","Rhat"
"b[prev_std Stock:Gates]","1.00078919474059","de_sal","Rhat"
"b[(Intercept) Stock:Harrison]","0.999343484432881","de_sal","Rhat"
"b[prev_std Stock:Harrison]","0.999454318623515","de_sal","Rhat"
"b[(Intercept) Stock:L.Shuswap]","0.999525857174367","de_sal","Rhat"
"b[prev_std Stock:L.Shuswap]","1.00032046548968","de_sal","Rhat"
"b[(Intercept) Stock:L.Stuart]","0.999445896668612","de_sal","Rhat"
"b[prev_std Stock:L.Stuart]","1.00059464356439","de_sal","Rhat"
"b[(Intercept) Stock:Nadina]","1.0005902136602","de_sal","Rhat"
"b[prev_std Stock:Nadina]","0.999712509246642","de_sal","Rhat"
"b[(Intercept) Stock:Pitt]","0.999368557986863","de_sal","Rhat"
"b[prev_std Stock:Pitt]","1.00057388116548","de_sal","Rhat"
"b[(Intercept) Stock:Portage]","0.999447272801861","de_sal","Rhat"
"b[prev_std Stock:Portage]","1.00016593679059","de_sal","Rhat"
"b[(Intercept) Stock:Quesnel]","1.00054833834073","de_sal","Rhat"
"b[prev_std Stock:Quesnel]","0.999577660952846","de_sal","Rhat"
"b[(Intercept) Stock:Raft]","0.999409262091231","de_sal","Rhat"
"b[prev_std Stock:Raft]","1.00000520106872","de_sal","Rhat"
"b[(Intercept) Stock:Scotch]","0.999748322282065","de_sal","Rhat"
"b[prev_std Stock:Scotch]","1.00095847490891","de_sal","Rhat"
"b[(Intercept) Stock:Seymour]","0.999604142405091","de_sal","Rhat"
"b[prev_std Stock:Seymour]","1.00054256026159","de_sal","Rhat"
"b[(Intercept) Stock:Stellako]","0.999374494581564","de_sal","Rhat"
"b[prev_std Stock:Stellako]","0.999865918055892","de_sal","Rhat"
"b[(Intercept) Stock:Weaver]","1.0003879378266","de_sal","Rhat"
"b[prev_std Stock:Weaver]","0.999960955717286","de_sal","Rhat"
"b[(Intercept) Year:2008]","1.00008618923499","de_sal","Rhat"
"b[(Intercept) Year:2009]","0.999315377308651","de_sal","Rhat"
"b[(Intercept) Year:2010]","0.9995867383762","de_sal","Rhat"
"b[(Intercept) Year:2011]","0.999139960789088","de_sal","Rhat"
"b[(Intercept) Year:2012]","0.999901875600867","de_sal","Rhat"
"b[(Intercept) Year:2013]","0.999941782932123","de_sal","Rhat"
"b[(Intercept) Year:2014]","0.999409094260148","de_sal","Rhat"
"b[(Intercept) Year:2015]","0.9998075700532","de_sal","Rhat"
"b[(Intercept) Year:2016]","1.00135742117206","de_sal","Rhat"
"b[(Intercept) Year:2017]","1.00036933111608","de_sal","Rhat"
"b[(Intercept) Year:2018]","0.999901079827395","de_sal","Rhat"
"sigma","0.999407059483086","de_sal","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.0008710001132","de_sal","Rhat"
"Sigma[Stock:prev_std,(Intercept)]","1.00111728259447","de_sal","Rhat"
"Sigma[Stock:prev_std,prev_std]","0.999859172178984","de_sal","Rhat"
"prev_std","1.00114415308091","fa_mar","Rhat"
"b[(Intercept) Stock:Birkenhead]","1.00041072046458","fa_mar","Rhat"
"b[prev_std Stock:Birkenhead]","0.999373992911417","fa_mar","Rhat"
"b[(Intercept) Stock:Bowron]","1.00010038379793","fa_mar","Rhat"
"b[prev_std Stock:Bowron]","1.00008572617973","fa_mar","Rhat"
"b[(Intercept) Stock:Chilko]","0.999426247953647","fa_mar","Rhat"
"b[prev_std Stock:Chilko]","1.00100347673713","fa_mar","Rhat"
"b[(Intercept) Stock:E.Stuart]","1.00030053000453","fa_mar","Rhat"
"b[prev_std Stock:E.Stuart]","0.999694450679869","fa_mar","Rhat"
"b[(Intercept) Stock:Gates]","0.9995452457537","fa_mar","Rhat"
"b[prev_std Stock:Gates]","0.999219655095765","fa_mar","Rhat"
"b[(Intercept) Stock:Harrison]","0.999792270706778","fa_mar","Rhat"
"b[prev_std Stock:Harrison]","1.00327486927134","fa_mar","Rhat"
"b[(Intercept) Stock:L.Shuswap]","1.00019070428508","fa_mar","Rhat"
"b[prev_std Stock:L.Shuswap]","0.999577458010128","fa_mar","Rhat"
"b[(Intercept) Stock:L.Stuart]","0.999814159363866","fa_mar","Rhat"
"b[prev_std Stock:L.Stuart]","1.00004376330826","fa_mar","Rhat"
"b[(Intercept) Stock:Nadina]","1.00011689990078","fa_mar","Rhat"
"b[prev_std Stock:Nadina]","1.0013087960107","fa_mar","Rhat"
"b[(Intercept) Stock:Pitt]","0.999791996625372","fa_mar","Rhat"
"b[prev_std Stock:Pitt]","0.999555253253462","fa_mar","Rhat"
"b[(Intercept) Stock:Portage]","0.999270813781301","fa_mar","Rhat"
"b[prev_std Stock:Portage]","1.00058313785944","fa_mar","Rhat"
"b[(Intercept) Stock:Quesnel]","0.999179406817632","fa_mar","Rhat"
"b[prev_std Stock:Quesnel]","1.00004015589042","fa_mar","Rhat"
"b[(Intercept) Stock:Raft]","0.999491363704486","fa_mar","Rhat"
"b[prev_std Stock:Raft]","0.999553443490577","fa_mar","Rhat"
"b[(Intercept) Stock:Scotch]","0.999584254917897","fa_mar","Rhat"
"b[prev_std Stock:Scotch]","0.999695956805495","fa_mar","Rhat"
"b[(Intercept) Stock:Seymour]","0.999526338308902","fa_mar","Rhat"
"b[prev_std Stock:Seymour]","0.999516117996149","fa_mar","Rhat"
"b[(Intercept) Stock:Stellako]","0.999819627621478","fa_mar","Rhat"
"b[prev_std Stock:Stellako]","1.001622446398","fa_mar","Rhat"
"b[(Intercept) Stock:Weaver]","0.999838851122127","fa_mar","Rhat"
"b[prev_std Stock:Weaver]","1.00056227041549","fa_mar","Rhat"
"b[(Intercept) Year:2008]","0.999509860107104","fa_mar","Rhat"
"b[(Intercept) Year:2009]","0.99984301269663","fa_mar","Rhat"
"b[(Intercept) Year:2010]","1.00019215515548","fa_mar","Rhat"
"b[(Intercept) Year:2011]","0.999690841240438","fa_mar","Rhat"
"b[(Intercept) Year:2012]","1.00088328429481","fa_mar","Rhat"
"b[(Intercept) Year:2013]","0.999488019215457","fa_mar","Rhat"
"b[(Intercept) Year:2014]","0.999577025259603","fa_mar","Rhat"
"b[(Intercept) Year:2015]","0.999645936134369","fa_mar","Rhat"
"b[(Intercept) Year:2016]","1.00042162394687","fa_mar","Rhat"
"b[(Intercept) Year:2017]","0.999350418123435","fa_mar","Rhat"
"b[(Intercept) Year:2018]","1.00044399754202","fa_mar","Rhat"
"sigma","0.99916095372242","fa_mar","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.00011637500322","fa_mar","Rhat"
"Sigma[Stock:prev_std,(Intercept)]","0.999875370818999","fa_mar","Rhat"
"Sigma[Stock:prev_std,prev_std]","0.999884390886053","fa_mar","Rhat"
"prev_std","1.00046051284109","fl_psy","Rhat"
"b[(Intercept) Stock:Birkenhead]","0.999575989447676","fl_psy","Rhat"
"b[prev_std Stock:Birkenhead]","1.00006330366396","fl_psy","Rhat"
"b[(Intercept) Stock:Bowron]","0.999618861256045","fl_psy","Rhat"
"b[prev_std Stock:Bowron]","0.999404357830743","fl_psy","Rhat"
"b[(Intercept) Stock:Chilko]","1.00006709881343","fl_psy","Rhat"
"b[prev_std Stock:Chilko]","1.0005583417165","fl_psy","Rhat"
"b[(Intercept) Stock:E.Stuart]","0.999697745376733","fl_psy","Rhat"
"b[prev_std Stock:E.Stuart]","0.99930654802064","fl_psy","Rhat"
"b[(Intercept) Stock:Gates]","1.00018552844551","fl_psy","Rhat"
"b[prev_std Stock:Gates]","1.00055784422957","fl_psy","Rhat"
"b[(Intercept) Stock:Harrison]","0.999756862337451","fl_psy","Rhat"
"b[prev_std Stock:Harrison]","1.00046525513398","fl_psy","Rhat"
"b[(Intercept) Stock:L.Shuswap]","0.999637384862729","fl_psy","Rhat"
"b[prev_std Stock:L.Shuswap]","1.00022068356854","fl_psy","Rhat"
"b[(Intercept) Stock:L.Stuart]","1.00034238107712","fl_psy","Rhat"
"b[prev_std Stock:L.Stuart]","0.999757259437555","fl_psy","Rhat"
"b[(Intercept) Stock:Nadina]","0.999861754763299","fl_psy","Rhat"
"b[prev_std Stock:Nadina]","0.999955388813193","fl_psy","Rhat"
"b[(Intercept) Stock:Pitt]","1.00041201118746","fl_psy","Rhat"
"b[prev_std Stock:Pitt]","1.00178035953886","fl_psy","Rhat"
"b[(Intercept) Stock:Portage]","1.00001952949391","fl_psy","Rhat"
"b[prev_std Stock:Portage]","0.999380601307335","fl_psy","Rhat"
"b[(Intercept) Stock:Quesnel]","1.00005246537424","fl_psy","Rhat"
"b[prev_std Stock:Quesnel]","1.00050925960904","fl_psy","Rhat"
"b[(Intercept) Stock:Raft]","1.00045236733827","fl_psy","Rhat"
"b[prev_std Stock:Raft]","0.999679054001842","fl_psy","Rhat"
"b[(Intercept) Stock:Scotch]","1.00005674282817","fl_psy","Rhat"
"b[prev_std Stock:Scotch]","0.999250200774822","fl_psy","Rhat"
"b[(Intercept) Stock:Seymour]","0.999464853657534","fl_psy","Rhat"
"b[prev_std Stock:Seymour]","0.999977515300555","fl_psy","Rhat"
"b[(Intercept) Stock:Stellako]","0.999230624482529","fl_psy","Rhat"
"b[prev_std Stock:Stellako]","1.00028392070112","fl_psy","Rhat"
"b[(Intercept) Stock:Weaver]","1.0005492615068","fl_psy","Rhat"
"b[prev_std Stock:Weaver]","0.99942279116531","fl_psy","Rhat"
"b[(Intercept) Year:2008]","0.999549429045053","fl_psy","Rhat"
"b[(Intercept) Year:2009]","0.999676189438355","fl_psy","Rhat"
"b[(Intercept) Year:2010]","0.999493396899775","fl_psy","Rhat"
"b[(Intercept) Year:2011]","0.999758282682548","fl_psy","Rhat"
"b[(Intercept) Year:2012]","0.999981822552478","fl_psy","Rhat"
"b[(Intercept) Year:2013]","0.999422516051147","fl_psy","Rhat"
"b[(Intercept) Year:2014]","1.00021092374052","fl_psy","Rhat"
"b[(Intercept) Year:2015]","0.999960972695865","fl_psy","Rhat"
"b[(Intercept) Year:2016]","0.999975970668037","fl_psy","Rhat"
"b[(Intercept) Year:2017]","1.00052544895578","fl_psy","Rhat"
"b[(Intercept) Year:2018]","1.00010783710382","fl_psy","Rhat"
"sigma","1.00005988332238","fl_psy","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.00095685720974","fl_psy","Rhat"
"Sigma[Stock:prev_std,(Intercept)]","0.99921321897933","fl_psy","Rhat"
"Sigma[Stock:prev_std,prev_std]","1.00028886398752","fl_psy","Rhat"
"prev_std","1.0004234386179","ic_hof","Rhat"
"b[(Intercept) Stock:Birkenhead]","0.999604836520238","ic_hof","Rhat"
"b[prev_std Stock:Birkenhead]","1.00315264122858","ic_hof","Rhat"
"b[(Intercept) Stock:Bowron]","0.999751364318393","ic_hof","Rhat"
"b[prev_std Stock:Bowron]","1.00045959412033","ic_hof","Rhat"
"b[(Intercept) Stock:Chilko]","0.999771995824299","ic_hof","Rhat"
"b[prev_std Stock:Chilko]","0.999587359797555","ic_hof","Rhat"
"b[(Intercept) Stock:E.Stuart]","1.00059967017082","ic_hof","Rhat"
"b[prev_std Stock:E.Stuart]","0.999529498853996","ic_hof","Rhat"
"b[(Intercept) Stock:Gates]","1.00136703347318","ic_hof","Rhat"
"b[prev_std Stock:Gates]","1.0004338436711","ic_hof","Rhat"
"b[(Intercept) Stock:Harrison]","0.999420165389633","ic_hof","Rhat"
"b[prev_std Stock:Harrison]","0.999759334031593","ic_hof","Rhat"
"b[(Intercept) Stock:L.Shuswap]","0.999602960409828","ic_hof","Rhat"
"b[prev_std Stock:L.Shuswap]","1.00227594475346","ic_hof","Rhat"
"b[(Intercept) Stock:L.Stuart]","0.999745208550457","ic_hof","Rhat"
"b[prev_std Stock:L.Stuart]","1.00220800595252","ic_hof","Rhat"
"b[(Intercept) Stock:Nadina]","0.99957905274427","ic_hof","Rhat"
"b[prev_std Stock:Nadina]","1.00037488315696","ic_hof","Rhat"
"b[(Intercept) Stock:Pitt]","1.00048494845312","ic_hof","Rhat"
"b[prev_std Stock:Pitt]","1.00019269936902","ic_hof","Rhat"
"b[(Intercept) Stock:Portage]","0.999509410639787","ic_hof","Rhat"
"b[prev_std Stock:Portage]","0.999928412018421","ic_hof","Rhat"
"b[(Intercept) Stock:Quesnel]","1.00133601790191","ic_hof","Rhat"
"b[prev_std Stock:Quesnel]","0.999830223634491","ic_hof","Rhat"
"b[(Intercept) Stock:Raft]","1.00044729385075","ic_hof","Rhat"
"b[prev_std Stock:Raft]","1.00070763376386","ic_hof","Rhat"
"b[(Intercept) Stock:Scotch]","0.999394514989568","ic_hof","Rhat"
"b[prev_std Stock:Scotch]","1.00139563107245","ic_hof","Rhat"
"b[(Intercept) Stock:Seymour]","0.999779963094704","ic_hof","Rhat"
"b[prev_std Stock:Seymour]","1.00214307761106","ic_hof","Rhat"
"b[(Intercept) Stock:Stellako]","1.00186918749202","ic_hof","Rhat"
"b[prev_std Stock:Stellako]","1.00031190543089","ic_hof","Rhat"
"b[(Intercept) Stock:Weaver]","0.999850528656119","ic_hof","Rhat"
"b[prev_std Stock:Weaver]","1.0001107081301","ic_hof","Rhat"
"b[(Intercept) Year:2008]","0.999556154141869","ic_hof","Rhat"
"b[(Intercept) Year:2009]","1.00004765837491","ic_hof","Rhat"
"b[(Intercept) Year:2010]","0.999587173445254","ic_hof","Rhat"
"b[(Intercept) Year:2011]","0.99991912172557","ic_hof","Rhat"
"b[(Intercept) Year:2012]","1.00017440467659","ic_hof","Rhat"
"b[(Intercept) Year:2013]","0.999104804973003","ic_hof","Rhat"
"b[(Intercept) Year:2014]","0.999437915260928","ic_hof","Rhat"
"b[(Intercept) Year:2015]","0.999525259262326","ic_hof","Rhat"
"b[(Intercept) Year:2016]","0.999784115150145","ic_hof","Rhat"
"b[(Intercept) Year:2017]","0.999548060032033","ic_hof","Rhat"
"b[(Intercept) Year:2018]","0.999208869024301","ic_hof","Rhat"
"sigma","1.00042109868694","ic_hof","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.00111292851814","ic_hof","Rhat"
"Sigma[Stock:prev_std,(Intercept)]","0.999693722788429","ic_hof","Rhat"
"Sigma[Stock:prev_std,prev_std]","1.00409623479336","ic_hof","Rhat"
"prev_std","1.00162650815979","ic_mul","Rhat"
"b[(Intercept) Stock:Birkenhead]","0.999679339538048","ic_mul","Rhat"
"b[prev_std Stock:Birkenhead]","0.999451283832501","ic_mul","Rhat"
"b[(Intercept) Stock:Bowron]","1.00008843841828","ic_mul","Rhat"
"b[prev_std Stock:Bowron]","0.999371623566419","ic_mul","Rhat"
"b[(Intercept) Stock:Chilko]","0.99964336615248","ic_mul","Rhat"
"b[prev_std Stock:Chilko]","1.00059243911744","ic_mul","Rhat"
"b[(Intercept) Stock:E.Stuart]","1.00033359648695","ic_mul","Rhat"
"b[prev_std Stock:E.Stuart]","1.00007821527348","ic_mul","Rhat"
"b[(Intercept) Stock:Gates]","0.999662021927198","ic_mul","Rhat"
"b[prev_std Stock:Gates]","1.00022960873395","ic_mul","Rhat"
"b[(Intercept) Stock:Harrison]","1.00002817233381","ic_mul","Rhat"
"b[prev_std Stock:Harrison]","1.00098682400108","ic_mul","Rhat"
"b[(Intercept) Stock:L.Shuswap]","0.999695495467591","ic_mul","Rhat"
"b[prev_std Stock:L.Shuswap]","1.00090719203964","ic_mul","Rhat"
"b[(Intercept) Stock:L.Stuart]","0.999578065310006","ic_mul","Rhat"
"b[prev_std Stock:L.Stuart]","1.00153185634666","ic_mul","Rhat"
"b[(Intercept) Stock:Nadina]","1.00033787156473","ic_mul","Rhat"
"b[prev_std Stock:Nadina]","1.00152643950415","ic_mul","Rhat"
"b[(Intercept) Stock:Pitt]","1.00001572172126","ic_mul","Rhat"
"b[prev_std Stock:Pitt]","0.99952662730858","ic_mul","Rhat"
"b[(Intercept) Stock:Portage]","1.0003622635058","ic_mul","Rhat"
"b[prev_std Stock:Portage]","0.999586389547316","ic_mul","Rhat"
