"","lower","25","mid","75","upper"
"lo_sal",-1.0099831066826,-0.393918206830448,-0.0879825138680209,0.193964054923358,0.857730958481559
"pa_kab",-1.05420877008004,-0.346903171699244,-0.04594153153703,0.250809804729772,0.903686165425719
"ven",-0.478054703751514,0.190061519057879,0.48024061756776,0.752442821802522,1.40820639331698
"de_sal",-0.214678848461265,0.444159308610809,0.741193725327329,1.03930888152611,1.66567444046553
"ce_sha",-1.12773821075573,-0.431028663598622,-0.130677190006293,0.182602202185298,0.891286745348722
"ku_thy",-0.114808789928467,0.602497156291207,0.922846106989701,1.25091430972386,1.98996882380485
"ihnv",-0.158527736462206,0.169137981071583,0.314736622775371,0.460852664714372,0.781632004406755
"sp_des",-1.89648184431798,-0.457749560676645,0.268155431094887,0.96108208607017,2.57073241318117
"pspv",-0.0559339791958297,0.443319972686113,0.662341098920014,0.887403841513287,1.32478089577062
"fl_psy",-0.0653762476434774,0.362431176161097,0.552602888078817,0.731227426710925,1.08617918580042
"te_bry",0.0814948184852319,0.558282193750049,0.763618617882815,0.962235451967969,1.39109390839608
"ic_hof",-0.857344227531236,-0.436276886736723,-0.254744238217183,-0.0685439416271423,0.359689890953521
"ic_mul",-1.01668702357544,-0.303508659154587,0.0155129660040457,0.328651822557252,1.09254731775391
"fa_mar",-1.58442600738875,-0.419192557450378,0.10505550013842,0.621457353396331,1.77377463682334
"richness",-1.86315789247461,-0.609023175190364,-0.0443713715077675,0.516083172269194,1.68202873757287
"my_arc",-1.94663714915592,-1.09677201857715,-0.716965456754049,-0.308366463113144,0.639967246311929
"c_b_cys",-0.842516446016137,-0.0261758528727657,0.298034243746382,0.633567766990752,1.34821010597381
"rib",-1.5684964128445,-0.987390935451313,-0.76586129550211,-0.541162160552943,-0.038155607303859
"prv",-0.620026872707073,-0.270686195558239,-0.105160938828975,0.0644822023935242,0.385216196870439
"rlo",-1.08647262446643,-0.185018556024373,0.228235906603787,0.621900763656283,1.5858597467032
"pa_pse",-0.663742509876018,-0.0918928377652257,0.151587032378674,0.409778587393678,0.961723965765521
"pa_ther",-0.426303810810349,0.149513023738354,0.395985784031883,0.658919708273208,1.25529482928038
"pa_min",-0.751635998826022,-0.194656643471144,0.0592044084768854,0.314007330958414,0.800405192065456
"sch",-0.718986780790385,0.100854011580086,0.486579954811812,0.859654499086842,1.57952116341285
"nu_sal",-0.677281870561953,-0.369038252179541,-0.234709731481727,-0.0982304243628297,0.27818837578475
"arena2",-1.05405579902726,-0.432785596889001,-0.147775806633892,0.136510987620348,0.84493209169556
"Circo.virus",-0.806443258176512,-0.436769992487225,-0.262596560335521,-0.104755197975638,0.296309572258219
"te_mar",-2.09965674417438,-0.80477092421387,-0.130214433336052,0.567306163837219,1.9454097057833
"IcD",-0.0774502846132939,0.376348926659083,0.563505436430811,0.759701061369994,1.23358912900297
"Rhabdo3_virus",-0.621511468092957,-0.227030296682932,-0.041083029585598,0.13909056899653,0.54724928227968
"Qin",-0.879208396885232,-0.441575502659976,-0.25332785068348,-0.0691987281074962,0.375753499548657
