"","X","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","posdet","prev","mean_load","prevload","agent","prev_std","load_std"
"116",211,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,0,0,NA,NA,"ic_mul",-2.29728904791928,NA
"117",213,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,12,0.4,6.65857315141667,2.66342926056667,"ic_mul",-0.121883835603678,-0.317274363208008
"118",215,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,11,0.44,6.46767090672727,2.84577519896,"ic_mul",0.0956566856278819,-0.319347403452972
"119",216,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,50,0.526315789473684,16.54506211998,8.70792743156842,"ic_mul",0.565086231443352,-0.209915282404243
"120",217,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,29,0.659090909090909,36.3090220216552,23.9309463324545,"ic_mul",1.2871854496462,0.00470495080830191
"121",219,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,10,0.625,5.696388836,3.5602430225,"ic_mul",1.10178159632385,-0.327722887855676
"122",220,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,11,0.379310344827586,2.65049111436364,1.00535869855172,"ic_mul",-0.234404794861383,-0.360798814067393
"123",222,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,9,0.409090909090909,4.01057416577778,1.64068943145455,"ic_mul",-0.0724428080510514,-0.346029438743059
"124",225,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,8,0.421052631578947,0.63817284075,0.268704354,"ic_mul",-0.00738882442917481,-0.382650923630934
"125",228,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,20,0.425531914893617,5.46552907185,2.32575705185106,"ic_mul",0.0169718162462538,-0.330229833663488
"126",229,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,13,0.764705882352941,4.16676122630769,3.18634682011765,"ic_mul",1.86157385797819,-0.344333376642019
"127",231,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,4,0.181818181818182,2.32314071825,0.4223892215,"ic_mul",-1.30846849686673,-0.36435356821108
"128",234,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,22,14,0.636363636363636,2642.04642483029,1681.30227034655,"IcD",0.256165086216077,-0.568310764590154
"129",235,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,26,17,0.653846153846154,480.065357242941,313.888887428077,"IcD",0.335199433490577,-0.598653713931871
"130",236,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,37,32,0.864864864864865,3682.53709824775,3184.89694983589,"IcD",1.28916536572816,-0.553707696937361
"131",240,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,12,3,0.25,33.3001709713333,8.32504274283333,"IcD",-1.49049398855032,-0.604923969309181
"132",250,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,23,9,0.391304347826087,174883.419112373,68432.6422613635,"IcD",-0.851690286014269,1.8490606566306
