"","X","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","posdet","prev","mean_load","prevload","agent","prev_std","load_std","Stock","plot.agent"
"680",2018,"Quesnel",2016,1925,2014,"SR_cov_resid",0.626351354981836,32,2,0.0625,531.91394735,33.244621709375,"sch",-0.781981968816725,-0.248375357179397,"Quesnel","Ca. S. salmonis"
"681",2025,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,28,5,0.178571428571429,28.9524410308,5.1700787555,"sch",0.151324076880817,-0.252433554600934,"Scotch","Ca. S. salmonis"
"682",2029,"Scotch",2016,2043,2014,"SR_cov_resid",1.03152074279853,12,5,0.416666666666667,21.0483703462,8.77015431091667,"sch",2.06579801677321,8.46978796203783,"Scotch","Ca. S. salmonis"
"683",2034,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,24,4,0.166666666666667,35.124654925,5.85410915416667,"sch",0.0556003798861972,0.162669380346644,"Seymour","Ca. S. salmonis"
"684",2035,"Seymour",2013,2107,2011,"SR_cov_resid",0.461501545221233,37,6,0.162162162162162,2.81888939416667,0.457117199054054,"sch",0.019380602644986,0.319856721680854,"Seymour","Ca. S. salmonis"
"685",2036,"Seymour",2015,2109,2013,"SR_cov_resid",-2.09607030824499,42,9,0.214285714285714,23.4722796991111,5.0297742212381,"sch",0.43849516786467,-0.255953762929117,"Seymour","Ca. S. salmonis"
"686",2042,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,32,6,0.1875,15.5017435866667,2.9065769225,"sch",0.223116849626779,-0.14723553834524,"Stellako","Ca. S. salmonis"
"687",2043,"Stellako",2014,2175,2012,"SR_cov_resid",-2.60983882500887,14,2,0.142857142857143,10.8489337105,1.54984767292857,"sch",-0.135847014103043,0.139445774420042,"Stellako","Ca. S. salmonis"
"688",2044,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,12,1,0.0833333333333333,2.750725588,0.229227132333333,"sch",-0.614465499076142,-0.0934870462278627,"Stellako","Ca. S. salmonis"
"689",2055,"Birkenhead",2013,1177,2011,"SR_cov_resid",-0.493983139331974,23,0,0,NA,NA,"sp_des",-0.460073222807543,0.077840480767849,"Birkenhead","S. destruens"
"690",2057,"Birkenhead",2015,1179,2013,"SR_cov_resid",-0.754015824843491,17,1,0.0588235294117647,24.37619904,1.43389406117647,"sp_des",0.491675642374366,-0.0736980043395141,"Birkenhead","S. destruens"
"691",2062,"Chilko",2009,1307,2007,"SR_cov_resid",-0.164515041914484,26,0,0,NA,NA,"sp_des",-0.460073222807543,-0.193674998914688,"Chilko","S. destruens"
"692",2063,"Chilko",2010,1308,2008,"SR_cov_resid",-0.261094571360216,62,0,0,NA,NA,"sp_des",-0.460073222807543,-0.156738613669439,"Chilko","S. destruens"
"693",2064,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,74,0,0,NA,NA,"sp_des",-0.460073222807543,-0.0768175052632767,"Chilko","S. destruens"
"694",2065,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,31,1,0.032258064516129,8.671768203,0.27973445816129,"sp_des",0.0618535742276971,-0.210593705317972,"Chilko","S. destruens"
"695",2066,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,510,3,0.00588235294117647,110.578988810667,0.650464640062745,"sp_des",-0.364898336289352,-0.200828525694246,"Chilko","S. destruens"
"696",2067,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,51,0,0,NA,NA,"sp_des",-0.460073222807543,-0.151071881281835,"Chilko","S. destruens"
"697",2068,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,72,0,0,NA,NA,"sp_des",-0.460073222807543,-0.201471590669632,"Chilko","S. destruens"
"698",2069,"Chilko",2016,1314,2014,"SR_cov_resid",0.658775634082524,20,0,0,NA,NA,"sp_des",-0.460073222807543,-0.265751754943244,"Chilko","S. destruens"
"699",2071,"Chilko",2018,1316,2016,"SR_cov_resid",-2.54325003204444,12,0,0,NA,NA,"sp_des",-0.460073222807543,-0.259426306119513,"Chilko","S. destruens"
"700",2076,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,15,1,0.0666666666666667,2449.818064,163.321204266667,"sp_des",0.618575491065288,-0.272726454987864,"Gates","S. destruens"
"701",2082,"Nadina",2014,1726,2012,"SR_cov_resid",-0.822405912433752,24,0,0,NA,NA,"sp_des",-0.460073222807543,-0.277525900878302,"Nadina","S. destruens"
"702",2088,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,45,8,0.177777777777778,338.0967224415,60.1060839896,"sp_des",2.41632334752001,-0.232903204406438,"Pitt","S. destruens"
"703",2089,"Pitt",2014,1793,2012,"SR_cov_resid",0.156150326932456,13,2,0.153846153846154,148.19501555,22.7992331615385,"sp_des",2.02911611689899,-0.268093891584317,"Pitt","S. destruens"
"704",2090,"Pitt",2015,1794,2013,"SR_cov_resid",-0.564502240957588,32,8,0.25,943.6147478035,235.903686950875,"sp_des",3.58485945421557,-0.227305991559574,"Pitt","S. destruens"
"705",2096,"Quesnel",2011,1920,2009,"SR_cov_resid",-0.394221253181931,19,0,0,NA,NA,"sp_des",-0.460073222807543,-0.268124654450542,"Quesnel","S. destruens"
"706",2097,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,18,1,0.0555555555555556,299.0387171,16.6132620611111,"sp_des",0.438800705419816,0.795124100156182,"Quesnel","S. destruens"
"707",2098,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,38,0,0,NA,NA,"sp_des",-0.460073222807543,-0.23569152640067,"Quesnel","S. destruens"
"708",2099,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,158,0,0,NA,NA,"sp_des",-0.460073222807543,-0.277021314755747,"Quesnel","S. destruens"
"709",2100,"Quesnel",2016,1925,2014,"SR_cov_resid",0.626351354981836,32,0,0,NA,NA,"sp_des",-0.460073222807543,-0.0803701626170345,"Quesnel","S. destruens"
"710",2107,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,28,0,0,NA,NA,"sp_des",-0.460073222807543,0.095916187231533,"Scotch","S. destruens"
"711",2111,"Scotch",2016,2043,2014,"SR_cov_resid",1.03152074279853,12,0,0,NA,NA,"sp_des",-0.460073222807543,0.132512009407813,"Scotch","S. destruens"
"712",2116,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,24,0,0,NA,NA,"sp_des",-0.460073222807543,1.18405892277304,"Seymour","S. destruens"
"713",2117,"Seymour",2013,2107,2011,"SR_cov_resid",0.461501545221233,37,0,0,NA,NA,"sp_des",-0.460073222807543,-0.568519266169004,"Seymour","S. destruens"
